Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
CONTRIBUTIONS	contribution	NOUN	NNS	ROOT	CONTRIBUTIONS		True	False	False
TO	to	ADP	IN	prep	CONTRIBUTIONS		True	False	True
THE	the	DET	DT	det	HISTORIES		True	False	True
LIFE	life	NOUN	NN	compound	HISTORIES		True	False	False
HISTORIES	history	NOUN	NNS	pobj	TO		True	False	False
OF	of	ADP	IN	prep	HISTORIES		True	False	True
PLANTS	plant	NOUN	NNS	pobj	OF		True	False	False
.	.	PUNCT	.	punct	CONTRIBUTIONS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
No	no	NOUN	NN	npadvmod	"
"		True	False	True
.	.	NOUN	NN	appos	No		False	True	False
"
"	"
"	SPACE	_SP	poss	"
"		False	False	False
IV	iv	NUM	CD	dobj	"
"	CARDINAL	True	False	False
.	.	PUNCT	.	punct	IV		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	agent	"
"		True	False	True
THOMAS	THOMAS	PROPN	NNP	compound	MEEHAN	PERSON	True	False	False
MEEHAN	MEEHAN	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
On	on	ADP	IN	prep	"
"		True	False	True
Secund	Secund	PROPN	NNP	compound	Inflorescence		True	False	False
Inflorescence	inflorescence	NOUN	NN	pobj	On		True	False	False
.	.	PUNCT	.	punct	On		False	True	False
"
"	"
"	SPACE	_SP	punct	given		False	False	False
So	so	ADV	RB	advmod	far		True	False	True
far	far	ADV	RB	advmod	given		True	False	False
as	as	ADP	IN	mark	knows		True	False	True
the	the	DET	DT	det	author		True	False	True
author	author	NOUN	NN	nsubj	knows		True	False	False
of	of	ADP	IN	prep	author		True	False	True
this	this	DET	DT	det	paper		True	False	True
paper	paper	NOUN	NN	pobj	of		True	False	False
knows	know	VERB	VBZ	advcl	far		True	False	False
,	,	PUNCT	,	punct	given		False	True	False
no	no	DET	DT	det	explanation		True	False	True
explanation	explanation	NOUN	NN	nsubjpass	given		True	False	False
has	have	AUX	VBZ	aux	given		True	False	True
been	be	AUX	VBN	auxpass	given		True	False	True
given	give	VERB	VBN	ROOT	given		True	False	False
as	as	ADP	IN	prep	explanation		True	False	True
to	to	ADP	IN	prep	as		True	False	True
why	why	ADV	WRB	advmod	are		True	False	True
flowers	flower	NOUN	NNS	nsubj	are		True	False	False
are	be	VERB	VBP	pcomp	to		True	False	True
often	often	ADV	RB	advmod	secund		True	False	True
secund	secund	ADJ	JJ	acomp	are		True	False	False
on	on	ADP	IN	prep	secund		True	False	True
the	the	DET	DT	det	rachis		True	False	True
rachis	rachi	NOUN	NNS	pobj	on		True	False	False
.	.	PUNCT	.	punct	given		False	True	False
"
"	"
"	SPACE	_SP	punct	goes		False	False	False
Sachs	Sachs	PROPN	NNP	nsubj	goes	PERSON	True	False	False
goes	go	VERB	VBZ	ROOT	goes		True	False	False
into	into	ADP	IN	prep	goes		True	False	True
the	the	DET	DT	det	subject		True	False	True
subject	subject	NOUN	NN	pobj	into		True	False	False
somewhat	somewhat	ADV	RB	advmod	goes		True	False	False
(	(	PUNCT	-LRB-	punct	somewhat		False	True	False
Text	Text	PROPN	NNP	compound	Book	WORK_OF_ART	True	False	False
Book	Book	PROPN	NNP	nsubj	somewhat	WORK_OF_ART	True	False	False
of	of	ADP	IN	prep	Book	WORK_OF_ART	True	False	True
Botany	Botany	PROPN	NNP	pobj	of	WORK_OF_ART	True	False	False
,	,	PUNCT	,	punct	Book		False	True	False
English	English	PROPN	NNP	amod	Ed	NORP	True	False	False
Ed	Ed	PROPN	NNP	appos	Book	GPE	True	False	False
.	.	PUNCT	,	appos	Book	GPE	False	True	False
,	,	PUNCT	,	punct	Book		False	True	False
p.	p.	NOUN	NN	npadvmod	Book		False	False	False
189	189	NUM	CD	nummod	p.	CARDINAL	False	False	False
)	)	PUNCT	-RRB-	punct	Book		False	True	False
,	,	PUNCT	-RRB-	punct	goes		False	True	False
but	but	CCONJ	CC	cc	goes		True	False	True
evidently	evidently	ADV	RB	advmod	but		True	False	False
without	without	ADP	IN	prep	evidently		True	False	True
being	be	VERB	VBG	pcomp	without		True	False	True
