Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
ON	on	ADP	IN	ROOT	ON		True	False	True
THE	the	DET	DT	det	STATUS		True	False	True
TRUE	true	ADJ	JJ	amod	STATUS		True	False	False
STATUS	status	NOUN	NN	pobj	ON		True	False	False
OF	of	ADP	IN	prep	STATUS		True	False	True
THE	the	DET	DT	det	GENUS		True	False	True
GENUS	genus	NOUN	NN	compound	CACOPOIDES		True	False	False
CACOPOIDES	CACOPOIDES	PROPN	NNP	pobj	OF		True	False	False
.	.	PUNCT	.	punct	ON		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
THOMAS	THOMAS	PROPN	NNP	compound	BARBOUR	PERSON	True	False	False
BARBOUR	BARBOUR	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	purchased		False	False	False
In	in	ADP	IN	prep	purchased		True	False	True
August	August	PROPN	NNP	pobj	In	DATE	True	False	False
,	,	PUNCT	,	punct	August	DATE	False	True	False
1907	1907	NUM	CD	npadvmod	August	DATE	False	False	False
,	,	PUNCT	,	punct	purchased		False	True	False
a	a	DET	DT	det	collection		True	False	True
considerable	considerable	ADJ	JJ	amod	collection		True	False	False
collection	collection	NOUN	NN	nsubjpass	purchased		True	False	False
of	of	ADP	IN	prep	collection		True	False	True
reptiles	reptile	NOUN	NNS	pobj	of		True	False	False
and	and	CCONJ	CC	cc	reptiles		True	False	True
amphibians	amphibian	NOUN	NNS	conj	reptiles		True	False	False
was	be	AUX	VBD	auxpass	purchased		True	False	True
purchased	purchase	VERB	VBN	ROOT	purchased		True	False	False
from	from	ADP	IN	prep	purchased		True	False	True
Mr.	Mr.	PROPN	NNP	compound	Owston		False	False	False
Alan	Alan	PROPN	NNP	compound	Owston	PERSON	True	False	False
Owston	Owston	PROPN	NNP	pobj	from	PERSON	True	False	False
,	,	PUNCT	,	punct	Owston		False	True	False
of	of	ADP	IN	prep	Owston		True	False	True
Yokohama	Yokohama	PROPN	NNP	pobj	of	GPE	True	False	False
,	,	PUNCT	,	punct	Yokohama		False	True	False
Japan	Japan	PROPN	NNP	appos	Yokohama	GPE	True	False	False
.	.	PUNCT	.	punct	purchased		False	True	False
"
"	"
"	SPACE	_SP	punct	were		False	False	False
Most	Most	ADJ	JJS	nsubj	were		True	False	True
of	of	ADP	IN	prep	Most		True	False	True
the	the	DET	DT	det	specimens		True	False	True
specimens	specimen	NOUN	NNS	pobj	of		True	False	False
were	be	AUX	VBD	ROOT	were		True	False	True
from	from	ADP	IN	prep	were		True	False	True
the	the	DET	DT	det	island		True	False	True
island	island	NOUN	NN	pobj	from		True	False	False
of	of	ADP	IN	prep	island		True	False	True
Formosa	Formosa	PROPN	NNP	pobj	of	LOC	True	False	False
,	,	PUNCT	,	punct	from		False	True	False
from	from	ADP	IN	conj	from		True	False	True
Hainan	Hainan	PROPN	NNP	pobj	from	GPE	True	False	False
and	and	CCONJ	CC	cc	from		True	False	True
from	from	ADP	IN	conj	from		True	False	True
various	various	ADJ	JJ	amod	localities		True	False	True
localities	locality	NOUN	NNS	pobj	from		True	False	False
in	in	ADP	IN	prep	localities		True	False	True
the	the	DET	DT	det	archipelago		True	False	True
Riu	Riu	PROPN	NNP	compound	Kiu	GPE	True	False	False
Kiu	Kiu	PROPN	NNP	compound	archipelago	GPE	True	False	False
archipelago	archipelago	NOUN	NN	pobj	in		True	False	False
.	.	PUNCT	.	punct	were		False	True	False
"
"	"
"	SPACE	_SP	punct	were		False	False	False
A	a	DET	DT	det	specimens		True	False	True
few	few	ADJ	JJ	amod	specimens		True	False	True
specimens	specimen	NOUN	NNS	nsubj	were		True	False	False
,	,	PUNCT	,	punct	were		False	True	False
however	however	ADV	RB	advmod	were		True	False	True
,	,	PUNCT	,	punct	were		False	True	False
were	be	AUX	VBD	ROOT	were		True	False	True
from	from	ADP	IN	prep	were		True	False	True
the	the	DET	DT	det	mainland		True	False	True
Chinese	chinese	ADJ	JJ	amod	mainland	NORP	True	False	False
mainland	mainland	NOUN	NN	pobj	from		True	False	False
,	,	PUNCT	,	punct	were		False	True	False
some	some	DET	DT	dep	were		True	False	True
from	from	ADP	IN	prep	some		True	False	True
Sian	Sian	PROPN	NNP	pobj	from	GPE	True	False	False
,	,	PUNCT	,	punct	Sian		False	True	False
capital	capital	NOUN	NN	appos	Sian		True	False	False
of	of	ADP	IN	prep	capital		True	False	True
the	the	DET	DT	det	province		True	False	True
province	province	NOUN	NN	pobj	of		True	False	False
of	of	ADP	IN	prep	province		True	False	True
Shensi	Shensi	PROPN	NNP	pobj	of	GPE	True	False	False
,	,	PUNCT	,	punct	were		False	True	False
while	while	SCONJ	IN	mark	were		True	False	True
others	other	NOUN	NNS	nsubj	were		True	False	True
were	be	VERB	VBD	advcl	were		True	False	True
from	from	ADP	IN	prep	were		True	False	True
Antung	Antung	PROPN	NNP	pobj	from	GPE	True	False	False
in	in	ADP	IN	prep	Antung		True	False	True
Manchuria	Manchuria	PROPN	NNP	pobj	in	TAXA	True	False	False
.	.	PUNCT	.	punct	were		False	True	False
"
"	"
"	SPACE	_SP	npadvmod	was		False	False	False
Among	among	ADP	IN	prep	was		True	False	True
the	the	DET	DT	det	specimens		True	False	True
specimens	specimen	NOUN	NNS	pobj	Among		True	False	False
from	from	ADP	IN	prep	specimens		True	False	True
this	this	DET	DT	det	locality		True	False	True
last	last	ADJ	JJ	amod	locality		True	False	True
locality	locality	NOUN	NN	pobj	from		True	False	False
was	be	AUX	VBD	ROOT	was		True	False	True
a	a	DET	DT	det	toad		True	False	True
peculiar	peculiar	ADJ	JJ	amod	toad		True	False	False
""""	""""	PUNCT	``	punct	toad		False	True	False
digger	digger	NOUN	NN	compound	toad		True	False	False
toad	toad	NOUN	NN	nsubj	was		True	False	False
""""	""""	PUNCT	''	punct	toad		False	True	False
upon	upon	SCONJ	IN	prep	founded		True	False	True
which	which	DET	WDT	pobj	upon		True	False	True
I	I	PRON	PRP	nsubj	founded		True	False	True
founded	found	VERB	VBD	relcl	toad		True	False	False
the	the	DET	DT	det	Cacopoides		True	False	True
genus	genus	NOUN	NN	compound	Cacopoides		True	False	False
Cacopoides	Cacopoides	PROPN	NNP	dobj	founded	TAXA	True	False	False
.	.	PUNCT	.	punct	was		False	True	False
"
"	"
"	SPACE	_SP	punct	doubted		False	False	False
Dr.	Dr.	PROPN	NNP	compound	Stejneger		False	False	False
Stejneger	Stejneger	PROPN	NNP	npadvmod	doubted	PERSON	True	False	False
,	,	PUNCT	,	punct	time		False	True	False
about	about	ADP	IN	advmod	time		True	False	True
the	the	DET	DT	det	time		True	False	True
time	time	NOUN	NN	appos	Stejneger		True	False	False
of	of	ADP	IN	prep	time		True	False	True
the	the	DET	DT	det	description		True	False	True
description	description	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	doubted		False	True	False
rather	rather	ADV	RB	advmod	doubted		True	False	True
doubted	doubt	VERB	VBD	ROOT	doubted		True	False	False
the	the	DET	DT	det	probability		True	False	True
probability	probability	NOUN	NN	dobj	doubted		True	False	False
of	of	ADP	IN	prep	probability		True	False	True
the	the	DET	DT	det	specimen		True	False	True
specimen	specimen	NOUN	NN	nsubj	come		True	False	False
having	having	AUX	VBG	aux	come		True	False	False
come	come	VERB	VBN	pcomp	of		True	False	False
from	from	ADP	IN	prep	come		True	False	True
Manchuria	Manchuria	PROPN	NNP	pobj	from	TAXA	True	False	False
.	.	PUNCT	.	punct	doubted		False	True	False
"
"	"
"	SPACE	_SP	punct	assured		False	False	False
I	I	PRON	PRP	nsubjpass	assured		True	False	True
am	be	AUX	VBP	auxpass	assured		True	False	True
assured	assure	VERB	VBN	ROOT	assured		True	False	False
,	,	PUNCT	,	punct	assured		False	True	False
however	however	ADV	RB	advmod	assured		True	False	True
,	,	PUNCT	,	punct	assured		False	True	False
that	that	SCONJ	IN	mark	is		True	False	True
the	the	DET	DT	det	locality		True	False	True
locality	locality	NOUN	NN	nsubj	is		True	False	False
is	be	AUX	VBZ	ccomp	assured		True	False	True
correct	correct	ADJ	JJ	acomp	is		True	False	False
by	by	ADP	IN	agent	is		True	False	True
Mr.	Mr.	PROPN	NNP	compound	Owston		False	False	False
Owston	Owston	PROPN	NNP	pobj	by	PERSON	True	False	False
,	,	PUNCT	,	punct	assured		False	True	False
and	and	CCONJ	CC	cc	assured		True	False	True
from	from	ADP	IN	prep	seems		True	False	True
the	the	DET	DT	det	specimens		True	False	True
specimens	specimen	NOUN	NNS	pobj	from		True	False	False
which	which	DET	WDT	nsubjpass	received		True	False	True
were	be	AUX	VBD	auxpass	received		True	False	True
received	receive	VERB	VBN	relcl	specimens		True	False	False
with	with	ADP	IN	prep	received		True	False	True
the	the	DET	DT	det	toad		True	False	True
toad	toad	NOUN	NN	pobj	with		True	False	False
there	there	PRON	EX	expl	seems		True	False	True
seems	seem	VERB	VBZ	conj	assured		True	False	True
every	every	DET	DT	det	reason		True	False	True
reason	reason	NOUN	NN	oprd	seems		True	False	False
to	to	PART	TO	aux	believe		True	False	True
believe	believe	VERB	VB	relcl	reason		True	False	False
that	that	SCONJ	IN	mark	is		True	False	True
it	it	PRON	PRP	nsubj	is		True	False	True
is	be	AUX	VBZ	ccomp	believe		True	False	True
authentic	authentic	ADJ	JJ	acomp	is		True	False	False
.	.	PUNCT	.	punct	seems		False	True	False
"
"	"
"	SPACE	_SP	punct	came		False	False	False
Two	two	NUM	CD	nummod	species	CARDINAL	True	False	True
typical	typical	ADJ	JJ	amod	species		True	False	False
Northern	northern	ADJ	JJ	amod	species	NORP	True	False	False
species	specie	NOUN	NNS	nsubj	came		True	False	False
of	of	ADP	IN	prep	species		True	False	True
frogs	frog	NOUN	NNS	pobj	of		True	False	False
,	,	PUNCT	,	punct	species		False	True	False
to	to	ADP	IN	prep	species		True	False	True
wit	wit	NOUN	NN	pobj	to		True	False	False
,	,	PUNCT	,	punct	nigromaculata		False	True	False
Rana	Rana	PROPN	NNP	compound	nigromaculata		True	False	False
nigromaculata	nigromaculata	NOUN	NN	appos	species		True	False	False
and	and	CCONJ	CC	cc	nigromaculata		True	False	True
Rana	Rana	PROPN	NNP	compound	amurensis	TAXA	True	False	False
amurensis	amurensi	NOUN	NNS	conj	nigromaculata	TAXA	True	False	False
,	,	PUNCT	,	punct	species		False	True	False
as	as	ADV	RB	advmod	as		True	False	True
well	well	ADV	RB	advmod	as		True	False	True
as	as	ADP	IN	cc	species		True	False	True
a	a	DET	DT	det	specimen		True	False	True
specimen	specimen	NOUN	NN	conj	species		True	False	False
of	of	ADP	IN	prep	specimen		True	False	True
Amy	Amy	PROPN	NNP	compound	schlegelii		True	False	False
da	da	PROPN	NNP	nmod	schlegelii		True	False	False
schlegelii	schlegelii	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	specimen		False	True	False
came	come	VERB	VBD	ROOT	came		True	False	False
in	in	ADP	IN	prep	came		True	False	True
the	the	DET	DT	det	jar		True	False	True
same	same	ADJ	JJ	amod	jar		True	False	True
jar	jar	NOUN	NN	pobj	in		True	False	False
with	with	ADP	IN	prep	came		True	False	True
Cacopoides	Cacopoides	PROPN	NNP	pobj	with	TAXA	True	False	False
.	.	PUNCT	.	punct	came		False	True	False
"
"	"
"	SPACE	_SP	punct	happened		False	False	False
In	in	ADP	IN	prep	happened		True	False	True
October	October	PROPN	NNP	pobj	In	DATE	True	False	False
,	,	PUNCT	,	punct	October	DATE	False	True	False
1908	1908	NUM	CD	npadvmod	October	DATE	False	False	False
,	,	PUNCT	,	punct	happened		False	True	False
the	the	DET	DT	det	writer		True	False	True
writer	writer	NOUN	NN	nsubj	happened		True	False	False
happened	happen	VERB	VBD	ROOT	happened		True	False	False
to	to	PART	TO	aux	be		True	False	True
be	be	VERB	VB	xcomp	happened		True	False	True
in	in	ADP	IN	prep	be		True	False	True
London	London	PROPN	NNP	pobj	in	GPE	True	False	False
for	for	ADP	IN	prep	be		True	False	True
a	a	DET	DT	det	days	DATE	True	False	True
few	few	ADJ	JJ	amod	days	DATE	True	False	True
days	day	NOUN	NNS	pobj	for	DATE	True	False	False
