Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
A	a	DET	DT	det	CLASSIFICATION		True	False	True
PROPOSED	proposed	ADJ	JJ	amod	CLASSIFICATION		True	False	False
CLASSIFICATION	classification	NOUN	NN	ROOT	CLASSIFICATION		True	False	False
OF	of	ADP	IN	prep	CLASSIFICATION		True	False	True
THE	the	DET	DT	det	HYMENOPTERA		True	False	True
FOSSORIAL	fossorial	ADJ	JJ	amod	HYMENOPTERA		True	False	False
HYMENOPTERA	hymenoptera	NOUN	NN	pobj	OF		True	False	False
OF	of	ADP	IN	prep	HYMENOPTERA		True	False	True
NORTH	NORTH	PROPN	NNP	compound	AMERICA	LOC	True	False	False
AMERICA	AMERICA	PROPN	NNP	pobj	OF	LOC	True	False	False
.	.	PUNCT	.	punct	CLASSIFICATION		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	ROOT	BY		True	False	True
^VILLIAM	^VILLIAM	PROPN	NNP	compound	J.	PERSON	False	False	False
J.	J.	PROPN	NNP	pobj	BY	PERSON	False	False	False
"
"	"
"	SPACE	_SP	punct	BY	PERSON	False	False	False
FOX	FOX	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	be		False	False	False
The	the	DET	DT	det	arrangement		True	False	True
arrangement	arrangement	NOUN	NN	nsubj	be		True	False	False
of	of	ADP	IN	prep	arrangement		True	False	True
our	our	PRON	PRP$	poss	Fossores		True	False	True
Fossores	fossore	NOUN	NNS	pobj	of	TAXA	True	False	False
contained	contain	VERB	VBN	acl	arrangement		True	False	False
in	in	ADP	IN	prep	contained		True	False	True
the	the	DET	DT	det	pages		True	False	True
following	follow	VERB	VBG	amod	pages		True	False	False
pages	page	NOUN	NNS	pobj	in		True	False	False
,	,	PUNCT	,	punct	be		False	True	False
I	I	PRON	PRP	nsubj	trust		True	False	True
trust	trust	VERB	VBP	parataxis	be		True	False	False
will	will	AUX	MD	aux	be		True	False	True
be	be	VERB	VB	ROOT	be		True	False	True
of	of	ADP	IN	prep	be		True	False	True
some	some	DET	DT	det	service		True	False	True
service	service	NOUN	NN	pobj	of		True	False	False
to	to	ADP	IN	prep	service		True	False	True
students	student	NOUN	NNS	pobj	to		True	False	False
of	of	ADP	IN	prep	students		True	False	True
these	these	DET	DT	det	insects		True	False	True
insects	insect	NOUN	NNS	pobj	of		True	False	False
.	.	PUNCT	.	punct	be		False	True	False
