Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
SELECTIONS	selection	NOUN	NNS	nsubj	RECEIVED		True	False	False
FROM	from	ADP	IN	prep	SELECTIONS		True	False	True
THE	the	DET	DT	det	LETTERS		True	False	True
LETTERS	letter	NOUN	NNS	pobj	FROM		True	False	False
RECEIVED	receive	VERB	VBN	ROOT	RECEIVED		True	False	False
IN	in	ADP	IN	prep	RECEIVED		True	False	True
RESPONSE	response	NOUN	NN	pobj	IN		True	False	False
TO	to	ADP	IN	prep	RESPONSE		True	False	True
THE	the	DET	DT	det	ANNOUNCEMENT		True	False	True
ANNOUNCEMENT	announcement	NOUN	NN	pobj	TO		True	False	False
OF	of	ADP	IN	prep	ANNOUNCEMENT		True	False	True
THE	the	DET	DT	det	CELEBRATION		True	False	True
CENTENARY	centenary	ADJ	JJ	compound	CELEBRATION		True	False	False
CELEBRATION	celebration	NOUN	NN	pobj	OF		True	False	False
.	.	PUNCT	.	punct	RECEIVED		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
academie	academie	PROPN	NNP	nmod	sciences	ORG	True	False	False
royale	royale	PROPN	NNP	nmod	sciences	ORG	True	False	False
des	des	X	FW	nmod	sciences	ORG	True	False	False
sciences	sciences	PROPN	NNPS	dobj	"
"	ORG	True	False	False
,	,	PUNCT	,	punct	sciences	ORG	False	True	False
des	des	X	FW	nmod	lettres	ORG	True	False	False
lettres	lettres	X	FW	conj	sciences	ORG	True	False	False
et	et	CCONJ	CC	cc	lettres	ORG	True	False	False
des	des	X	FW	nmod	Belgique	ORG	True	False	False
beaux	beaux	PROPN	NNP	compound	Belgique	ORG	True	False	False
Arts	Arts	PROPN	NNP	nmod	Belgique	ORG	True	False	False
de	de	ADP	IN	nmod	Belgique	ORG	True	False	False
Belgique	Belgique	PROPN	NNP	conj	lettres	ORG	True	False	False
.	.	PUNCT	.	punct	sciences		False	True	False
"
"	"
"	SPACE	_SP	dep	est		False	False	False
A	a	DET	DT	dep	a		True	False	True
l'Academie	l'Academie	PROPN	NNP	nmod	a		False	False	False
des	des	X	FW	nmod	a		True	False	False
Sciences	Sciences	PROPN	NNPS	compound	a		True	False	False
naturelles	naturelles	PROPN	NNP	compound	a		True	False	False
a	a	PROPN	NNP	dep	est		True	False	True
,	,	PUNCT	,	punct	a		False	True	False
Philadelphie	Philadelphie	PROPN	NNP	npadvmod	a	GPE	True	False	False
:	:	PUNCT	:	punct	a		False	True	False
L'Academie	L'Academie	PROPN	NNP	nmod	Sciences	ORG	False	False	False
Royale	Royale	PROPN	NNP	nmod	Sciences	ORG	True	False	False
des	des	X	FW	nmod	Sciences	ORG	True	False	False
Sciences	Sciences	PROPN	NNPS	nsubj	est	ORG	True	False	False
,	,	PUNCT	,	punct	Sciences	ORG	False	True	False
des	des	PROPN	NNP	nmod	Lettres	ORG	True	False	False
Lettres	Lettres	PROPN	NNP	conj	Sciences	ORG	True	False	False
et	et	CCONJ	CC	cc	Lettres	ORG	True	False	False
des	des	X	FW	compound	Belgique	ORG	True	False	False
Beaux	Beaux	PROPN	NNP	compound	Belgique	ORG	True	False	False
Arts	Arts	PROPN	NNP	nmod	Belgique	ORG	True	False	False
de	de	PROPN	NNP	compound	Belgique	ORG	True	False	False
Belgique	Belgique	PROPN	NNP	conj	Lettres	ORG	True	False	False
est	est	VERB	VBP	ROOT	est		True	False	False
tres	tres	ADJ	JJ	amod	sensible		True	False	False
sensible	sensible	ADJ	JJ	acomp	est		True	False	False
au	au	ADP	IN	nmod	honneur		True	False	False
grand	grand	ADJ	JJ	amod	honneur		True	False	False
honneur	honneur	NOUN	NN	dobj	est		True	False	False
que	que	ADP	IN	mark	fait		True	False	False
vous	vous	X	FW	dep	fait		True	False	False
lui	lui	X	FW	dep	fait		True	False	False
avez	avez	VERB	VBP	dep	fait		True	False	False
fait	fait	X	FW	acl	honneur		True	False	False
en	en	ADP	IN	dep	l'invitant		True	False	False
l'invitant	l'invitant	X	FW	advcl	honneur		False	False	False
a	a	PART	TO	aux	participer		True	False	True
participer	participer	VERB	VBG	dep	est		True	False	False
au	au	X	FW	prep	participer		True	False	False
Jubile	Jubile	PROPN	NNP	nmod	Philadelphie	ORG	True	False	False
de	de	X	FW	nmod	Philadelphie	ORG	True	False	False
l'Academie	l'Academie	PROPN	NNP	nmod	Philadelphie	ORG	False	False	False
des	des	X	FW	nmod	Philadelphie	ORG	True	False	False
Sciences	Sciences	PROPN	NNPS	nmod	Philadelphie	ORG	True	False	False
naturelles	naturelles	PROPN	NNP	compound	Philadelphie	ORG	True	False	False
