Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
THE	the	DET	DT	det	INHERITANCE		True	False	True
INHERITANCE	inheritance	NOUN	NN	nsubj	DUE		True	False	False
OF	of	ADP	IN	prep	INHERITANCE		True	False	True
MODIFICATIONS	modification	NOUN	NNS	pobj	OF		True	False	False
DUE	due	VERB	VBP	ROOT	DUE		True	False	True
TO	to	ADP	IN	prep	DUE		True	False	True
DISTURBANCES	disturbance	NOUN	NNS	pobj	TO		True	False	False
OF	of	ADP	IN	prep	DISTURBANCES		True	False	True
THE	the	DET	DT	det	STAGES		True	False	True
EARLY	early	ADJ	JJ	amod	STAGES		True	False	False
STAGES	stage	NOUN	NNS	pobj	OF		True	False	False
OF	of	ADP	IN	prep	STAGES		True	False	True
DEVELOPMENT	development	NOUN	NN	pobj	OF		True	False	False
,	,	PUNCT	,	punct	STAGES		False	True	False
ESPECIALLY	especially	ADV	RB	advmod	IN		True	False	False
IN	in	ADP	IN	prep	DISTURBANCES		True	False	True
THE	the	DET	DT	det	RACES		True	False	True
JAPANESE	japanese	ADJ	JJ	amod	RACES	NORP	True	False	False
DOMESTICATED	domesticate	VERB	VBN	amod	RACES		True	False	False
RACES	race	NOUN	NNS	pobj	IN		True	False	False
OF	of	ADP	IN	prep	RACES		True	False	True
GOLD	gold	NOUN	NN	compound	CARP		True	False	False
-	-	PUNCT	HYPH	punct	CARP		False	True	False
CARP	carp	NOUN	NN	pobj	OF		True	False	False
.	.	PUNCT	.	punct	DUE		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
JOHN	JOHN	PROPN	NNP	compound	RYDER	PERSON	True	False	False
A.	A.	PROPN	NNP	compound	RYDER	PERSON	False	False	False
RYDER	RYDER	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	show		False	False	False
The	the	DET	DT	det	experiments		True	False	True
recent	recent	ADJ	JJ	amod	experiments		True	False	False
experiments	experiment	NOUN	NNS	nsubj	show		True	False	False
in	in	ADP	IN	prep	experiments		True	False	True
shaking	shake	VERB	VBG	pcomp	in		True	False	False
apart	apart	ADV	RB	advmod	shaking		True	False	False
the	the	DET	DT	det	cells		True	False	True
cells	cell	NOUN	NNS	dobj	shaking		True	False	False
produced	produce	VERB	VBN	acl	cells		True	False	False
by	by	ADP	IN	agent	produced		True	False	True
the	the	DET	DT	det	cleavage		True	False	True
first	first	ADJ	JJ	amod	cleavage	ORDINAL	True	False	True
cleavage	cleavage	NOUN	NN	pobj	by		True	False	False
in	in	ADP	IN	prep	cleavage		True	False	True
the	the	DET	DT	det	eggs		True	False	True
eggs	egg	NOUN	NNS	pobj	in		True	False	False
of	of	ADP	IN	prep	eggs		True	False	True
Echinoderms	Echinoderms	PROPN	NNPS	pobj	of	TAXA	True	False	False
by	by	ADP	IN	agent	produced		True	False	True
Driesch	Driesch	PROPN	NNP	pobj	by	PERSON	True	False	False
,	,	PUNCT	,	punct	produced		False	True	False
and	and	CCONJ	CC	cc	produced		True	False	True
of	of	ADP	IN	conj	produced		True	False	True
Amphioxus	Amphioxus	PROPN	NNP	pobj	of	PRODUCT	True	False	False
by	by	ADP	IN	prep	of		True	False	True
Wilson	Wilson	PROPN	NNP	pobj	by	PERSON	True	False	False
