Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
NOTES	note	NOUN	NNS	ROOT	NOTES		True	False	False
ON	on	ADP	IN	prep	NOTES		True	False	True
LANCELETS	lancelet	NOUN	NNS	pobj	ON		True	False	False
AND	and	CCONJ	CC	cc	LANCELETS		True	False	True
LAMPREYS	lamprey	NOUN	NNS	conj	LANCELETS		True	False	False
.	.	PUNCT	.	punct	NOTES		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	ROOT	BY		True	False	True
HENRY	HENRY	PROPN	NNP	compound	FOWLER	PERSON	True	False	False
W.	W.	PROPN	NNP	compound	FOWLER	PERSON	False	False	False
FOWLER	FOWLER	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	contained		False	False	False
The	the	DET	DT	det	species		True	False	True
species	specie	NOUN	NNS	nsubjpass	contained		True	False	False
listed	list	VERB	VBN	acl	species		True	False	False
below	below	ADP	IN	advmod	listed		True	False	True
are	be	AUX	VBP	auxpass	contained		True	False	True
all	all	DET	DT	dep	contained		True	False	True
contained	contain	VERB	VBN	ROOT	contained		True	False	False
in	in	ADP	IN	prep	contained		True	False	True
the	the	DET	DT	det	collection		True	False	True
collection	collection	NOUN	NN	pobj	in		True	False	False
of	of	ADP	IN	prep	collection		True	False	True
The	the	DET	DT	det	Academy	ORG	True	False	True
Academy	Academy	PROPN	NNP	pobj	of	ORG	True	False	False
of	of	ADP	IN	prep	Academy	ORG	True	False	True
Natural	Natural	PROPN	NNP	compound	Sciences	ORG	True	False	False
Sciences	Sciences	PROPN	NNPS	pobj	of	ORG	True	False	False
of	of	ADP	IN	prep	Academy		True	False	True
Philadelphia	Philadelphia	PROPN	NNP	pobj	of		True	False	False
.	.	PUNCT	.	punct	contained		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BRANCHIOSTOMID^.	BRANCHIOSTOMID^.	PROPN	NNP	attr	"
"		False	False	False
"
"	"
"	SPACE	_SP	punct	BRANCHIOSTOMID^.		False	False	False
Branchiostoma	branchiostoma	NOUN	NN	compound	lanceolatum	TAXA	True	False	False
lanceolatum	lanceolatum	NOUN	NN	appos	BRANCHIOSTOMID^.	TAXA	True	False	False
(	(	PUNCT	-LRB-	punct	lanceolatum		False	True	False
Pallas	Pallas	PROPN	NNP	appos	lanceolatum		True	False	False
)	)	PUNCT	.	punct	lanceolatum		False	True	False
.	.	PUNCT	.	punct	lanceolatum		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Mediterranean	Mediterranean	PROPN	NNP	attr	"
"	LOC	True	False	False
(	(	PUNCT	-LRB-	punct	Evarts		False	True	False
Dr.	Dr.	PROPN	NNP	compound	Evarts		False	False	False
H.	H.	PROPN	NNP	compound	Evarts	PERSON	False	False	False
E.	E.	PROPN	NNP	compound	Evarts	PERSON	False	False	False
Evarts	evart	NOUN	NNS	appos	Mediterranean	PERSON	True	False	False
)	)	PUNCT	:	punct	Mediterranean		False	True	False
;	;	PUNCT	:	punct	Mediterranean		False	True	False
Bay	Bay	PROPN	NNP	appos	Mediterranean	LOC	True	False	False
of	of	ADP	IN	prep	Bay	LOC	True	False	True
Naples	Naples	PROPN	NNP	pobj	of	LOC	True	False	False
(	(	PUNCT	-LRB-	punct	Sharp		False	True	False
Dr.	Dr.	PROPN	NNP	compound	Sharp		False	False	False
Benjamin	Benjamin	PROPN	NNP	compound	Sharp	PERSON	True	False	False
Sharp	Sharp	PROPN	NNP	appos	Bay	PERSON	True	False	False
,	,	PUNCT	,	punct	Sharp		False	True	False
Dr.	Dr.	PROPN	NNP	compound	Chapman		False	False	False
H.	H.	PROPN	NNP	compound	Chapman	PERSON	False	False	False
C.	C.	PROPN	NNP	compound	Chapman	PERSON	False	False	False
Chapman	Chapman	PROPN	NNP	appos	Sharp	PERSON	True	False	False
)	)	PUNCT	-RRB-	punct	Sharp		False	True	False
;	;	PUNCT	:	punct	Bay		False	True	False
Italy	Italy	PROPN	NNP	appos	Bay	GPE	True	False	False
(	(	PUNCT	-LRB-	punct	Italy		False	True	False
Bonaparte	Bonaparte	PROPN	NNP	compound	Coll	ORG	True	False	False
Coll	Coll	PROPN	NNP	appos	Italy	ORG	True	False	False
.	.	PUNCT	,	punct	Coll	ORG	False	True	False
,	,	PUNCT	,	punct	.		False	True	False
No	no	NOUN	NN	npadvmod	Coll		True	False	True
.	.	NOUN	NN	appos	Bay		False	True	False
"
"	"
"	SPACE	_SP	punct	Mediterranean		False	False	False
^	^	PUNCT	NFP	punct	Mediterranean		False	False	False
)	)	PUNCT	.	punct	Mediterranean		False	True	False
.	.	PUNCT	.	punct	Mediterranean		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Branchiostoma	branchiostoma	NOUN	NN	compound	caribaeum	TAXA	True	False	False
caribaeum	caribaeum	NOUN	NN	attr	"
"	TAXA	True	False	False
Sundevall	Sundevall	PROPN	NNP	appos	caribaeum		True	False	False
.	.	PUNCT	.	punct	caribaeum		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Off	Off	PROPN	NNP	prep	C	FAC	True	False	True
Vieques	Vieques	PROPN	NNP	pobj	Off	FAC	True	False	False
,	,	PUNCT	,	punct	Vieques		False	True	False
Porto	Porto	PROPN	NNP	compound	Rico	GPE	True	False	False
Rico	Rico	PROPN	NNP	npadvmod	Vieques	GPE	True	False	False
(	(	PUNCT	-LRB-	punct	C		False	True	False
U.	U.	PROPN	NNP	compound	C		False	False	False
S.	S.	PROPN	NNP	compound	C		False	False	False
F.	F.	PROPN	NNP	compound	C		False	False	False
C	C	PROPN	NNP	dobj	"
"		True	False	False
)	)	PUNCT	.	punct	C		False	True	False
.	.	PUNCT	.	punct	C		False	True	False
"
"	"
"	SPACE	_SP	compound	Bay		False	False	False
Branchiostoma	branchiostoma	NOUN	NN	compound	Andrews	TAXA	True	False	False
californiensis	californiensis	NOUN	NN	compound	Andrews	TAXA	True	False	False
Andrews	Andrews	PROPN	NNP	attr	"
"		True	False	False
.	.	PUNCT	.	punct	Andrews		False	True	False
