Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
A	a	DET	DT	det	LIST		True	False	True
LIST	list	NOUN	NN	ROOT	LIST		True	False	False
OF	of	ADP	IN	prep	LIST		True	False	True
ARACHNIDA	ARACHNIDA	NOUN	NNS	pobj	OF		True	False	False
FROM	from	ADP	IN	prep	ARACHNIDA		True	False	True
HAYTI	HAYTI	PROPN	NNP	pobj	FROM	GPE	True	False	False
,	,	PUNCT	,	punct	LIST		False	True	False
WITH	with	ADP	IN	prep	LIST		True	False	True
DESCRIPTIONS	description	NOUN	NNS	pobj	WITH		True	False	False
OF	of	ADP	IN	prep	DESCRIPTIONS		True	False	True
NEW	new	ADJ	JJ	amod	SPECIES		True	False	False
SPECIES	specie	NOUN	NNS	pobj	OF		True	False	False
.	.	PUNCT	.	punct	LIST		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
NATHAN	NATHAN	PROPN	NNP	compound	BANKS	PERSON	True	False	False
BANKS	BANKS	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	nsubj	collected		False	False	False
During	during	ADP	IN	prep	"
"		True	False	True
the	the	DET	DT	det	spring	DATE	True	False	True
spring	spring	NOUN	NN	pobj	During	DATE	True	False	False
of	of	ADP	IN	prep	spring	DATE	True	False	True
1899	1899	NUM	CD	pobj	of	DATE	False	False	False
Mr.	Mr.	PROPN	NNP	compound	J.		False	False	False
R.	R.	PROPN	NNP	compound	J.	PERSON	False	False	False
J.	J.	PROPN	NNP	compound	"
"	PERSON	False	False	False
"
"	"
"	SPACE	_SP	aux	collected	PERSON	False	False	False
Crew	Crew	PROPN	NNP	nsubj	collected	PERSON	True	False	False
collected	collect	VERB	VBD	ROOT	collected		True	False	False
some	some	DET	DT	det	spiders		True	False	True
spiders	spider	NOUN	NNS	dobj	collected		True	False	False
in	in	ADP	IN	prep	collected		True	False	True
Hayti	Hayti	PROPN	NNP	pobj	in	GPE	True	False	False
,	,	PUNCT	,	punct	collected		False	True	False
mostly	mostly	ADV	RB	advmod	from		True	False	True
from	from	ADP	IN	prep	collected		True	False	True
the	the	DET	DT	det	vicinity		True	False	True
vicinity	vicinity	NOUN	NN	pobj	from		True	False	False
of	of	ADP	IN	prep	vicinity		True	False	True
Port	Port	PROPN	NNP	compound	Prince	GPE	True	False	False
-	-	PUNCT	HYPH	punct	Prince	GPE	False	True	False
au	au	PROPN	NNP	compound	Prince	GPE	True	False	False
-	-	PUNCT	HYPH	punct	Prince	GPE	False	True	False
Prince	Prince	PROPN	NNP	pobj	of	GPE	True	False	False
.	.	PUNCT	.	punct	collected		False	True	False
"
"	"
"	SPACE	_SP	dep	recorded		False	False	False
Comparatively	comparatively	ADV	RB	advmod	few		True	False	False
few	few	ADJ	JJ	amod	spiders		True	False	True
spiders	spider	NOUN	NNS	nsubjpass	recorded		True	False	False
