Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
REPORT	report	NOUN	NN	ROOT	REPORT		True	False	False
ON	on	ADP	IN	prep	REPORT		True	False	True
THE	the	DET	DT	det	HYMENOPTERA		True	False	True
HYMENOPTERA	hymenopteran	NOUN	NNS	pobj	ON		True	False	False
COLLECTED	collect	VERB	VBN	acl	HYMENOPTERA		True	False	False
IN	in	ADP	IN	prep	COLLECTED		True	False	True
WEST	WEST	PROPN	NNP	compound	GREENLAND	LOC	True	False	False
GREENLAND	GREENLAND	PROPN	NNP	pobj	IN	LOC	True	False	False
.	.	PUNCT	.	punct	REPORT		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
WILLIAM	WILLIAM	PROPN	NNP	compound	J.	PERSON	True	False	False
J.	J.	PROPN	NNP	compound	"
"	PERSON	False	False	False
"
"	"
"	SPACE	_SP	pobj	BY	PERSON	False	False	False
FOX	FOX	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	accompanied		False	False	False
The	the	DET	DT	det	Hymenoptera		True	False	True
Hymenoptera	hymenopteran	NOUN	NNS	nsubjpass	collected	TAXA	True	False	False
enumerated	enumerate	VERB	VBN	acl	Hymenoptera		True	False	False
in	in	ADP	IN	prep	enumerated		True	False	True
the	the	DET	DT	det	paper		True	False	True
present	present	ADJ	JJ	amod	paper		True	False	False
paper	paper	NOUN	NN	pobj	in		True	False	False
were	be	AUX	VBD	auxpass	collected		True	False	True
collected	collect	VERB	VBN	ccomp	accompanied		True	False	False
by	by	ADP	IN	agent	collected		True	False	True
Messrs.	Messrs.	PROPN	NNPS	compound	Mengel		False	False	False
Mengel	Mengel	PROPN	NNP	pobj	by	PERSON	True	False	False
and	and	CCONJ	CC	cc	Mengel		True	False	True
Hughes	Hughes	PROPN	NNP	conj	Mengel	PERSON	True	False	False
,	,	PUNCT	,	punct	accompanied		False	True	False
Avho	Avho	PROPN	NNP	nsubj	accompanied	PERSON	True	False	False
accompanied	accompany	VERB	VBD	ROOT	accompanied		True	False	False
the	the	DET	DT	det	Academy		True	False	True
Academy	Academy	PROPN	NNP	poss	expedition	ORG	True	False	False
's	's	PART	POS	case	Academy		False	False	True
recent	recent	ADJ	JJ	amod	expedition		True	False	False
expedition	expedition	NOUN	NN	dobj	accompanied		True	False	False
to	to	ADP	IN	prep	expedition		True	False	True
West	West	PROPN	NNP	compound	Greenland	LOC	True	False	False
Greenland	Greenland	PROPN	NNP	pobj	to	LOC	True	False	False
.	.	PUNCT	.	punct	accompanied		False	True	False
"
"	"
"	SPACE	_SP	punct	made		False	False	False
The	the	DET	DT	det	portion		True	False	True
larger	large	ADJ	JJR	amod	portion		True	False	False
portion	portion	NOUN	NN	nsubjpass	made		True	False	False
of	of	ADP	IN	prep	portion		True	False	True
the	the	DET	DT	det	collection		True	False	True
collection	collection	NOUN	NN	pobj	of		True	False	False
was	be	AUX	VBD	auxpass	made		True	False	True
made	make	VERB	VBN	ROOT	made		True	False	True
at	at	ADP	IN	prep	made		True	False	True
Disco	Disco	PROPN	NNP	compound	Island	LOC	True	False	False
Island	Island	PROPN	NNP	pobj	at	LOC	True	False	False
,	,	PUNCT	,	punct	Island		False	True	False
in	in	ADP	IN	prep	Island		True	False	True
lat	lat	NOUN	NN	pobj	in		True	False	False
.	.	NOUN	NN	pobj	in		False	True	False
"
"	"
"	SPACE	_SP	punct	made		False	False	False
69	69	NUM	CD	nummod	°	QUANTITY	False	False	False
°	°	NUM	CD	pobj	"
"	QUANTITY	False	False	False
10	10	NUM	CD	nummod	'	QUANTITY	False	False	False
'	'	NUM	CD	quantmod	°	QUANTITY	False	True	False
and	and	CCONJ	CC	cc	"
"		True	False	True
at	at	ADP	IN	conj	"
"		True	False	True
McCormick	McCormick	PROPN	NNP	compound	Bay	LOC	True	False	False
