Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
THE	the	DET	DT	det	FAUNA		True	False	True
SPIDER	spider	NOUN	NN	compound	FAUNA		True	False	False
FAUNA	FAUNA	PROPN	NNP	ROOT	FAUNA		True	False	False
OF	of	ADP	IN	prep	FAUNA		True	False	True
THE	the	DET	DT	det	BASIN		True	False	True
UPPER	UPPER	PROPN	NNP	compound	BASIN		True	False	False
CAYUGA	CAYUGA	PROPN	NNP	compound	LAKE	LOC	True	False	False
LAKE	LAKE	PROPN	NNP	compound	BASIN	LOC	True	False	False
BASIN	BASIN	PROPN	NNP	pobj	OF		True	False	False
.	.	PUNCT	.	punct	FAUNA		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
NATHAN	NATHAN	PROPN	NNP	compound	BANKS	PERSON	True	False	False
BANKS	BANKS	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	contained		False	False	False
In	in	ADP	IN	prep	contained		True	False	True
the	the	DET	DT	det	list		True	False	True
list	list	NOUN	NN	pobj	In		True	False	False
given	give	VERB	VBN	acl	list		True	False	False
below	below	ADV	RB	advmod	given		True	False	True
are	be	AUX	VBP	auxpass	contained		True	False	True
contained	contain	VERB	VBN	ROOT	contained		True	False	False
all	all	DET	PDT	predet	species		True	False	True
the	the	DET	DT	det	species		True	False	True
species	specie	NOUN	NNS	nsubj	contained		True	False	False
of	of	ADP	IN	prep	species		True	False	True
spiders	spider	NOUN	NNS	pobj	of		True	False	False
known	know	VERB	VBN	acl	species		True	False	False
to	to	PART	TO	aux	occur		True	False	True
occur	occur	VERB	VB	xcomp	known		True	False	False
in	in	ADP	IN	prep	occur		True	False	True
or	or	CCONJ	CC	cc	in		True	False	True
near	near	SCONJ	IN	conj	in		True	False	False
Ithaca	Ithaca	PROPN	NNP	pobj	near	GPE	True	False	False
.	.	PUNCT	.	punct	contained		False	True	False
"
"	"
"	SPACE	_SP	punct	has		False	False	False
The	the	DET	DT	det	region		True	False	True
region	region	NOUN	NN	nsubj	has		True	False	False
examined	examine	VERB	VBN	acl	region		True	False	False
has	have	VERB	VBZ	ROOT	has		True	False	True
no	no	DET	DT	det	limits		True	False	True
exact	exact	ADJ	JJ	amod	limits		True	False	False
limits	limit	NOUN	NNS	dobj	has		True	False	False
.	.	PUNCT	.	punct	has		False	True	False
"
"	"
"	SPACE	_SP	punct	defined		False	False	False
It	it	PRON	PRP	nsubjpass	defined		True	False	True
may	may	AUX	MD	aux	defined		True	False	True
best	well	ADV	RB	advmod	defined		True	False	False
be	be	AUX	VB	auxpass	defined		True	False	True
defined	define	VERB	VBN	ROOT	defined		True	False	False
as	as	ADP	IN	prep	defined		True	False	True
the	the	DET	DT	det	Basin	LOC	True	False	True
Upper	Upper	PROPN	NNP	compound	Lake	LOC	True	False	False
Cayuga	Cayuga	PROPN	NNP	compound	Lake	LOC	True	False	False
Lake	Lake	PROPN	NNP	compound	Basin	LOC	True	False	False
Basin	Basin	PROPN	NNP	pobj	as	LOC	True	False	False
.	.	PUNCT	.	punct	defined		False	True	False
"
"	"
"	SPACE	_SP	punct	embraces		False	False	False
It	it	PRON	PRP	nsubj	embraces		True	False	True
embraces	embrace	VERB	VBZ	ROOT	embraces		True	False	False
the	the	DET	DT	det	country		True	False	True
country	country	NOUN	NN	dobj	embraces		True	False	False
drained	drain	VERB	VBN	acl	country		True	False	False
by	by	ADP	IN	agent	drained		True	False	True
the	the	DET	DT	det	streams		True	False	True
streams	stream	NOUN	NNS	pobj	by	HABITAT	True	False	False
which	which	DET	WDT	nsubj	flow		True	False	True
flow	flow	VERB	VBP	relcl	streams		True	False	False
into	into	ADP	IN	prep	flow		True	False	True
the	the	DET	DT	det	head		True	False	True
head	head	NOUN	NN	pobj	into		True	False	False
of	of	ADP	IN	prep	head		True	False	True
the	the	DET	DT	det	Lake	LOC	True	False	True
Cayuga	Cayuga	PROPN	NNP	compound	Lake	LOC	True	False	False
Lake	Lake	PROPN	NNP	pobj	of	LOC	True	False	False
.	.	PUNCT	.	punct	embraces		False	True	False
"
"	"
"	SPACE	_SP	punct	examined		False	False	False
The	the	DET	DT	det	shores		True	False	True
shores	shore	NOUN	NNS	nsubjpass	examined		True	False	False
of	of	ADP	IN	prep	shores		True	False	True
the	the	DET	DT	det	Lake		True	False	True
Lake	Lake	PROPN	NNP	pobj	of	LOC	True	False	False
have	have	AUX	VBP	aux	examined		True	False	True
been	be	AUX	VBN	auxpass	examined		True	False	True
examined	examine	VERB	VBN	ROOT	examined		True	False	False
only	only	ADV	RB	advmod	for		True	False	True
for	for	ADP	IN	prep	examined		True	False	True
a	a	DET	DT	det	distance		True	False	True
short	short	ADJ	JJ	amod	distance		True	False	False
distance	distance	NOUN	NN	pobj	for		True	False	False
:	:	PUNCT	:	punct	examined		False	True	False
on	on	ADP	IN	prep	examined		True	False	True
the	the	DET	DT	det	side		True	False	True
west	west	ADJ	JJ	amod	side		True	False	False
side	side	NOUN	NN	pobj	on		True	False	True
for	for	ADP	IN	prep	on		True	False	True
ten	ten	NUM	CD	nummod	miles	QUANTITY	True	False	True
miles	mile	NOUN	NNS	pobj	for	QUANTITY	True	False	False
to	to	ADP	IN	prep	for		True	False	True
Traghanic	Traghanic	PROPN	NNP	pobj	to	LOC	True	False	False
;	;	PUNCT	:	punct	on		False	True	False
on	on	ADP	IN	prep	miles		True	False	True
