Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
A	a	DET	DT	det	REVISION		True	False	True
REVISION	revision	NOUN	NN	ROOT	REVISION		True	False	False
OF	of	ADP	IN	prep	REVISION		True	False	True
THE	the	DET	DT	det	SQUIRRELS		True	False	True
WEST	w	ADJ	JJS	amod	SQUIRRELS		True	False	False
AMERICAN	american	ADJ	JJ	amod	SQUIRRELS	NORP	True	False	False
FLYING	flying	ADJ	JJ	amod	SQUIRRELS		True	False	False
SQUIRRELS	squirrel	NOUN	NNS	pobj	OF		True	False	False
.	.	PUNCT	.	punct	REVISION		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	agent	"
"		True	False	True
BAMUEL	BAMUEL	PROPN	NNP	compound	RHOADS	PERSON	True	False	False
N.	N.	PROPN	NNP	compound	RHOADS	PERSON	False	False	False
RHOADS	RHOADS	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	secured		False	False	False
The	the	DET	DT	det	acquisition		True	False	True
recent	recent	ADJ	JJ	amod	acquisition		True	False	False
acquisition	acquisition	NOUN	NN	dep	secured		True	False	False
of	of	ADP	IN	prep	acquisition		True	False	True
four	four	NUM	CD	nummod	specimens	CARDINAL	True	False	True
fine	fine	ADJ	JJ	amod	specimens		True	False	False
specimens	specimen	NOUN	NNS	pobj	of		True	False	False
of	of	ADP	IN	prep	specimens		True	False	True
an	an	DET	DT	det	Squirrel		True	False	True
apparently	apparently	ADV	RB	advmod	undescribed		True	False	False
undescribed	undescribed	ADJ	JJ	amod	Squirrel		True	False	False
Flying	Flying	PROPN	NNP	compound	Squirrel		True	False	False
Squirrel	Squirrel	PROPN	NNP	pobj	of		True	False	False
from	from	ADP	IN	prep	specimens		True	False	True
the	the	DET	DT	det	Mountains	LOC	True	False	True
San	San	PROPN	NNP	compound	Bernardino	LOC	True	False	False
Bernardino	Bernardino	PROPN	NNP	compound	Mountains	LOC	True	False	False
Mountains	Mountains	PROPN	NNPS	pobj	from	LOC	True	False	False
,	,	PUNCT	,	punct	Mountains		False	True	False
California	California	PROPN	NNP	appos	Mountains	GPE	True	False	False
,	,	PUNCT	,	punct	secured		False	True	False
having	having	AUX	VBG	aux	made		True	False	False
made	make	VERB	VBN	advcl	secured		True	False	True
it	it	PRON	PRP	nsubj	necessary		True	False	True
necessary	necessary	ADJ	JJ	ccomp	made		True	False	False
to	to	PART	TO	aux	go		True	False	True
go	go	VERB	VB	advcl	necessary		True	False	True
pretty	pretty	ADV	RB	advmod	fully		True	False	False
fully	fully	ADV	RB	advmod	go		True	False	False
into	into	ADP	IN	prep	go		True	False	True
the	the	DET	DT	det	relationships		True	False	True
relationships	relationship	NOUN	NNS	pobj	into		True	False	False
and	and	CCONJ	CC	cc	relationships		True	False	True
nomenclature	nomenclature	NOUN	NN	conj	relationships		True	False	False
of	of	ADP	IN	prep	relationships		True	False	True
the	the	DET	DT	det	forms		True	False	True
described	describe	VERB	VBN	amod	forms		True	False	False
forms	form	NOUN	NNS	pobj	of		True	False	False
inhabiting	inhabit	VERB	VBG	acl	forms		True	False	False
the	the	DET	DT	det	Ranges		True	False	True
Rocky	Rocky	PROPN	NNP	nmod	Mountain	LOC	True	False	False
Mountain	Mountain	PROPN	NNP	nmod	Ranges	LOC	True	False	False
and	and	CCONJ	CC	cc	Mountain		True	False	True
Coast	Coast	PROPN	NNP	conj	Mountain	LOC	True	False	False
Ranges	Ranges	PROPN	NNPS	dobj	inhabiting	LOC	True	False	False
of	of	ADP	IN	prep	Ranges		True	False	True
America	America	PROPN	NNP	pobj	of	GPE	True	False	False
,	,	PUNCT	,	punct	secured		False	True	False
the	the	DET	DT	det	author		True	False	True
author	author	NOUN	NN	nsubj	secured		True	False	False
has	have	AUX	VBZ	aux	secured		True	False	True
secured	secure	VERB	VBN	ROOT	secured		True	False	False
the	the	DET	DT	det	loan		True	False	True
loan	loan	NOUN	NN	dobj	secured		True	False	False
of	of	ADP	IN	prep	loan		True	False	True
most	most	ADJ	JJS	pobj	of		True	False	True
of	of	ADP	IN	prep	most		True	False	True
the	the	DET	DT	det	specimens		True	False	True
available	available	ADJ	JJ	amod	specimens		True	False	False
specimens	specimen	NOUN	NNS	pobj	of		True	False	False
of	of	ADP	IN	prep	specimens		True	False	True
these	these	DET	DT	pobj	of		True	False	True
in	in	ADP	IN	prep	specimens		True	False	True
our	our	PRON	PRP$	poss	museums		True	False	True
eastern	eastern	ADJ	JJ	amod	museums		True	False	False
