Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
ON	on	ADP	IN	ROOT	ON		True	False	True
TWO	two	NUM	CD	nummod	SPECIES	CARDINAL	True	False	True
NEW	new	ADJ	JJ	amod	SPECIES		True	False	False
SPECIES	specie	NOUN	NNS	pobj	ON		True	False	False
OF	of	ADP	IN	prep	SPECIES		True	False	True
STARFISHES	starfish	NOUN	NNS	pobj	OF		True	False	False
.	.	PUNCT	.	punct	SPECIES		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
J.	J.	PROPN	NNP	compound	IVES	PERSON	False	False	False
E.	E.	PROPN	NNP	compound	IVES	PERSON	False	False	False
IVES	IVES	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	found		False	False	False
While	while	SCONJ	IN	mark	engaged		True	False	True
engaged	engage	VERB	VBN	advcl	found		True	False	False
in	in	ADP	IN	prep	engaged		True	False	True
reviewing	review	VERB	VBG	pcomp	in		True	False	False
the	the	DET	DT	det	starfishes		True	False	True
starfishes	starfish	NOUN	NNS	dobj	reviewing		True	False	False
in	in	ADP	IN	prep	starfishes		True	False	True
the	the	DET	DT	det	collection		True	False	True
collection	collection	NOUN	NN	pobj	in		True	False	False
of	of	ADP	IN	prep	collection		True	False	True
the	the	DET	DT	det	Academy		True	False	True
Academy	Academy	PROPN	NNP	pobj	of	ORG	True	False	False
,	,	PUNCT	,	punct	found		False	True	False
I	I	PRON	PRP	nsubj	found		True	False	True
found	find	VERB	VBD	ROOT	found		True	False	False
two	two	NUM	CD	nummod	forms	CARDINAL	True	False	True
forms	form	NOUN	NNS	dobj	found		True	False	False
belonging	belong	VERB	VBG	acl	forms		True	False	False
to	to	ADP	IN	prep	belonging		True	False	True
the	the	DET	DT	det	genera		True	False	True
genera	genus	NOUN	NNS	pobj	to		True	False	False
Pteraster	Pteraster	PROPN	NNP	appos	genera	TAXA	True	False	False
and	and	CCONJ	CC	cc	Pteraster		True	False	True
Coronaster	Coronaster	PROPN	NNP	conj	Pteraster	TAXA	True	False	False
which	which	DET	WDT	nsubj	appear		True	False	True
do	do	AUX	VBP	aux	appear		True	False	True
not	not	PART	RB	neg	appear		True	False	True
appear	appear	VERB	VB	relcl	genera		True	False	False
to	to	PART	TO	aux	described		True	False	True
have	have	AUX	VB	aux	described		True	False	True
been	be	AUX	VBN	auxpass	described		True	False	True
described	describe	VERB	VBN	xcomp	appear		True	False	False
.	.	PUNCT	.	punct	found		False	True	False
"
"	"
"	SPACE	_SP	punct	characterized		False	False	False
They	they	PRON	PRP	nsubjpass	characterized		True	False	True
may	may	AUX	MD	aux	characterized		True	False	True
be	be	AUX	VB	auxpass	characterized		True	False	True
thus	thus	ADV	RB	advmod	characterized		True	False	True
characterized	characterize	VERB	VBN	ROOT	characterized		True	False	False
:	:	PUNCT	:	punct	characterized		False	True	False
Pteraster	Pteraster	PROPN	NNP	compound	tesselatus	TAXA	True	False	False
tesselatus	tesselatus	NOUN	NN	appos	characterized	TAXA	True	False	False
,	,	PUNCT	,	punct	tesselatus		False	True	False
n.	n.	NOUN	NN	compound	sp		False	False	False
sp	sp	NOUN	NN	appos	tesselatus		True	False	False
.	.	NOUN	NN	appos	tesselatus		False	True	False
"
"	"
"	SPACE	_SP	punct	characterized		False	False	False
,	,	PUNCT	,	punct	characterized		False	True	False
Dorsal	dorsal	ADJ	JJ	amod	surface		True	False	False
surface	surface	NOUN	NN	appos	characterized		True	False	False
very	very	ADV	RB	advmod	convex		True	False	True
convex	convex	ADJ	JJ	amod	surface		True	False	False
:	:	PUNCT	:	punct	surface		False	True	False
arms	arm	NOUN	NNS	appos	surface		True	False	False
tapering	taper	VERB	VBG	acl	arms		True	False	False
at	at	ADP	IN	prep	tapering		True	False	True
their	their	PRON	PRP$	poss	ends		True	False	True
aboral	aboral	ADJ	JJ	amod	ends		True	False	False
ends	end	NOUN	NNS	pobj	at		True	False	False
,	,	PUNCT	,	punct	tapering		False	True	False
and	and	CCONJ	CC	cc	tapering		True	False	True
much	much	ADV	RB	advmod	recurved		True	False	True
recurved	recurve	VERB	VBN	conj	tapering		True	False	False
.	.	PUNCT	.	punct	characterized		False	True	False
"
"	"
"	SPACE	_SP	npadvmod	reticulated		False	False	False
Rupradorsal	rupradorsal	ADJ	JJ	amod	membrane		True	False	False
membrane	membrane	NOUN	NN	nsubj	reticulated		True	False	False
regularly	regularly	ADV	RB	advmod	reticulated		True	False	False
reticulated	reticulate	VERB	VBN	ROOT	reticulated		True	False	False
;	;	PUNCT	:	punct	reticulated		False	True	False
reticulation	reticulation	NOUN	NN	dep	reticulated		True	False	False
forming	form	VERB	VBG	acl	reticulation		True	False	False
obliquely	obliquely	ADV	RB	advmod	arranged		True	False	False
arranged	arrange	VERB	VBN	amod	areas		True	False	False
hexagonal	hexagonal	ADJ	JJ	amod	areas		True	False	False
areas	area	NOUN	NNS	dobj	forming	HABITAT	True	False	False
,	,	PUNCT	,	punct	areas		False	True	False
which	which	DET	WDT	nsubj	are		True	False	True
are	be	VERB	VBP	relcl	areas		True	False	True
very	very	ADV	RB	advmod	apparent		True	False	True
apparent	apparent	ADJ	JJ	acomp	are		True	False	False
upon	upon	SCONJ	IN	prep	apparent		True	False	True
the	the	DET	DT	det	sides		True	False	True
sides	side	NOUN	NNS	pobj	upon		True	False	False
of	of	ADP	IN	prep	sides		True	False	True
the	the	DET	DT	det	arms		True	False	True
arms	arm	NOUN	NNS	pobj	of		True	False	False
.	.	PUNCT	.	punct	reticulated		False	True	False
"
"	"
"	SPACE	_SP	dobj	found		False	False	False
No	no	DET	DT	det	spicules		True	False	True
spicules	spicule	NOUN	NNS	nsubj	found		True	False	False
found	find	VERB	VBN	ROOT	found		True	False	False
in	in	ADP	IN	prep	found		True	False	True
the	the	DET	DT	det	membrane		True	False	True
supra	supra	ADJ	JJ	amod	membrane		True	False	False
-	-	ADJ	JJ	amod	membrane		False	True	False
dorsal	dorsal	ADJ	JJ	amod	membrane		True	False	False
membrane	membrane	NOUN	NN	pobj	in		True	False	False
.	.	PUNCT	.	punct	found		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Paxillse	paxillse	NOUN	NN	ROOT	Paxillse		True	False	False
about	about	ADP	IN	quantmod	2	QUANTITY	True	False	True
2	2	NUM	CD	nummod	mm	QUANTITY	False	False	False
mm	mm	NOUN	NN	appos	Paxillse	QUANTITY	True	False	False
.	.	NOUN	NN	appos	mm	QUANTITY	False	True	False
"
"	"
"	SPACE	_SP	punct	Paxillse	QUANTITY	False	False	False
high	high	ADJ	JJ	amod	"
"	QUANTITY	True	False	False
.	.	PUNCT	.	punct	high	QUANTITY	False	True	False
"
"	"
"	SPACE	_SP	acl	Paxillse	QUANTITY	False	False	False
Each	each	DET	DT	det	paxilla	QUANTITY	True	False	True
paxilla	paxilla	NOUN	NN	appos	Paxillse	QUANTITY	True	False	False
surmounted	surmount	VERB	VBN	acl	paxilla	QUANTITY	True	False	False
