Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
SOME	some	ADJ	JJ	amod	NAMES		True	False	True
UNTENABLE	untenable	ADJ	JJ	amod	NAMES		True	False	False
NAMES	name	NOUN	NNS	ROOT	NAMES		True	False	False
IN	in	ADP	IN	prep	NAMES		True	False	True
ORNITHOLOGY	ornithology	NOUN	NN	pobj	IN		True	False	False
.	.	PUNCT	.	punct	NAMES		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
HARRY	HARRY	PROPN	NNP	compound	OBERHOLSER	PERSON	True	False	False
C.	C.	PROPN	NNP	compound	OBERHOLSER	PERSON	False	False	False
OBERHOLSER	OBERHOLSER	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	published		False	False	False
The	the	DET	DT	det	notes		True	False	True
following	follow	VERB	VBG	amod	notes		True	False	False
notes	note	NOUN	NNS	nsubjpass	published		True	False	False
,	,	PUNCT	,	punct	notes		False	True	False
gathered	gather	VERB	VBN	acl	notes		True	False	False
duriug	duriug	X	FW	prep	gathered		True	False	False
the	the	DET	DT	det	course		True	False	True
course	course	NOUN	NN	pobj	duriug		True	False	False
of	of	ADP	IN	prep	course		True	False	True
recent	recent	ADJ	JJ	amod	investigations		True	False	False
systematic	systematic	ADJ	JJ	amod	investigations		True	False	False
investigations	investigation	NOUN	NNS	pobj	of		True	False	False
,	,	PUNCT	,	punct	notes		False	True	False
are	be	AUX	VBP	auxpass	published		True	False	True
here	here	ADV	RB	advmod	published		True	False	True
published	publish	VERB	VBN	ROOT	published		True	False	False
in	in	ADP	IN	prep	published		True	False	True
advance	advance	NOUN	NN	pobj	in		True	False	False
of	of	ADP	IN	prep	advance		True	False	True
other	other	ADJ	JJ	amod	papers		True	False	True
papers	paper	NOUN	NNS	pobj	of		True	False	False
whose	whose	DET	WP$	poss	appearance		True	False	True
appearance	appearance	NOUN	NN	nsubj	is		True	False	False
is	be	VERB	VBZ	relcl	papers		True	False	True
necessarily	necessarily	ADV	RB	advmod	is		True	False	False
for	for	ADP	IN	prep	is		True	False	True
some	some	DET	DT	det	time		True	False	True
time	time	NOUN	NN	pobj	for		True	False	False
delayed	delayed	PUNCT	.	punct	published		True	False	False
They	they	PRON	PRP	nsubj	relate		True	False	True
relate	relate	VERB	VBP	ROOT	relate		True	False	False
chiefly	chiefly	ADV	RB	advmod	relate		True	False	False
to	to	ADP	IN	prep	relate		True	False	True
generic	generic	ADJ	JJ	amod	terms		True	False	False
terms	term	NOUN	NNS	pobj	to		True	False	False
,	,	PUNCT	,	punct	relate		False	True	False
although	although	SCONJ	IN	mark	introduced		True	False	True
a	a	DET	DT	det	changes		True	False	True
few	few	ADJ	JJ	amod	changes		True	False	True
changes	change	NOUN	NNS	nsubjpass	introduced		True	False	False
in	in	ADP	IN	prep	changes		True	False	True
specific	specific	ADJ	JJ	amod	names		True	False	False
names	name	NOUN	NNS	pobj	in		True	False	False
are	be	AUX	VBP	auxpass	introduced		True	False	True
introduced	introduce	VERB	VBN	advcl	relate		True	False	False
.	.	PUNCT	.	punct	relate		False	True	False
"
"	"
"	SPACE	_SP	punct	are		False	False	False
The	the	DET	DT	det	lists		True	False	True
lists	list	NOUN	NNS	nsubj	are		True	False	False
of	of	ADP	IN	prep	lists		True	False	True
i	i	X	FW	amod	species		True	False	True
-	-	PUNCT	HYPH	amod	species		False	True	False
ecognized	ecognize	VERB	VBN	amod	species		True	False	False
species	specie	NOUN	NNS	pobj	of		True	False	False
are	be	AUX	VBP	ROOT	are		True	False	True
as	as	ADV	RB	advmod	complete		True	False	True
complete	complete	ADJ	JJ	acomp	are		True	False	False
as	as	ADP	IN	mark	permitted		True	False	True
available	available	ADJ	JJ	amod	means		True	False	False
means	mean	NOUN	NNS	nsubj	permitted		True	False	False
have	have	AUX	VBP	aux	permitted		True	False	True
permitted	permit	VERB	VBN	advcl	complete		True	False	False
.	.	PUNCT	.	punct	are		False	True	False
"
"	"
"	SPACE	_SP	punct	is		False	False	False
The	the	DET	DT	det	writer		True	False	True
writer	writer	NOUN	NN	nsubj	is		True	False	False
is	be	AUX	VBZ	ROOT	is		True	False	True
under	under	ADP	IN	prep	is		True	False	True
obligation	obligation	NOUN	NN	pobj	under		True	False	False
to	to	ADP	IN	prep	obligation		True	False	True
Dr.	Dr.	PROPN	NNP	compound	Richmond		False	False	False
C.	C.	PROPN	NNP	compound	Richmond	PERSON	False	False	False
W.	W.	PROPN	NNP	compound	Richmond	PERSON	False	False	False
Richmond	Richmond	PROPN	NNP	pobj	to	PERSON	True	False	False
for	for	ADP	IN	prep	to		True	False	True
various	various	ADJ	JJ	amod	courtesies		True	False	True
courtesies	courtesy	NOUN	NNS	pobj	for		True	False	False
,	,	PUNCT	,	punct	to		False	True	False
as	as	ADV	RB	advmod	as		True	False	True
well	well	ADV	RB	advmod	as		True	False	True
as	as	ADP	IN	cc	to		True	False	True
to	to	ADP	IN	conj	to		True	False	True
Dr.	Dr.	PROPN	NNP	compound	Faxon		False	False	False
Walter	Walter	PROPN	NNP	compound	Faxon	PERSON	True	False	False
Faxon	Faxon	PROPN	NNP	pobj	to	PERSON	True	False	False
,	,	PUNCT	,	punct	Faxon		False	True	False
Mr.	Mr.	PROPN	NNP	compound	Henshaw		False	False	False
Samuel	Samuel	PROPN	NNP	compound	Henshaw	PERSON	True	False	False
Henshaw	Henshaw	PROPN	NNP	conj	Faxon	PERSON	True	False	False
and	and	CCONJ	CC	cc	Henshaw		True	False	True
Mr.	Mr.	PROPN	NNP	compound	Stone		False	False	False
Witmer	Witmer	PROPN	NNP	compound	Stone	PERSON	True	False	False
Stone	Stone	PROPN	NNP	conj	Henshaw	PERSON	True	False	False
for	for	ADP	IN	prep	is		True	False	True
assistance	assistance	NOUN	NN	pobj	for		True	False	False
in	in	ADP	IN	prep	assistance		True	False	True
verification	verification	NOUN	NN	pobj	in		True	False	False
of	of	ADP	IN	prep	verification		True	False	True
references	reference	NOUN	NNS	pobj	of		True	False	False
.	.	PUNCT	.	punct	is		False	True	False
"
"	"
"	SPACE	_SP	compound	Graut		False	False	False
