Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
THE	the	DET	DT	det	FROG		True	False	True
SPHAGNUM	SPHAGNUM	PROPN	NNP	compound	FROG		True	False	False
FROG	frog	NOUN	NN	ROOT	FROG		True	False	False
OF	of	ADP	IN	prep	FROG		True	False	True
NEW	NEW	PROPN	NNP	compound	JERSEY	GPE	True	False	False
JERSEY	JERSEY	PROPN	NNP	pobj	OF	GPE	True	False	False
-	-	PUNCT	:	punct	JERSEY		False	True	False
RANA	RANA	PROPN	NNP	compound	Cope		True	False	False
VIRGATIPES	VIRGATIPES	PROPN	NNP	compound	Cope		True	False	False
Cope	Cope	PROPN	NNP	appos	FROG		True	False	False
.	.	PUNCT	.	punct	FROG		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	ROOT	BY		True	False	True
HENRY	HENRY	PROPN	NNP	compound	FOWLER	PERSON	True	False	False
W.	W.	PROPN	NNP	compound	FOWLER	PERSON	False	False	False
FOWLER	FOWLER	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	obtained		False	False	False
On	on	ADP	IN	prep	obtained		True	False	True
April	April	PROPN	NNP	pobj	On	DATE	True	False	False
23	23	NUM	CD	nummod	April	DATE	False	False	False
,	,	PUNCT	,	punct	April	DATE	False	True	False
1905	1905	NUM	CD	nummod	April	DATE	False	False	False
,	,	PUNCT	,	punct	obtained		False	True	False
Mr.	Mr.	PROPN	NNP	compound	Keim		False	False	False
Thomas	Thomas	PROPN	NNP	compound	Keim	PERSON	True	False	False
D.	D.	PROPN	NNP	compound	Keim	PERSON	False	False	False
Keim	Keim	PROPN	NNP	nsubj	obtained	PERSON	True	False	False
and	and	CCONJ	CC	cc	Keim		True	False	True
the	the	DET	DT	det	writer		True	False	True
writer	writer	NOUN	NN	conj	Keim		True	False	False
,	,	PUNCT	,	punct	obtained		False	True	False
while	while	SCONJ	IN	mark	investigating		True	False	True
investigating	investigate	VERB	VBG	advcl	obtained		True	False	False
the	the	DET	DT	det	fauna		True	False	True
fauna	fauna	NOUN	NNS	dobj	investigating		True	False	False
of	of	ADP	IN	prep	fauna		True	False	True
the	the	DET	DT	det	river		True	False	True
Great	Great	PROPN	NNP	compound	Harbor	LOC	True	False	False
Egg	Egg	PROPN	NNP	compound	Harbor	LOC	True	False	False
Harbor	Harbor	PROPN	NNP	compound	river	LOC	True	False	False
river	river	NOUN	NN	pobj	of	HABITAT	True	False	False
,	,	PUNCT	,	punct	obtained		False	True	False
obtained	obtain	VERB	VBD	ROOT	obtained		True	False	False
a	a	DET	DT	det	number		True	False	True
number	number	NOUN	NN	dobj	obtained		True	False	False
of	of	ADP	IN	prep	number		True	False	True
specimens	specimen	NOUN	NNS	pobj	of		True	False	False
of	of	ADP	IN	prep	specimens		True	False	True
the	the	DET	DT	det	frog		True	False	True
interesting	interesting	ADJ	JJ	amod	frog		True	False	False
frog	frog	NOUN	NN	pobj	of		True	False	False
Rana	rana	NOUN	NN	compound	Cope	TAXA	True	False	False
virgatipes	virgatipe	NOUN	NNS	compound	Cope	TAXA	True	False	False
Cope	Cope	PROPN	NNP	appos	frog		True	False	False
,	,	PUNCT	,	punct	obtained		False	True	False
and	and	CCONJ	CC	cc	obtained		True	False	True
were	be	VERB	VBD	conj	obtained		True	False	True
fortunate	fortunate	ADJ	JJ	acomp	were		True	False	False
enough	enough	ADV	RB	advmod	fortunate		True	False	True
to	to	PART	TO	aux	learn		True	False	True
learn	learn	VERB	VB	xcomp	fortunate		True	False	False
something	something	PRON	NN	dobj	learn		True	False	True
of	of	ADP	IN	prep	something		True	False	True
its	its	PRON	PRP$	poss	habits		True	False	True
habits	habit	NOUN	NNS	pobj	of		True	False	False
.	.	PUNCT	.	punct	obtained		False	True	False
"
"	"
"	SPACE	_SP	punct	seems		False	False	False
The	the	DET	DT	det	species		True	False	True
species	species	NOUN	NN	nsubj	seems		True	False	False
seems	seem	VERB	VBZ	ROOT	seems		True	False	True
to	to	PART	TO	aux	obtained		True	False	True
have	have	AUX	VB	aux	obtained		True	False	True
been	be	AUX	VBN	auxpass	obtained		True	False	True
obtained	obtain	VERB	VBN	xcomp	seems		True	False	False
on	on	ADP	IN	prep	obtained		True	False	True
but	but	CCONJ	CC	quantmod	two		True	False	True
