Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
NOTES	note	NOUN	NNS	ROOT	NOTES		True	False	False
ON	on	ADP	IN	prep	NOTES		True	False	True
SOME	some	DET	DT	det	SNAKES		True	False	True
SNAKES	snake	NOUN	NNS	pobj	ON		True	False	False
FROM	from	ADP	IN	prep	SNAKES		True	False	True
TROPICAL	tropical	ADJ	JJ	amod	AMERICA	LOC	True	False	False
AMERICA	AMERICA	PROPN	NNP	pobj	FROM	LOC	True	False	False
LATELY	lately	ADV	RB	advmod	LIVING		True	False	False
LIVING	live	VERB	VBG	acl	SNAKES		True	False	False
IN	in	ADP	IN	prep	LIVING		True	False	True
THE	the	DET	DT	det	COLLECTION		True	False	True
COLLECTION	collection	NOUN	NN	pobj	IN		True	False	False
OF	of	ADP	IN	prep	COLLECTION		True	False	True
THE	the	DET	DT	det	ZOOLOGICAL		True	False	True
ZOOLOGICAL	ZOOLOGICAL	PROPN	NNP	pobj	OF		True	False	False
By	by	ADP	IN	prep	COLLECTION		True	False	True
ARTHUR	ARTHUR	PROPN	NNP	compound	BROWN	PERSON	True	False	False
ERWIN	ERWIN	PROPN	NNP	compound	BROWN	PERSON	True	False	False
BROWN	BROWN	PROPN	NNP	pobj	By	PERSON	True	False	False
.	.	PUNCT	.	punct	NOTES		False	True	False
"
"	"
"	SPACE	_SP	punct	are		False	False	False
Nearly	nearly	ADV	RB	advmod	all		True	False	False
all	all	DET	DT	nsubj	are		True	False	True
of	of	ADP	IN	prep	all		True	False	True
the	the	DET	DT	det	specimens		True	False	True
specimens	specimen	NOUN	NNS	pobj	of		True	False	False
on	on	ADP	IN	prep	based		True	False	True
which	which	DET	WDT	pobj	on		True	False	True
these	these	DET	DT	det	notes		True	False	True
notes	note	NOUN	NNS	nsubjpass	based		True	False	False
are	be	AUX	VBP	auxpass	based		True	False	True
based	base	VERB	VBN	relcl	specimens		True	False	False
,	,	PUNCT	,	punct	are		False	True	False
are	be	AUX	VBP	ROOT	are		True	False	True
now	now	ADV	RB	advmod	are		True	False	True
in	in	ADP	IN	prep	are		True	False	True
the	the	DET	DT	det	Academy		True	False	True
Academy	Academy	PROPN	NNP	poss	collection	ORG	True	False	False
's	's	PART	POS	case	Academy		False	False	True
collection	collection	NOUN	NN	pobj	in		True	False	False
,	,	PUNCT	,	punct	are		False	True	False
but	but	CCONJ	CC	cc	are		True	False	True
have	have	AUX	VBP	aux	living		True	False	True
all	all	DET	DT	dep	living		True	False	True
been	be	AUX	VBN	aux	living		True	False	True
living	live	VERB	VBG	conj	are		True	False	False
in	in	ADP	IN	prep	living		True	False	True
the	the	DET	DT	det	garden		True	False	True
garden	garden	NOUN	NN	pobj	in		True	False	False
of	of	ADP	IN	prep	garden		True	False	True
the	the	DET	DT	det	Society	ORG	True	False	True
Zoological	Zoological	PROPN	NNP	compound	Society	ORG	True	False	False
Society	Society	PROPN	NNP	pobj	of	ORG	True	False	False
.	.	PUNCT	.	punct	are		False	True	False
"
"	"
"	SPACE	_SP	punct	contained		False	False	False
The	the	DET	DT	det	number		True	False	True
greater	great	ADJ	JJR	amod	number		True	False	False
number	number	NOUN	NN	nsubjpass	contained		True	False	False
of	of	ADP	IN	prep	number		True	False	True
them	they	PRON	PRP	pobj	of		True	False	True
were	be	AUX	VBD	auxpass	contained		True	False	True
contained	contain	VERB	VBN	ROOT	contained		True	False	False
in	in	ADP	IN	prep	contained		True	False	True
a	a	DET	DT	det	collection		True	False	True
collection	collection	NOUN	NN	pobj	in		True	False	False
made	make	VERB	VBN	acl	collection		True	False	True
by	by	ADP	IN	agent	made		True	False	True
Dr.	Dr.	PROPN	NNP	compound	O'Reilly		False	False	False
O'Reilly	O'Reilly	PROPN	NNP	pobj	by	PERSON	False	False	False
,	,	PUNCT	,	punct	O'Reilly		False	True	False
of	of	ADP	IN	prep	O'Reilly		True	False	True
Trinidad	Trinidad	PROPN	NNP	pobj	of	GPE	True	False	False
,	,	PUNCT	,	punct	O'Reilly		False	True	False
who	who	PRON	WP	nsubj	is		True	False	True
is	be	VERB	VBZ	relcl	O'Reilly		True	False	True
responsible	responsible	ADJ	JJ	acomp	is		True	False	False
for	for	ADP	IN	prep	responsible		True	False	True
the	the	DET	DT	det	localities		True	False	True
localities	locality	NOUN	NNS	pobj	for		True	False	False
of	of	ADP	IN	prep	localities		True	False	True
collection	collection	NOUN	NN	pobj	of		True	False	False
in	in	ADP	IN	prep	localities		True	False	True
these	these	DET	DT	det	cases		True	False	True
cases	case	NOUN	NNS	pobj	in		True	False	False
.	.	PUNCT	.	punct	contained		False	True	False
"
"	"
"	SPACE	_SP	punct	taken		False	False	False
The	the	DET	DT	det	colors		True	False	True
colors	color	NOUN	NNS	nsubjpass	taken		True	False	False
given	give	VERB	VBN	acl	colors		True	False	False
,	,	PUNCT	,	punct	taken		False	True	False
were	be	AUX	VBD	auxpass	taken		True	False	True
in	in	ADP	IN	prep	were		True	False	True
all	all	DET	DT	det	cases		True	False	True
cases	case	NOUN	NNS	pobj	in		True	False	False
,	,	PUNCT	,	punct	taken		False	True	False
taken	take	VERB	VBN	ROOT	taken		True	False	False
from	from	ADP	IN	prep	taken		True	False	True
the	the	DET	DT	det	specimen		True	False	True
living	live	VERB	VBG	amod	specimen		True	False	False
specimen	specimen	NOUN	NN	pobj	from		True	False	False
.	.	PUNCT	.	punct	taken		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Boa	boa	X	FW	dep	diviniloqua	TAXA	True	False	False
diviniloqua	diviniloqua	X	FW	npadvmod	"
"	TAXA	True	False	False
(	(	PUNCT	-LRB-	punct	diviniloqua		False	True	False
Lain	Lain	PROPN	NNP	appos	diviniloqua		True	False	False
.	.	PUNCT	.	punct	Lain		False	True	False
)	)	PUNCT	.	punct	diviniloqua		False	True	False
.	.	PUNCT	.	punct	diviniloqua		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
One	one	NUM	CD	nummod	specimen	CARDINAL	True	False	True
specimen	specimen	NOUN	NN	attr	"
"		True	False	False
from	from	ADP	IN	prep	specimen		True	False	True
St.	St.	PROPN	NNP	compound	Kitts	GPE	False	False	False
Kitts	Kitts	PROPN	NNP	pobj	from	GPE	True	False	False
