Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
PILSBRY	PILSBRY	PROPN	NNP	ROOT	PILSBRY		True	False	False
:	:	PUNCT	:	punct	PILSBRY		False	True	False
GABB	GABB	PROPN	NNP	poss	MOLLUSCA		True	False	False
'S	's	PART	POS	case	GABB		False	False	True
TERTIARY	TERTIARY	PROPN	NNP	compound	MOLLUSCA		True	False	False
MOLLUSCA	MOLLUSCA	PROPN	NNP	appos	PILSBRY		True	False	False
OF	of	ADP	IN	prep	MOLLUSCA		True	False	True
SANTO	SANTO	PROPN	NNP	compound	DOMINGO		True	False	False
DOMINGO	DOMINGO	PROPN	NNP	pobj	OF		True	False	False
.	.	PUNCT	.	punct	PILSBRY		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
PLATBiXXXV	platbixxxv	X	XX	ROOT	PLATBiXXXV		True	False	False
.	.	PUNCT	.	appos	PLATBiXXXV		False	True	False
"
"	"
"	SPACE	_SP	conj	PLATBiXXXV		False	False	False
A	A	PROPN	NNP	appos	PLATBiXXXV		True	False	True
/	/	PUNCT	.	punct	PLATBiXXXV		False	True	False
^	^	PUNCT	.	punct	PLATBiXXXV		False	False	False
\'<^	\'<^	X	XX	dep	11		False	False	False
11	11	NUM	CD	nmod	PLATBiXXXV		False	False	False
^,^	^,^	X	XX	punct	11		False	False	False
12	12	NUM	CD	conj	PLATBiXXXV		False	False	False
PILSBRY	PILSBRY	PROPN	NNP	ROOT	PILSBRY		True	False	False
:	:	PUNCT	:	punct	PILSBRY		False	True	False
GABB	GABB	PROPN	NNP	poss	A		True	False	False
'S	's	PART	POS	case	GABB		False	False	True
TERTIARY	tertiary	NOUN	NN	compound	A		True	False	False
MOLLUSC	MOLLUSC	PROPN	NNP	compound	A		True	False	False
A	A	PROPN	NNP	appos	PILSBRY		True	False	True
OF	of	ADP	IN	prep	A		True	False	True
SANTO	SANTO	PROPN	NNP	compound	DOMINGO		True	False	False
DOMINGO	DOMINGO	PROPN	NNP	pobj	OF		True	False	False
.	.	PUNCT	.	punct	PILSBRY		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
^	^	PUNCT	NFP	dep	PLATE		False	False	False
PLATE	plate	NOUN	NN	ROOT	PLATE		True	False	False
XXX	xxx	NOUN	NN	appos	PLATE		True	False	False
VI	vi	NOUN	NN	appos	PLATE		True	False	False
.	.	PUNCT	.	punct	PLATE		False	True	False
"
"	"
"	SPACE	_SP	punct	PLATE		False	False	False
/I	/i	SYM	SYM	appos	PLATE		False	False	False
!	!	PUNCT	.	punct	PLATE		False	True	False
-t|	-t|	X	XX	punct	PLATE		False	False	False
!	!	PUNCT	.	punct	PLATE		False	True	False
L1	l1	X	XX	dep	PLATE		False	False	False
10	10	NUM	CD	nummod	lb		False	False	False
14	14	NUM	CD	nummod	lb		False	False	False
