Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
NEW	new	ADJ	JJ	amod	MOLLUSCS		True	False	False
AND	and	CCONJ	CC	cc	NEW		True	False	True
LITTLE	little	ADV	RB	advmod	KNOWN		True	False	False
-	-	PUNCT	HYPH	punct	KNOWN		False	True	False
KNOWN	known	ADJ	JJ	conj	NEW		True	False	False
AMERICAN	american	ADJ	JJ	amod	MOLLUSCS	NORP	True	False	False
MOLLUSCS	mollusc	NOUN	NNS	ROOT	MOLLUSCS		True	False	False
.	.	PUNCT	.	punct	MOLLUSCS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
No	no	NOUN	NN	npadvmod	"
"		True	False	True
.	.	PROPN	NNP	appos	No		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
1	1	NUM	CD	nummod	"
"	CARDINAL	False	False	False
.	.	PUNCT	.	punct	1		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	agent	"
"		True	False	True
HENRY	HENRY	PROPN	NNP	compound	PILSBRY	PERSON	True	False	False
A.	A.	PROPN	NNP	compound	PILSBRY	PERSON	False	False	False
PILSBRY	PILSBRY	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	propose		False	False	False
Under	under	ADP	IN	prep	propose		True	False	True
the	the	DET	DT	det	title		True	False	True
above	above	ADJ	JJ	amod	title		True	False	True
title	title	NOUN	NN	pobj	Under		True	False	False
I	I	PRON	PRP	nsubj	propose		True	False	True
propose	propose	VERB	VBP	ROOT	propose		True	False	False
to	to	PART	TO	aux	describe		True	False	True
describe	describe	VERB	VB	xcomp	propose		True	False	False
and	and	CCONJ	CC	cc	describe		True	False	True
figure	figure	VERB	VB	conj	describe		True	False	False
the	the	DET	DT	det	species		True	False	True
species	specie	NOUN	NNS	dobj	figure		True	False	False
of	of	ADP	IN	prep	species		True	False	True
American	american	ADJ	JJ	amod	mollusks	NORP	True	False	False
mollusks	mollusk	NOUN	NNS	pobj	of		True	False	False
,	,	PUNCT	,	punct	mollusks		False	True	False
either	either	CCONJ	CC	preconj	new		True	False	True
new	new	ADJ	JJ	amod	mollusks		True	False	False
to	to	ADP	IN	prep	new		True	False	True
science	science	NOUN	NN	pobj	to		True	False	False
or	or	CCONJ	CC	cc	new		True	False	True
imperfectly	imperfectly	ADV	RB	advmod	understood		True	False	False
understood	understand	VERB	VBN	conj	new		True	False	False
,	,	PUNCT	,	punct	mollusks		False	True	False
accumulating	accumulate	VERB	VBG	acl	species		True	False	False
from	from	ADP	IN	prep	accumulating		True	False	True
time	time	NOUN	NN	pobj	from		True	False	False
to	to	ADP	IN	prep	from		True	False	True
time	time	NOUN	NN	pobj	to		True	False	False
in	in	ADP	IN	prep	accumulating		True	False	True
the	the	DET	DT	det	collection		True	False	True
collection	collection	NOUN	NN	pobj	in		True	False	False
of	of	ADP	IN	prep	collection		True	False	True
this	this	DET	DT	det	Academy		True	False	True
Academy	Academy	PROPN	NNP	pobj	of	ORG	True	False	False
.	.	PUNCT	.	punct	propose		False	True	False
"
"	"
"	SPACE	_SP	punct	presented		False	False	False
In	in	ADP	IN	prep	presented		True	False	True
this	this	DET	DT	det	contribution		True	False	True
first	first	ADJ	JJ	amod	contribution	ORDINAL	True	False	True
contribution	contribution	NOUN	NN	pobj	In		True	False	False
are	be	AUX	VBP	auxpass	presented		True	False	True
presented	present	VERB	VBN	ROOT	presented		True	False	False
the	the	DET	DT	det	results		True	False	True
results	result	NOUN	NNS	dobj	presented		True	False	False
of	of	ADP	IN	prep	results		True	False	True
my	my	PRON	PRP$	poss	study		True	False	True
study	study	NOUN	NN	pobj	of		True	False	False
of	of	ADP	IN	prep	study		True	False	True
a	a	DET	DT	det	number		True	False	True
number	number	NOUN	NN	pobj	of		True	False	False
of	of	ADP	IN	prep	number		True	False	True
*	*	PUNCT	NFP	punct	forms		False	True	False
forms	form	NOUN	NNS	pobj	of		True	False	False
received	receive	VERB	VBN	acl	forms		True	False	False
from	from	ADP	IN	prep	received		True	False	True
various	various	ADJ	JJ	amod	collectors		True	False	True
collectors	collector	NOUN	NNS	pobj	from		True	False	False
and	and	CCONJ	CC	cc	collectors		True	False	True
localities	locality	NOUN	NNS	conj	collectors		True	False	False
in	in	ADP	IN	prep	collectors		True	False	True
the	the	DET	DT	det	States	GPE	True	False	True
Southern	Southern	PROPN	NNP	compound	States	GPE	True	False	False
States	States	PROPN	NNPS	pobj	in	GPE	True	False	False
,	,	PUNCT	,	punct	States		False	True	False
Mexico	Mexico	PROPN	NNP	conj	States	GPE	True	False	False
,	,	PUNCT	,	punct	Mexico		False	True	False
etc	etc	X	FW	conj	Mexico		True	False	False
.	.	X	FW	conj	Mexico		False	True	False
"
"	"
"	SPACE	_SP	punct	presented		False	False	False
Holospira	Holospira	PROPN	NNP	compound	Pilsbry	TAXA	True	False	False
elizabethse	elizabethse	PROPN	NNP	compound	Pilsbry		True	False	False
Pilsbry	Pilsbry	PROPN	NNP	oprd	presented		True	False	False
.	.	PUNCT	.	punct	Pilsbry		False	True	False
"
"	"
"	SPACE	_SP	punct	presented		False	False	False
PI	PI	PROPN	NNP	punct	presented		True	False	False
.	.	PUNCT	.	punct	PI		False	True	False
"
"	"
"	SPACE	_SP	punct	PI		False	False	False
Ill	Ill	PROPN	NNP	appos	PI		True	False	False
,	,	PUNCT	,	punct	Ill		False	True	False
figs	fig	NOUN	NNS	appos	PI		True	False	False
.	.	NOUN	NN	appos	PI		False	True	False
"
"	"
"	SPACE	_SP	punct	PI		False	False	False
1	1	NUM	CD	nummod	.	CARDINAL	False	False	False
to	to	PART	TO	quantmod	5		True	False	True
5	5	NUM	CD	nummod	1	CARDINAL	False	False	False
.	.	X	LS	appos	PI		False	True	False
"
"	"
"	SPACE	_SP	punct	PI		False	False	False
Shell	shell	NOUN	NN	npadvmod	colored		True	False	False
imperforated	imperforated	ADJ	JJ	amod	Shell		True	False	False
,	,	PUNCT	,	punct	Shell		False	True	False
cylindrical	cylindrical	ADJ	JJ	amod	Shell		True	False	False
,	,	PUNCT	,	punct	colored		False	True	False
becoming	become	VERB	VBG	advcl	opaque		True	False	True
narrower	narrow	ADJ	JJR	acomp	becoming		True	False	False
toward	toward	ADP	IN	prep	narrower		True	False	True
the	the	DET	DT	det	base		True	False	True
base	base	NOUN	NN	pobj	toward		True	False	False
,	,	PUNCT	,	punct	opaque		False	True	False
rather	rather	ADV	RB	advmod	solid		True	False	True
solid	solid	ADJ	JJ	amod	opaque		True	False	False
,	,	PUNCT	,	punct	opaque		False	True	False
white	white	ADJ	JJ	amod	opaque		True	False	False
,	,	PUNCT	,	punct	opaque		False	True	False
opaque	opaque	ADJ	JJ	amod	colored		True	False	False
,	,	PUNCT	,	punct	colored		False	True	False
the	the	DET	DT	det	apex		True	False	True
apex	apex	NOUN	NN	nsubj	colored		True	False	False
tiesh	tiesh	NOUN	NN	npadvmod	colored		True	False	False
-	-	PUNCT	HYPH	punct	colored		False	True	False
colored	colored	ADJ	JJ	ccomp	sinuous		True	False	False
;	;	PUNCT	:	punct	sinuous		False	True	False
whorls	whorl	NOUN	NNS	dep	sinuous		True	False	False
17	17	NUM	CD	quantmod	22	CARDINAL	False	False	False
to	to	PART	TO	quantmod	22		True	False	True
22	22	NUM	CD	nummod	whorls	CARDINAL	False	False	False
,	,	PUNCT	,	punct	whorls		False	True	False
slightly	slightly	ADV	RB	advmod	convex		True	False	False
convex	convex	ADJ	JJ	appos	whorls		True	False	False
,	,	PUNCT	,	punct	whorls		False	True	False
slightly	slightly	ADV	RB	advmod	striate		True	False	False
,	,	PUNCT	,	punct	striate		False	True	False
irregularly	irregularly	ADV	RB	advmod	striate		True	False	False
striate	striate	ADJ	JJ	appos	whorls		True	False	False
near	near	SCONJ	IN	prep	striate		True	False	False
the	the	DET	DT	det	sutures		True	False	True
sutures	suture	NOUN	NNS	pobj	near		True	False	False
,	,	PUNCT	,	punct	whorls		False	True	False
nearly	nearly	ADV	RB	advmod	smooth		True	False	False
smooth	smooth	ADJ	JJ	amod	whorls		True	False	False
in	in	ADP	IN	prep	smooth		True	False	True
the	the	DET	DT	det	middle		True	False	True
middle	middle	NOUN	NN	pobj	in		True	False	False
,	,	PUNCT	,	punct	whorls		False	True	False
the	the	DET	DT	det	whorl		True	False	True
last	last	ADJ	JJ	amod	whorl		True	False	True
whorl	whorl	NOUN	NN	nsubj	striate		True	False	False
costulate	costulate	NOUN	NN	compound	striate		True	False	False
-	-	PUNCT	HYPH	punct	striate		False	True	False
striate	striate	NOUN	NN	appos	whorls		True	False	False
,	,	PUNCT	,	punct	striate		False	True	False
fleshtinted	fleshtinte	VERB	VBN	appos	whorls		True	False	False
beneath	beneath	ADP	IN	prep	fleshtinted		True	False	False
,	,	PUNCT	,	punct	whorls		False	True	False
narrower	narrow	ADJ	JJR	amod	whorls		True	False	False
than	than	SCONJ	IN	prep	narrower		True	False	True
the	the	DET	DT	det	whorls		True	False	True
preceding	precede	VERB	VBG	amod	whorls		True	False	False
whorls	whorl	NOUN	NNS	pobj	than		True	False	False
,	,	PUNCT	,	punct	sinuous		False	True	False
its	its	PRON	PRP$	poss	half		True	False	True
last	last	ADJ	JJ	amod	half		True	False	True
half	half	NOUN	NN	nsubj	rounded	CARDINAL	True	False	False
rounded	rounded	ADJ	JJ	amod	carinated		True	False	False
,	,	PUNCT	,	punct	carinated		False	True	False
not	not	PART	RB	neg	carinated		True	False	True
carinated	carinate	VERB	VBN	ccomp	sinuous		True	False	False
beneath	beneath	ADV	RB	advmod	carinated		True	False	False
,	,	PUNCT	,	punct	carinated		False	True	False
produced	produce	VERB	VBN	dep	carinated		True	False	False
forward	forward	ADV	RB	advmod	produced		True	False	False
,	,	PUNCT	,	punct	produced		False	True	False
expanded	expand	VERB	VBN	dep	produced		True	False	False
toward	toward	ADP	IN	prep	expanded		True	False	True
the	the	DET	DT	det	peristome		True	False	True
peristome	peristome	NOUN	NN	pobj	toward		True	False	False
