Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
DESCRIPTION	description	NOUN	NN	ROOT	DESCRIPTION		True	False	False
OF	of	ADP	IN	prep	DESCRIPTION		True	False	True
A	a	DET	DT	det	SPECIES		True	False	True
NEW	new	ADJ	JJ	amod	SPECIES		True	False	False
SPECIES	specie	NOUN	NNS	pobj	OF		True	False	False
OF	of	ADP	IN	prep	SPECIES		True	False	True
ORTHOPRISTIS	orthopristis	NOUN	NN	pobj	OF		True	False	False
FROM	from	ADP	IN	prep	ORTHOPRISTIS		True	False	True
THE	the	DET	DT	det	ISLANDS	LOC	True	False	True
GALAPAGOS	GALAPAGOS	PROPN	NNP	compound	ISLANDS	LOC	True	False	False
ISLANDS	island	NOUN	NNS	pobj	FROM	LOC	True	False	False
.	.	PUNCT	.	punct	DESCRIPTION		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
DAVID	DAVID	PROPN	NNP	compound	JORDAN	PERSON	True	False	False
S.	S.	PROPN	NNP	compound	JORDAN	PERSON	False	False	False
JORDAN	JORDAN	PROPN	NNP	pobj	BY	PERSON	True	False	False
AND	and	CCONJ	CC	cc	JORDAN		True	False	True
BERT	BERT	PROPN	NNP	compound	FESLER	PERSON	True	False	False
FESLER	FESLER	PROPN	NNP	conj	JORDAN	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Orthopristis	orthopristis	NOUN	NN	compound	lethopristis	TAXA	True	False	False
lethopristis	lethopristis	NOUN	NN	attr	"
"	TAXA	True	False	False
.	.	PUNCT	.	punct	lethopristis		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Sp	sp	NOUN	NN	attr	"
"		True	False	False
.	.	PROPN	NNP	appos	Sp		False	True	False
"
"	"
"	SPACE	_SP	conj	Sp		False	False	False
now	now	PROPN	NNP	advmod	Sp		True	False	True
Head	Head	PROPN	NNP	compound	S\		True	False	False
S\	s\	X	XX	appos	now		False	False	False
in	in	ADP	IN	prep	S\		True	False	True
length	length	NOUN	NN	pobj	in		True	False	False
