Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
THE	the	DET	DT	det	COMPOSITION		True	False	True
COMPOSITION	composition	NOUN	NN	nmod	RELATIONS		True	False	False
AND	and	CCONJ	CC	cc	COMPOSITION		True	False	True
ECOLOGICAL	ecological	ADJ	JJ	conj	COMPOSITION		True	False	False
RELATIONS	relation	NOUN	NNS	ROOT	RELATIONS		True	False	False
OF	of	ADP	IN	prep	RELATIONS		True	False	True
THE	the	DET	DT	det	FAUNA		True	False	True
ODONATE	odonate	NOUN	NN	amod	FAUNA		True	False	False
FAUNA	fauna	NOUN	NN	pobj	OF		True	False	False
OF	of	ADP	IN	prep	FAUNA		True	False	True
MEXICO	MEXICO	PROPN	NNP	pobj	OF	GPE	True	False	False
AND	and	CCONJ	CC	cc	MEXICO		True	False	True
CENTRAL	CENTRAL	PROPN	NNP	compound	AMERICA	LOC	True	False	False
AMERICA	AMERICA	PROPN	NNP	conj	MEXICO	LOC	True	False	False
.	.	PUNCT	.	punct	RELATIONS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
by	by	ADP	IN	agent	"
"		True	False	True
philip	philip	PROPN	NNP	compound	calvert	PERSON	True	False	False
p.	p.	PROPN	NNP	compound	calvert	PERSON	False	False	False
calvert	calvert	PROPN	NNP	pobj	by	PERSON	True	False	False
.	.	PUNCT	.	punct	by		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Contents	content	NOUN	NNS	attr	"
"		True	False	False
.	.	PUNCT	.	punct	Contents		False	True	False
"
"	"
"	SPACE	_SP	poss	Conditions		False	False	False
General	general	ADJ	JJ	amod	Conditions		True	False	False
Conditions	condition	NOUN	NNS	ROOT	Conditions		True	False	False
determining	determine	VERB	VBG	acl	Conditions		True	False	False
Odonate	odonate	NOUN	NN	compound	Distribution		True	False	False
Distribution	distribution	NOUN	NN	dobj	determining		True	False	False
.	.	PUNCT	.	punct	Conditions		False	True	False
"
"	"
"	SPACE	_SP	punct	Features		False	False	False
The	the	DET	DT	det	Features		True	False	True
Chief	chief	ADJ	JJ	amod	Features		True	False	False
Odonatological	odonatological	ADJ	JJ	amod	Features		True	False	False
Features	feature	NOUN	NNS	ROOT	Features		True	False	False
of	of	ADP	IN	prep	Features		True	False	True
Mexico	Mexico	PROPN	NNP	pobj	of	GPE	True	False	False
and	and	CCONJ	CC	cc	Mexico		True	False	True
Central	Central	PROPN	NNP	compound	America	LOC	True	False	False
America	America	PROPN	NNP	conj	Mexico	LOC	True	False	False
.	.	PUNCT	.	punct	Features		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Relations	relation	NOUN	NNS	ROOT	Relations		True	False	False
of	of	ADP	IN	prep	Relations		True	False	True
the	the	DET	DT	det	Fauna		True	False	True
Mexican	mexican	ADJ	JJ	amod	American	NORP	True	False	False
-	-	PUNCT	HYPH	punct	American		False	True	False
Central	central	ADJ	JJ	amod	American		True	False	False
American	american	ADJ	JJ	amod	Fauna		True	False	False
Odonate	odonate	NOUN	NN	compound	Fauna		True	False	False
Fauna	Fauna	PROPN	NNP	pobj	of		True	False	False
to	to	ADP	IN	prep	Relations		True	False	True
those	those	DET	DT	pobj	to		True	False	True
of	of	ADP	IN	prep	those		True	False	True
other	other	ADJ	JJ	amod	Areas		True	False	True
Areas	area	NOUN	NNS	pobj	of		True	False	False
.	.	PUNCT	.	punct	Relations		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Distribution	distribution	NOUN	NN	ROOT	Distribution		True	False	False
of	of	ADP	IN	prep	Distribution		True	False	True
the	the	DET	DT	det	Odonata		True	False	True
Odonata	Odonata	NOUN	NNS	pobj	of	TAXA	True	False	False
within	within	ADP	IN	prep	Distribution		True	False	True
limited	limited	ADJ	JJ	amod	portions		True	False	False
portions	portion	NOUN	NNS	pobj	within		True	False	False
of	of	ADP	IN	prep	portions		True	False	True
Mexico	Mexico	PROPN	NNP	pobj	of	GPE	True	False	False
and	and	CCONJ	CC	cc	Mexico		True	False	True
Central	Central	PROPN	NNP	compound	America	LOC	True	False	False
America	America	PROPN	NNP	conj	Mexico	LOC	True	False	False
.	.	PUNCT	.	punct	Distribution		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Relations	relation	NOUN	NNS	ROOT	Relations		True	False	False
of	of	ADP	IN	prep	Relations		True	False	True
the	the	DET	DT	det	Fauna		True	False	True
Odonate	odonate	ADJ	JJ	compound	Fauna		True	False	False
Fauna	Fauna	NOUN	NNS	pobj	of		True	False	False
of	of	ADP	IN	prep	Fauna		True	False	True
Mexico	Mexico	PROPN	NNP	pobj	of	GPE	True	False	False
and	and	CCONJ	CC	cc	Mexico		True	False	True
Central	Central	PROPN	NNP	compound	America	LOC	True	False	False
America	America	PROPN	NNP	conj	Mexico	LOC	True	False	False
to	to	ADP	IN	prep	Relations		True	False	True
Temperature	temperature	NOUN	NN	pobj	to		True	False	False
,	,	PUNCT	,	punct	Temperature		False	True	False
Rainfall	rainfall	NOUN	NN	conj	Temperature		True	False	False
,	,	PUNCT	,	punct	Rainfall		False	True	False
Vegetation	vegetation	NOUN	NN	compound	Areas		True	False	False
Areas	area	NOUN	NNS	conj	Rainfall		True	False	False
and	and	CCONJ	CC	cc	Areas		True	False	True
Altitude	altitude	NOUN	NN	conj	Areas		True	False	False
.	.	PUNCT	.	punct	Relations		False	True	False
"
"	"
"	SPACE	_SP	punct	induced		False	False	False
The	the	DET	DT	det	preparation		True	False	True
preparation	preparation	NOUN	NN	nsubj	induced		True	False	False
of	of	ADP	IN	prep	preparation		True	False	True
an	an	DET	DT	det	account^		True	False	True
extended	extended	ADJ	JJ	amod	account^		True	False	False
account^	account^	NOUN	NN	pobj	of		False	False	False
of	of	ADP	IN	prep	account^		True	False	True
the	the	DET	DT	det	Odonata		True	False	True
Odonata	Odonata	PROPN	NNP	pobj	of	TAXA	True	False	False
of	of	ADP	IN	prep	Odonata		True	False	True
Mexico	Mexico	PROPN	NNP	pobj	of	GPE	True	False	False
and	and	CCONJ	CC	cc	Mexico		True	False	True
Central	Central	PROPN	NNP	compound	America	LOC	True	False	False
America	America	PROPN	NNP	conj	Mexico	LOC	True	False	False
has	have	AUX	VBZ	aux	induced		True	False	True
induced	induce	VERB	VBN	ROOT	induced		True	False	False
me	I	PRON	PRP	dobj	induced		True	False	True
to	to	PART	TO	aux	study		True	False	True
study	study	VERB	VB	xcomp	induced		True	False	False
the	the	DET	DT	det	relations		True	False	True
relations	relation	NOUN	NNS	dobj	study		True	False	False
of	of	ADP	IN	prep	relations		True	False	True
these	these	DET	DT	det	insects		True	False	True
insects	insect	NOUN	NNS	pobj	of		True	False	False
to	to	ADP	IN	prep	relations		True	False	True
various	various	ADJ	JJ	amod	factors		True	False	True
factors	factor	NOUN	NNS	pobj	to		True	False	False
of	of	ADP	IN	prep	factors		True	False	True
their	their	PRON	PRP$	poss	environment		True	False	True
environment	environment	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	study		False	True	False
with	with	ADP	IN	prep	study		True	False	True
the	the	DET	DT	det	results		True	False	True
results	result	NOUN	NNS	pobj	with		True	False	False
here	here	ADV	RB	advmod	set		True	False	True
set	set	VERB	VBN	acl	results		True	False	False
forth	forth	ADV	RB	advmod	set		True	False	False
.	.	PUNCT	.	punct	induced		False	True	False
"
"	"
"	SPACE	_SP	punct	contained		False	False	False
The	the	DET	DT	det	facts		True	False	True
facts	fact	NOUN	NNS	nsubjpass	contained		True	False	False
on	on	ADP	IN	prep	based		True	False	True
which	which	DET	WDT	pobj	on		True	False	True
this	this	DET	DT	det	study		True	False	True
study	study	NOUN	NN	nsubjpass	based		True	False	False
is	be	AUX	VBZ	auxpass	based		True	False	True
based	base	VERB	VBN	relcl	facts		True	False	False
,	,	PUNCT	,	punct	contained		False	True	False
in	in	ADP	IN	mark	contained		True	False	True
so	so	ADV	RB	advmod	far		True	False	True
far	far	ADV	RB	advmod	contained		True	False	False
as	as	ADP	IN	mark	concerned		True	False	True
the	the	DET	DT	det	Odonata		True	False	True
Odonata	Odonata	PROPN	NNPS	nsubjpass	concerned	TAXA	True	False	False
are	be	AUX	VBP	auxpass	concerned		True	False	True
concerned	concern	VERB	VBN	advcl	far		True	False	False
,	,	PUNCT	,	punct	contained		False	True	False
are	be	AUX	VBP	auxpass	contained		True	False	True
contained	contain	VERB	VBN	ROOT	contained		True	False	False
in	in	ADP	IN	prep	contained		True	False	True
the	the	DET	DT	det	volume		True	False	True
Biologia	Biologia	PROPN	NNP	compound	volume	WORK_OF_ART	True	False	False
volume	volume	NOUN	NN	pobj	in		True	False	False
,	,	PUNCT	,	punct	volume		False	True	False
to	to	PART	TO	prep	made		True	False	True
which	which	DET	WDT	pobj	to		True	False	True
reference	reference	NOUN	NN	nsubjpass	made		True	False	False
must	must	AUX	MD	aux	made		True	False	True
be	be	AUX	VB	auxpass	made		True	False	True
made	make	VERB	VBN	relcl	volume		True	False	True
for	for	ADP	IN	prep	made		True	False	True
further	further	ADJ	JJ	amod	details		True	False	True
details	detail	NOUN	NNS	pobj	for		True	False	False
.	.	PUNCT	.	punct	contained		False	True	False
"
"	"
"	SPACE	_SP	punct	received		False	False	False
Since	since	SCONJ	IN	prep	received		True	False	True
the	the	DET	DT	det	completion		True	False	True
completion	completion	NOUN	NN	pobj	Since		True	False	False
of	of	ADP	IN	prep	completion		True	False	True
that	that	DET	DT	det	work		True	False	True
work	work	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	received		False	True	False
I	I	PRON	PRP	nsubj	received		True	False	True
have	have	AUX	VBP	aux	received		True	False	True
received	receive	VERB	VBN	ROOT	received		True	False	False
,	,	PUNCT	,	punct	received		False	True	False
through	through	ADP	IN	prep	received		True	False	True
the	the	DET	DT	det	kindness		True	False	True
kindness	kindness	NOUN	NN	pobj	through		True	False	False
of	of	ADP	IN	prep	kindness		True	False	True
Mr.	Mr.	PROPN	NNP	compound	Ostrand		False	False	False
H.	H.	PROPN	NNP	compound	Ostrand	PERSON	False	False	False
T.	T.	PROPN	NNP	compound	Ostrand	PERSON	False	False	False
Van	Van	PROPN	NNP	compound	Ostrand	PERSON	True	False	False
Ostrand	Ostrand	PROPN	NNP	pobj	of	PERSON	True	False	False
,	,	PUNCT	,	punct	received		False	True	False
specimens	specimen	NOUN	NNS	dobj	received		True	False	False
of	of	ADP	IN	prep	specimens		True	False	True
Enallagma	enallagma	NOUN	NN	compound	prcevarum	TAXA	True	False	False
prcevarum	prcevarum	NOUN	NN	pobj	of	TAXA	True	False	False
,	,	PUNCT	,	punct	prcevarum		False	True	False
Opionceschiia	opionceschiia	NOUN	NN	compound	armata	TAXA	True	False	False
armata	armata	NOUN	NN	appos	prcevarum	TAXA	True	False	False
and	and	CCONJ	CC	cc	armata		True	False	True
Sym'petrum	sym'petrum	NOUN	NN	conj	armata		False	False	False
,	,	PUNCT	,	punct	Sym'petrum		False	True	False
illotum	illotum	NOUN	NN	compound	virgulum		True	False	False
virgulum	virgulum	NOUN	NN	appos	Sym'petrum		True	False	False
,	,	PUNCT	,	punct	prcevarum		False	True	False
taken	take	VERB	VBN	acl	prcevarum		True	False	False
at	at	ADP	IN	prep	taken		True	False	True
or	or	CCONJ	CC	cc	at		True	False	True
near	near	SCONJ	IN	conj	at		True	False	False
Real	Real	PROPN	NNP	compound	Monte	GPE	True	False	False
del	del	PROPN	NNP	compound	Monte	GPE	True	False	False
Monte	Monte	PROPN	NNP	pobj	near	GPE	True	False	False
,	,	PUNCT	,	punct	Monte		False	True	False
Hidalgo	Hidalgo	PROPN	NNP	npadvmod	Monte	GPE	True	False	False
,	,	PUNCT	,	punct	Hidalgo		False	True	False
Mexico	Mexico	PROPN	NNP	appos	Hidalgo	GPE	True	False	False
,	,	PUNCT	,	punct	specimens		False	True	False
which	which	DET	WDT	nsubj	add		True	False	True
add	add	VERB	VBP	relcl	specimens		True	False	False
to	to	ADP	IN	prep	add		True	False	True
our	our	PRON	PRP$	poss	knowledge		True	False	True
knowledge	knowledge	NOUN	NN	pobj	to		True	False	False
of	of	ADP	IN	prep	knowledge		True	False	True
the	the	DET	DT	det	distribution		True	False	True
distribution	distribution	NOUN	NN	pobj	of		True	False	False
of	of	ADP	IN	prep	distribution		True	False	True
these	these	DET	DT	det	species		True	False	True
three	three	NUM	CD	nummod	species	CARDINAL	True	False	True
species	specie	NOUN	NNS	pobj	of		True	False	False
as	as	ADP	IN	mark	given		True	False	True
given	give	VERB	VBN	advcl	distribution		True	False	False
in	in	ADP	IN	prep	given		True	False	True
the	the	DET	DT	det	Biologia		True	False	True
Biologia	Biologia	PROPN	NNP	pobj	in	WORK_OF_ART	True	False	False
.	.	PUNCT	.	punct	received		False	True	False
"
"	"
"	SPACE	_SP	punct	labelled		False	False	False
The	the	DET	DT	det	first		True	False	True
first	first	ADJ	JJ	nsubjpass	labelled	ORDINAL	True	False	True
and	and	CCONJ	CC	cc	first		True	False	True
third	third	ADJ	JJ	conj	first	ORDINAL	True	False	True
are	be	AUX	VBP	auxpass	labelled		True	False	True
labelled	label	VERB	VBN	ROOT	labelled		True	False	False
as	as	ADP	IN	prep	labelled		True	False	True
having	having	AUX	VBG	aux	captured		True	False	False
been	be	AUX	VBN	auxpass	captured		True	False	True
captured	capture	VERB	VBN	pcomp	as		True	False	False
at	at	ADP	IN	prep	captured		True	False	True
9,000	9,000	NUM	CD	nummod	elevation	QUANTITY	False	False	False
feet	foot	NOUN	NNS	compound	elevation	QUANTITY	True	False	False
elevation	elevation	NOUN	NN	pobj	at		True	False	False
