Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
CONTRIBUTIONS	contribution	NOUN	NNS	ROOT	CONTRIBUTIONS		True	False	False
TO	to	ADP	IN	prep	CONTRIBUTIONS		True	False	True
THE	the	DET	DT	det	ZOOLOGY		True	False	True
ZOOLOGY	ZOOLOGY	PROPN	NNP	pobj	TO		True	False	False
OF	of	ADP	IN	prep	ZOOLOGY		True	False	True
TENNESSEE	TENNESSEE	PROPN	NNP	pobj	OF	GPE	True	False	False
.	.	PUNCT	.	punct	CONTRIBUTIONS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
No	no	NOUN	NN	npadvmod	"
"		True	False	True
.	.	NOUN	NN	appos	No		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
4	4	NUM	CD	nummod	"
"	CARDINAL	False	False	False
,	,	PUNCT	,	punct	"
"		False	True	False
MOLLUSKS	MOLLUSKS	PROPN	NNP	appos	"
"		True	False	False
.	.	PUNCT	.	punct	MOLLUSKS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	ROOT	BY		True	False	True
HENRY	HENRY	PROPN	NNP	compound	PILSBRY	PERSON	True	False	False
A.	A.	PROPN	NNP	compound	PILSBRY	PERSON	False	False	False
PILSBRY	PILSBRY	PROPN	NNP	pobj	BY	PERSON	True	False	False
AND	and	CCONJ	CC	cc	PILSBRY		True	False	True
SAMUEL	SAMUEL	PROPN	NNP	compound	RHOADS.^	PERSON	True	False	False
N.	N.	PROPN	NNP	compound	RHOADS.^	PERSON	False	False	False
RHOADS.^	RHOADS.^	PROPN	NNP	conj	PILSBRY	PERSON	False	False	False
The	the	DET	DT	det	paper		True	False	True
following	follow	VERB	VBG	amod	paper		True	False	False
paper	paper	NOUN	NN	nsubj	concludes		True	False	False
concludes	conclude	VERB	VBZ	ROOT	concludes		True	False	False
the	the	DET	DT	det	lists		True	False	True
annotated	annotate	VERB	VBN	amod	lists		True	False	False
lists	list	NOUN	NNS	dobj	concludes		True	False	False
of	of	ADP	IN	prep	lists		True	False	True
the	the	DET	DT	det	animals		True	False	True
animals	animal	NOUN	NNS	pobj	of		True	False	False
of	of	ADP	IN	prep	animals		True	False	True
Tennessee	Tennessee	PROPN	NNP	pobj	of	GPE	True	False	False
,	,	PUNCT	,	punct	lists		False	True	False
collected	collect	VERB	VBN	acl	lists		True	False	False
and	and	CCONJ	CC	cc	collected		True	False	True
observed	observe	VERB	VBN	conj	collected		True	False	False
by	by	ADP	IN	agent	observed		True	False	True
Mr.	Mr.	PROPN	NNP	compound	Rhoads		False	False	False
Rhoads	Rhoads	PROPN	NNP	pobj	by	PERSON	True	False	False
,	,	PUNCT	,	punct	lists		False	True	False
which	which	DET	WDT	nsubj	appeared		True	False	True
have	have	AUX	VBP	aux	appeared		True	False	True
appeared	appear	VERB	VBN	relcl	lists		True	False	False
in	in	ADP	IN	prep	appeared		True	False	True
the	the	DET	DT	det	Proceedings	ORG	True	False	True
Proceedings	Proceedings	PROPN	NNPS	pobj	in	ORG	True	False	False
of	of	ADP	IN	prep	Proceedings	ORG	True	False	True
the	the	DET	DT	det	Academy	ORG	True	False	True
Academy	Academy	PROPN	NNP	pobj	of	ORG	True	False	False
of	of	ADP	IN	prep	Academy	ORG	True	False	True
Natural	Natural	PROPN	NNP	compound	Sciences	ORG	True	False	False
Sciences	Sciences	PROPN	NNPS	pobj	of	ORG	True	False	False
of	of	ADP	IN	prep	Academy		True	False	True
Philadelphia	Philadelphia	PROPN	NNP	pobj	of		True	False	False
,	,	PUNCT	,	punct	appeared		False	True	False
beginning	begin	VERB	VBG	prep	appeared		True	False	False
with	with	ADP	IN	prep	beginning		True	False	True
page	page	NOUN	NN	pobj	with		True	False	False
376	376	NUM	CD	nummod	page	CARDINAL	False	False	False
,	,	PUNCT	,	punct	appeared		False	True	False
in	in	ADP	IN	prep	appeared		True	False	True
the	the	DET	DT	det	volume		True	False	True
volume	volume	NOUN	NN	pobj	in		True	False	False
for	for	ADP	IN	prep	volume		True	False	True
1895	1895	NUM	CD	pobj	for	DATE	False	False	False
.	.	PUNCT	.	punct	concludes		False	True	False
"
"	"
"	SPACE	_SP	punct	referred		False	False	False
The	the	DET	DT	det	reader		True	False	True
