Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
A	a	DET	DT	det	CONTRIBUTION		True	False	True
CONTRIBUTION	contribution	NOUN	NN	ROOT	CONTRIBUTION		True	False	False
TO	to	ADP	IN	prep	CONTRIBUTION		True	False	True
THE	the	DET	DT	det	MAMMALOGY		True	False	True
MAMMALOGY	mammalogy	NOUN	NN	pobj	TO		True	False	False
OF	of	ADP	IN	prep	MAMMALOGY		True	False	True
CENTRAL	CENTRAL	PROPN	NNP	compound	PENNSYLVANIA	LOC	True	False	False
PENNSYLVANIA	PENNSYLVANIA	PROPN	NNP	pobj	OF	LOC	True	False	False
.	.	PUNCT	.	punct	CONTRIBUTION		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
SAMUEL	SAMUEL	PROPN	NNP	compound	RHOADS	PERSON	True	False	False
N.	N.	PROPN	NNP	compound	RHOADS	PERSON	False	False	False
RHOADS	RHOADS	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	presented		False	False	False
In	in	ADP	IN	prep	presented		True	False	True
the	the	DET	DT	det	list		True	False	True
following	follow	VERB	VBG	amod	list		True	False	False
annotated	annotated	ADJ	JJ	amod	list		True	False	False
list	list	NOUN	NN	pobj	In		True	False	False
are	be	AUX	VBP	auxpass	presented		True	False	True
presented	present	VERB	VBN	ROOT	presented		True	False	False
the	the	DET	DT	det	results		True	False	True
results	result	NOUN	NNS	dobj	presented		True	False	False
of	of	ADP	IN	prep	results		True	False	True
the	the	DET	DT	det	author		True	False	True
author	author	NOUN	NN	poss	study		True	False	False
's	's	PART	POS	case	author		False	False	True
study	study	NOUN	NN	pobj	of		True	False	False
of	of	ADP	IN	prep	study		True	False	True
the	the	DET	DT	det	fauna		True	False	True
feral	feral	ADJ	JJ	amod	fauna		True	False	False
mammal	mammal	NOUN	NN	compound	fauna		True	False	False
fauna	fauna	NOUN	NNS	pobj	of		True	False	False
of	of	ADP	IN	prep	fauna		True	False	True
central	central	ADJ	JJ	amod	Pennsylvania		True	False	False
Pennsylvania	Pennsylvania	PROPN	NNP	pobj	of	GPE	True	False	False
during	during	ADP	IN	prep	study		True	False	True
the	the	DET	DT	det	years	DATE	True	False	True
past	past	ADJ	JJ	amod	years	DATE	True	False	False
four	four	NUM	CD	nummod	years	DATE	True	False	True
years	year	NOUN	NNS	pobj	during	DATE	True	False	False
.	.	PUNCT	.	punct	presented		False	True	False
"
"	"
"	SPACE	_SP	punct	is		False	False	False
The	the	DET	DT	det	data		True	False	True
data	datum	NOUN	NNS	nsubj	is		True	False	False
here	here	ADV	RB	advmod	submitted		True	False	True
submitted	submit	VERB	VBN	acl	data		True	False	False
is	be	AUX	VBZ	ROOT	is		True	False	True
of	of	ADP	IN	prep	is		True	False	True
three	three	NUM	CD	nummod	kinds	CARDINAL	True	False	True
kinds	kind	NOUN	NNS	pobj	of		True	False	False
:	:	PUNCT	:	punct	kinds		False	True	False
first	first	X	LS	meta	that	ORDINAL	True	False	True
,	,	PUNCT	,	punct	that		False	True	False
that	that	DET	DT	appos	kinds		True	False	True
recorded	record	VERB	VBN	acl	that		True	False	False
by	by	ADP	IN	agent	recorded		True	False	True
the	the	DET	DT	det	author		True	False	True
author	author	NOUN	NN	pobj	by		True	False	False
