Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
A	a	DET	DT	det	REVISION		True	False	True
REVISION	revision	NOUN	NN	ROOT	REVISION		True	False	False
OF	of	ADP	IN	prep	REVISION		True	False	True
THE	the	DET	DT	det	CREODONTA		True	False	True
NORTH	NORTH	PROPN	NNP	compound	AMERICAN	NORP	True	False	False
AMERICAN	american	ADJ	JJ	amod	CREODONTA	NORP	True	False	False
CREODONTA	CREODONTA	PROPN	NNP	pobj	OF		True	False	False
WITH	with	ADP	IN	prep	REVISION		True	False	True
NOTES	note	NOUN	NNS	pobj	WITH		True	False	False
ON	on	ADP	IN	prep	NOTES		True	False	True
SOME	some	DET	DT	det	GENERA		True	False	True
GENERA	genera	NOUN	NN	pobj	ON		True	False	False
WHICH	which	DET	WDT	nsubjpass	REFERRED		True	False	True
HAVE	have	AUX	VBP	aux	REFERRED		True	False	True
BEEN	be	AUX	VBN	auxpass	REFERRED		True	False	True
REFERRED	refer	VERB	VBN	relcl	GENERA		True	False	False
TO	to	ADP	IN	prep	REFERRED		True	False	True
THAT	that	DET	DT	det	GROUP		True	False	True
GROUP	group	NOUN	NN	pobj	TO		True	False	False
.	.	PUNCT	.	punct	REVISION		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	ROOT	BY		True	False	True
W.	W.	PROPN	NNP	compound	SCOTT	PERSON	False	False	False
B.	B.	PROPN	NNP	compound	SCOTT	PERSON	False	False	False
SCOTT	SCOTT	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	dobj	form		False	False	False
The	the	DET	DT	det	Creodonta		True	False	True
Creodonta	Creodonta	PROPN	NNP	nsubj	form	TAXA	True	False	False
form	form	VERB	VBP	ROOT	form		True	False	False
an	an	DET	DT	det	group		True	False	True
extremely	extremely	ADV	RB	advmod	heterogeneou.s		True	False	False
heterogeneou.s	heterogeneou.s	ADJ	JJ	amod	group		False	False	False
group	group	NOUN	NN	dobj	form		True	False	False
,	,	PUNCT	,	punct	group		False	True	False
very	very	ADV	RB	advmod	difficult		True	False	True
difficult	difficult	ADJ	JJ	amod	group		True	False	False
to	to	PART	TO	aux	define		True	False	True
define	define	VERB	VB	xcomp	difficult		True	False	False
and	and	CCONJ	CC	cc	difficult		True	False	True
still	still	ADV	RB	advmod	difficult		True	False	True
more	more	ADV	RBR	advmod	difficult		True	False	True
difficult	difficult	ADJ	JJ	conj	difficult		True	False	False
to	to	PART	TO	aux	classify		True	False	True
classify	classify	VERB	VB	xcomp	difficult		True	False	False
and	and	CCONJ	CC	cc	classify		True	False	True
subdivide	subdivide	VERB	VB	conj	classify		True	False	False
.	.	PUNCT	.	punct	form		False	True	False
"
"	"
"	SPACE	_SP	punct	arises		False	False	False
This	this	DET	DT	det	difficulty		True	False	True
difficulty	difficulty	NOUN	NN	nsubj	arises		True	False	False
arises	arise	VERB	VBZ	ROOT	arises		True	False	False
partly	partly	ADV	RB	advmod	from		True	False	False
from	from	ADP	IN	prep	arises		True	False	True
the	the	DET	DT	det	imperfection		True	False	True
imperfection	imperfection	NOUN	NN	pobj	from		True	False	False
of	of	ADP	IN	prep	imperfection		True	False	True
the	the	DET	DT	det	material		True	False	True
available	available	ADJ	JJ	amod	material		True	False	False
material	material	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	from		False	True	False
but	but	CCONJ	CC	cc	from		True	False	True
more	more	ADV	RBR	advmod	especially		True	False	True
especially	especially	ADV	RB	advmod	from		True	False	False
from	from	ADP	IN	conj	from		True	False	True
the	the	DET	DT	det	lack		True	False	True
lack	lack	NOUN	NN	pobj	from		True	False	False
of	of	ADP	IN	prep	lack		True	False	True
diagnostic	diagnostic	ADJ	JJ	amod	characters		True	False	False
characters	character	NOUN	NNS	pobj	of		True	False	False
which	which	DET	WDT	nsubj	are		True	False	True
are	be	VERB	VBP	relcl	characters		True	False	True
common	common	ADJ	JJ	acomp	are		True	False	False
to	to	ADP	IN	prep	common		True	False	True
all	all	DET	PDT	predet	members		True	False	True
the	the	DET	DT	det	members		True	False	True
members	member	NOUN	NNS	pobj	to		True	False	False
of	of	ADP	IN	prep	members		True	False	True
the	the	DET	DT	det	order		True	False	True
order	order	NOUN	NN	pobj	of		True	False	False
and	and	CCONJ	CC	cc	from		True	False	True
from	from	ADP	IN	conj	from		True	False	True
the	the	DET	DT	det	steps		True	False	True
minute	minute	ADJ	JJ	amod	steps		True	False	False
steps	step	NOUN	NNS	pobj	from		True	False	False
