Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
NEW	new	ADJ	JJ	amod	UNI0NIDAE		True	False	False
AND	and	CCONJ	CC	cc	NEW		True	False	True
UNFIGURED	unfigured	ADJ	JJ	conj	NEW		True	False	False
UNI0NIDAE	UNI0NIDAE	PROPN	NNP	ROOT	UNI0NIDAE		False	False	False
"
"	"
"	SPACE	_SP	punct	UNI0NIDAE		False	False	False
BY	by	ADP	IN	prep	UNI0NIDAE		True	False	True
H.	H.	PROPN	NNP	compound	PILSBRY	PERSON	False	False	False
A.	A.	PROPN	NNP	compound	PILSBRY	PERSON	False	False	False
PILSBRY	PILSBRY	PROPN	NNP	ROOT	PILSBRY	PERSON	True	False	False
.	.	PUNCT	.	punct	PILSBRY	PERSON	False	True	False
"

"	"

"	SPACE	_SP	compound	Cragin		False	False	False
Unio	Unio	PROPN	NNP	compound	Cragin	TAXA	True	False	False
Quintardii	Quintardii	PROPN	NNP	compound	Cragin		True	False	False
Cragin	Cragin	PROPN	NNP	ROOT	Cragin		True	False	False
.	.	PUNCT	.	punct	Cragin		False	True	False
"
"	"
"	SPACE	_SP	compound	Ylf		False	False	False
I'l	I'l	PROPN	NNP	compound	Ylf		False	False	False
.	.	PUNCT	.	case	I'l		False	True	False
"
"	"
"	SPACE	_SP	conj	I'l		False	False	False
Ylf	Ylf	PROPN	NNP	ROOT	Ylf		True	False	False
,	,	PUNCT	,	punct	Ylf		False	True	False
figs	fig	NOUN	NNS	appos	Ylf		True	False	False
.	.	NOUN	NN	appos	Ylf		False	True	False
"
"	"
"	SPACE	_SP	appos	Ylf		False	False	False
1	1	NUM	CD	nummod	.	CARDINAL	False	False	False
,	,	PUNCT	,	punct	1		False	True	False
2	2	NUM	CD	appos	1	CARDINAL	False	False	False
,	,	PUNCT	,	punct	1		False	True	False
3	3	NUM	CD	appos	1	CARDINAL	False	False	False
.	.	PUNCT	.	npadvmod	"
"		False	True	False
"
"	"
"	SPACE	_SP	nmod	Ylf		False	False	False
This	this	DET	DT	det	JJnio		True	False	True
plicate	plicate	NOUN	NN	compound	JJnio		True	False	False
JJnio	JJnio	PROPN	NNP	nsubj	presents		True	False	False
presents	present	VERB	VBZ	ROOT	presents		True	False	False
characters	character	NOUN	NNS	dobj	presents		True	False	False
which	which	DET	WDT	nsubj	separate		True	False	True
separate	separate	VERB	VBP	relcl	characters		True	False	False
it	it	PRON	PRP	dobj	separate		True	False	True
easily	easily	ADV	RB	advmod	separate		True	False	False
from	from	ADP	IN	prep	separate		True	False	True
the	the	DET	DT	det	species		True	False	True
numerous	numerous	ADJ	JJ	amod	species		True	False	False
Avaved	avaved	ADJ	JJ	amod	species		True	False	False
species	specie	NOUN	NNS	pobj	from		True	False	False
of	of	ADP	IN	prep	species		True	False	True
the	the	DET	DT	det	basin		True	False	True
Mississippi	Mississippi	PROPN	NNP	compound	basin	LOC	True	False	False
basin	basin	NOUN	NN	pobj	of		True	False	False
.	.	PUNCT	.	punct	presents		False	True	False
"
"	"
"	SPACE	_SP	punct	consists		False	False	False
The	the	DET	DT	det	sculpture		True	False	True
sculpture	sculpture	NOUN	NN	nsubj	consists		True	False	False
consists	consist	VERB	VBZ	ROOT	consists		True	False	False
of	of	ADP	IN	prep	consists		True	False	True
a	a	DET	DT	det	series		True	False	True
