Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
DISCOVERY	discovery	NOUN	NN	ROOT	DISCOVERY		True	False	False
OF	of	ADP	IN	prep	DISCOVERY		True	False	True
THE	the	DET	DT	det	STRUCTURE		True	False	True
VENTRAL	ventral	ADJ	JJ	amod	STRUCTURE		True	False	False
STRUCTURE	structure	NOUN	NN	pobj	OF		True	False	False
OF	of	ADP	IN	prep	STRUCTURE		True	False	True
TAXOCRINUS	taxocrinu	NOUN	NNS	pobj	OF		True	False	False
AND	and	CCONJ	CC	cc	TAXOCRINUS		True	False	True
HAPLOCRINUS	haplocrinu	NOUN	NNS	conj	TAXOCRINUS		True	False	False
,	,	PUNCT	,	punct	DISCOVERY		False	True	False
AND	and	CCONJ	CC	cc	DISCOVERY		True	False	True
CONSEQUENT	consequent	ADJ	JJ	amod	MODIFICATIONS		True	False	False
MODIFICATIONS	modification	NOUN	NNS	conj	DISCOVERY		True	False	False
IN	in	ADP	IN	prep	MODIFICATIONS		True	False	True
THE	the	DET	DT	det	CLASSIFICATION		True	False	True
CLASSIFICATION	classification	NOUN	NN	pobj	IN		True	False	False
OF	of	ADP	IN	prep	CLASSIFICATION		True	False	True
THE	the	DET	DT	det	CRINOIDEA		True	False	True
CRINOIDEA	CRINOIDEA	PROPN	NNP	pobj	OF		True	False	False
.	.	PUNCT	.	punct	MODIFICATIONS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	ROOT	BY		True	False	True
CHARLES	CHARLES	PROPN	NNP	compound	WACHSMUTH	PERSON	True	False	False
WACHSMUTH	WACHSMUTH	PROPN	NNP	pobj	BY	PERSON	True	False	False
AND	and	CCONJ	CC	cc	WACHSMUTH		True	False	True
FRANK	FRANK	PROPN	NNP	compound	SPRINGER	PERSON	True	False	False
SPRINGER	SPRINGER	PROPN	NNP	conj	WACHSMUTH	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	made		False	False	False
Since	since	SCONJ	IN	prep	made		True	False	True
the	the	DET	DT	det	publication		True	False	True
publication	publication	NOUN	NN	pobj	Since		True	False	False
of	of	ADP	IN	prep	publication		True	False	True
our	our	PRON	PRP$	poss	paper		True	False	True
paper	paper	NOUN	NN	pobj	of		True	False	False
""""	""""	PUNCT	``	punct	paper		False	True	False
on	on	ADP	IN	prep	paper	WORK_OF_ART	True	False	True
the	the	DET	DT	det	Plates	WORK_OF_ART	True	False	True
Summit	Summit	PROPN	NNP	compound	Plates	HABITAT	True	False	False
Plates	Plates	PROPN	NNPS	pobj	on		True	False	False
of	of	ADP	IN	prep	Plates		True	False	True
Blastoids	Blastoids	PROPN	NNPS	pobj	of	TAXA	True	False	False
,	,	PUNCT	,	punct	Blastoids		False	True	False
Crinoids	Crinoids	PROPN	NNPS	conj	Blastoids		True	False	False
and	and	CCONJ	CC	cc	Crinoids		True	False	True
Cystids	Cystids	PROPN	NNPS	conj	Crinoids		True	False	False
,	,	PUNCT	,	punct	Plates		False	True	False
and	and	CCONJ	CC	cc	Plates		True	False	True
their	their	PRON	PRP$	poss	Relations		True	False	True
Morphological	morphological	ADJ	JJ	amod	Relations	TAXA	True	False	False
Relations	Relations	PROPN	NNPS	conj	Plates		True	False	False
,	,	PUNCT	''	punct	made		False	True	False
""""	""""	PUNCT	''	punct	made		False	True	False
^	^	PUNCT	NFP	punct	made		False	False	False
we	we	PRON	PRP	nsubj	made		True	False	True
have	have	AUX	VBP	aux	made		True	False	True
made	make	VERB	VBN	ROOT	made		True	False	True
several	several	ADJ	JJ	amod	discoveries		True	False	True
important	important	ADJ	JJ	amod	discoveries		True	False	False
discoveries	discovery	NOUN	NNS	dobj	made		True	False	False
bearing	bear	VERB	VBG	acl	discoveries		True	False	False
on	on	ADP	IN	prep	bearing		True	False	True
this	this	DET	DT	det	subject		True	False	True
subject	subject	NOUN	NN	pobj	on		True	False	False
