Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
DESCRIPTIONS	description	NOUN	NNS	ROOT	DESCRIPTIONS		True	False	False
OF	of	ADP	IN	prep	DESCRIPTIONS		True	False	True
A	a	DET	DT	det	SUBGENUS		True	False	True
NEW	new	ADJ	JJ	amod	SUBGENUS		True	False	False
SUBGENUS	subgenus	NOUN	NN	pobj	OF		True	False	False
AND	and	CCONJ	CC	cc	DESCRIPTIONS		True	False	True
NEW	new	ADJ	JJ	amod	SPECIES		True	False	False
SPECIES	specie	NOUN	NNS	conj	DESCRIPTIONS		True	False	False
OF	of	ADP	IN	prep	SPECIES		True	False	True
ARVICOLINE	arvicoline	NOUN	NN	compound	RODENTS		True	False	False
RODENTS	rodent	NOUN	NNS	pobj	OF		True	False	False
FROM	from	ADP	IN	prep	RODENTS		True	False	True
BRITISH	british	ADJ	JJ	amod	COLUMBIA	NORP	True	False	False
COLUMBIA	COLUMBIA	PROPN	NNP	pobj	FROM	GPE	True	False	False
AND	and	CCONJ	CC	cc	COLUMBIA		True	False	True
WASHINGTON	WASHINGTON	PROPN	NNP	conj	COLUMBIA	GPE	True	False	False
.	.	PUNCT	.	punct	DESCRIPTIONS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	ROOT	BY		True	False	True
SAMUEL	SAMUEL	PROPN	NNP	compound	RHOADS	PERSON	True	False	False
N.	N.	PROPN	NNP	compound	RHOADS	PERSON	False	False	False
RHOADS	RHOADS	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Tetramerodon	Tetramerodon	PROPN	NNP	nmod	siibgen	TAXA	True	False	False
'	'	PUNCT	''	punct	siibgen		False	True	False
siibgen	siibgen	PROPN	NNP	dobj	"
"		True	False	False
.	.	PUNCT	.	punct	siibgen		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
nov	nov	PROPN	NNP	ROOT	nov	GPE	True	False	False
.	.	PUNCT	.	punct	nov		False	True	False
"
"	"
"	SPACE	_SP	punct	Dentition		False	False	False
Type	type	NOUN	NN	dep	Dentition		True	False	False
Arvicola	Arvicola	PROPN	NNP	appos	Type	TAXA	True	False	False
(	(	PUNCT	-LRB-	punct	Arvicola		False	True	False
Tetrai?ifrodoii	Tetrai?ifrodoii	PROPN	NNP	appos	Arvicola		False	False	False
)	)	PUNCT	-RRB-	punct	Arvicola		False	True	False
tchamcrtis	tchamcrtis	PROPN	NNP	compound	Rlioads		True	False	False
Rlioads	Rlioads	PROPN	NNP	appos	Arvicola		True	False	False
,	,	PUNCT	,	punct	Rlioads		False	True	False
sp	sp	PROPN	NNP	appos	Rlioads		True	False	False
.	.	PROPN	NNP	appos	Arvicola		False	True	False
"
"	"
"	SPACE	_SP	punct	Type		False	False	False
nov	nov	PROPN	NNP	npadvmod	"
"	GPE	True	False	False
.	.	PUNCT	,	appos	nov	GPE	False	True	False
,	,	PUNCT	,	punct	.		False	True	False
Victoria	Victoria	PROPN	NNP	npadvmod	.	GPE	True	False	False
,	,	PUNCT	,	punct	.		False	True	False
B.	B.	PROPN	NNP	compound	C.		False	False	False
C.	C.	PROPN	NNP	compound	characters		False	False	False
Sahgeneiic	sahgeneiic	ADJ	JJ	amod	characters		True	False	False
characters	character	NOUN	NNS	appos	.		True	False	False
.	.	PUNCT	.	punct	nov		False	True	False
"
"	"
"	SPACE	_SP	punct	Dentition		False	False	False
—	—	PUNCT	``	punct	Dentition		False	True	False
Dentition	dentition	NOUN	NN	ROOT	Dentition		True	False	False
as	as	ADP	IN	prep	Dentition		True	False	True
in	in	ADP	IN	prep	as		True	False	True
the	the	DET	DT	det	Rafinesque'^		True	False	True
subgenus	subgenus	NOUN	NN	compound	Rafinesque'^		True	False	False
Myuomes	Myuomes	PROPN	NNP	compound	Rafinesque'^		True	False	False
Rafinesque'^	Rafinesque'^	PROPN	NNP	pobj	in		False	False	False
as	as	ADP	IN	mark	restricted		True	False	True
restricted	restrict	VERB	VBN	advcl	Dentition		True	False	False
by	by	ADP	IN	agent	restricted		True	False	True
Dr.	Dr.	PROPN	NNP	nmod	Ainer		False	False	False
Coues-(Mon	Coues-(Mon	PROPN	NNP	nmod	Ainer		False	False	False
.	.	PUNCT	.	punct	Ainer		False	True	False
"
"	"
"	SPACE	_SP	punct	Ainer		False	False	False
N.	N.	PROPN	NNP	compound	Ainer		False	False	False
Ainer	Ainer	PROPN	NNP	pobj	by		True	False	False
.	.	PUNCT	.	punct	Dentition		False	True	False
"
"	"
"	SPACE	_SP	punct	Dentition		False	False	False
Rodentia	Rodentia	PROPN	NNP	npadvmod	Dentition	TAXA	True	False	False
,	,	PUNCT	,	punct	Rodentia		False	True	False
1877	1877	NUM	CD	appos	Rodentia	DATE	False	False	False
,	,	PUNCT	,	punct	Rodentia		False	True	False
p.	p.	NOUN	NN	appos	Rodentia		False	False	False
153	153	NUM	CD	nummod	p.	CARDINAL	False	False	False
)	)	PUNCT	-RRB-	punct	Rodentia		False	True	False
,	,	PUNCT	-RRB-	punct	Dentition		False	True	False
but	but	CCONJ	CC	cc	Dentition		True	False	True
differing	differ	VERB	VBG	conj	Dentition		True	False	False
