Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
A	a	DET	DT	det	SPECIES		True	False	True
NEW	new	ADJ	JJ	amod	SPECIES		True	False	False
SPECIES	specie	NOUN	NNS	ROOT	SPECIES		True	False	False
OF	of	ADP	IN	prep	SPECIES		True	False	True
PYCNOGONUM	PYCNOGONUM	PROPN	NNP	pobj	OF		True	False	False
FROM	from	ADP	IN	prep	SPECIES		True	False	True
CALIFORNIA	CALIFORNIA	PROPN	NNP	pobj	FROM	GPE	True	False	False
.	.	PUNCT	.	punct	SPECIES		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	ROOT	BY		True	False	True
.1	.1	NUM	CD	punct	BY		False	False	False
.	.	X	LS	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	BY		False	False	False
E.	E.	PROPN	NNP	compound	IVES		False	False	False
IVES	IVES	PROPN	NNP	npadvmod	is		True	False	False
,	,	PUNCT	,	punct	is		False	True	False
In	in	ADP	IN	prep	is		True	False	True
a	a	DET	DT	det	collection		True	False	True
collection	collection	NOUN	NN	pobj	In		True	False	False
of	of	ADP	IN	prep	collection		True	False	True
Crustaceans	crustacean	NOUN	NNS	pobj	of		True	False	False
and	and	CCONJ	CC	cc	Crustaceans		True	False	True
Echinodernis	Echinodernis	PROPN	NNPS	conj	Crustaceans		True	False	False
from	from	ADP	IN	prep	collection		True	False	True
San	San	PROPN	NNP	compound	Diego	GPE	True	False	False
Diego	Diego	PROPN	NNP	pobj	from	GPE	True	False	False
,	,	PUNCT	,	punct	Diego		False	True	False
California	California	PROPN	NNP	appos	Diego	GPE	True	False	False
,	,	PUNCT	,	punct	Diego		False	True	False
recently	recently	ADV	RB	advmod	sent		True	False	False
sent	send	VERB	VBN	acl	collection		True	False	False
to	to	ADP	IN	dative	sent		True	False	True
me	I	PRON	PRP	pobj	to		True	False	True
for	for	ADP	IN	prep	sent		True	False	True
determination	determination	NOUN	NN	pobj	for		True	False	False
by	by	ADP	IN	agent	sent		True	False	True
Mr.	Mr.	PROPN	NNP	compound	Stearns		False	False	False
Frederick	Frederick	PROPN	NNP	compound	Stearns	PERSON	True	False	False
Stearns	Stearns	PROPN	NNP	pobj	by	PERSON	True	False	False
of	of	ADP	IN	prep	Stearns		True	False	True
Detroit	Detroit	PROPN	NNP	pobj	of	GPE	True	False	False
,	,	PUNCT	,	punct	is		False	True	False
there	there	PRON	EX	expl	is		True	False	True
is	be	AUX	VBZ	ROOT	is		True	False	True
an	an	DET	DT	det	species		True	False	True
apparently	apparently	ADV	RB	advmod	iindescribed		True	False	False
iindescribed	iindescribed	ADJ	JJ	amod	species		True	False	False
species	species	NOUN	NN	attr	is		True	False	False
of	of	ADP	IN	prep	species		True	False	True
Fycnogonu7n	Fycnogonu7n	PROPN	NNP	pobj	of		False	False	False
.	.	PUNCT	.	punct	is		False	True	False
"
"	"
"	SPACE	_SP	punct	is		False	False	False
It	it	PRON	PRP	nsubj	is		True	False	True
is	be	AUX	VBZ	ROOT	is		True	False	True
of	of	ADP	IN	prep	is		True	False	True
especial	especial	ADJ	JJ	amod	interest		True	False	False
interest	interest	NOUN	NN	pobj	of		True	False	False
owing	owe	VERB	VBG	prep	is		True	False	False
to	to	ADP	IN	prep	owing		True	False	True
