Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
STATISTICAL	statistical	ADJ	JJ	amod	STUDIES		True	False	False
STUDIES	study	NOUN	NNS	ROOT	STUDIES		True	False	False
ON	on	ADP	IN	prep	STUDIES		True	False	True
VARIATION	variation	NOUN	NN	pobj	ON		True	False	False
IN	in	ADP	IN	prep	VARIATION		True	False	True
THE	the	DET	DT	det	LENGTH		True	False	True
WING	wing	NOUN	NN	compound	LENGTH		True	False	False
-	-	PUNCT	HYPH	punct	LENGTH		False	True	False
LENGTH	length	NOUN	NN	pobj	IN		True	False	False
OF	of	ADP	IN	prep	LENGTH		True	False	True
A	a	DET	DT	det	BUTTERFLY		True	False	True
BUTTERFLY	butterfly	NOUN	NN	pobj	OF		True	False	False
OF	of	ADP	IN	prep	BUTTERFLY		True	False	True
THE	the	DET	DT	det	SATYRINJE		True	False	True
SUBFAMILY	subfamily	NOUN	NN	compound	SATYRINJE		True	False	False
SATYRINJE	satyrinje	NOUN	NN	pobj	OF		True	False	False
.	.	PUNCT	.	punct	STUDIES		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	ROOT	BY		True	False	True
T.	T.	PROPN	NNP	compound	FUKUDA	PERSON	False	False	False
FUKUDA	FUKUDA	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	be		False	False	False
As	as	ADP	IN	mark	known		True	False	True
is	be	AUX	VBZ	auxpass	known		True	False	True
well	well	ADV	RB	advmod	known		True	False	True
known	know	VERB	VBN	advcl	be		True	False	False
,	,	PUNCT	,	punct	be		False	True	False
the	the	DET	DT	det	distinction		True	False	True
distinction	distinction	NOUN	NN	nsubj	be		True	False	False
of	of	ADP	IN	prep	distinction		True	False	True
sex	sex	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	sex		False	True	False
generation	generation	NOUN	NN	conj	sex		True	False	False
,	,	PUNCT	,	punct	generation		False	True	False
or	or	CCONJ	CC	cc	generation		True	False	True
habitat	habitat	NOUN	NN	conj	generation		True	False	False
in	in	ADP	IN	prep	distinction		True	False	True
any	any	DET	DT	det	species		True	False	True
species	specie	NOUN	NNS	pobj	in		True	False	False
of	of	ADP	IN	prep	species		True	False	True
butterfly	butterfly	NOUN	NN	pobj	of		True	False	False
may	may	AUX	MD	aux	be		True	False	True
sometimes	sometimes	ADV	RB	advmod	be		True	False	True
be	be	VERB	VB	ROOT	be		True	False	True
a	a	DET	DT	det	cause		True	False	True
definite	definite	ADJ	JJ	amod	cause		True	False	False
cause	cause	NOUN	NN	attr	be		True	False	False
of	of	ADP	IN	prep	cause		True	False	True
the	the	DET	DT	det	differences		True	False	True
differences	difference	NOUN	NNS	pobj	of		True	False	False
in	in	ADP	IN	prep	differences		True	False	True
