Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
OBSERVATIONS	observation	NOUN	NNS	ROOT	OBSERVATIONS		True	False	False
ON	on	ADP	IN	prep	OBSERVATIONS		True	False	True
THE	the	DET	DT	det	HABITS		True	False	True
HABITS	habit	NOUN	NNS	pobj	ON		True	False	False
OF	of	ADP	IN	prep	HABITS		True	False	True
THE	the	DET	DT	det	NEUTERS		True	False	True
NEUTERS	neuter	NOUN	NNS	pobj	OF		True	False	False
OF	of	ADP	IN	prep	NEUTERS		True	False	True
FORMICA	FORMICA	PROPN	NNP	compound	SANGUINEA		True	False	False
SANGUINEA	SANGUINEA	PROPN	NNP	pobj	OF		True	False	False
.	.	PUNCT	.	punct	OBSERVATIONS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
THOMAS	THOMAS	PROPN	NNP	compound	GENTRY	PERSON	True	False	False
G.	G.	PROPN	NNP	compound	GENTRY	PERSON	False	False	False
GENTRY	GENTRY	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	attracted		False	False	False
A	a	DET	DT	det	days	DATE	True	False	True
few	few	ADJ	JJ	amod	days	DATE	True	False	True
days	day	NOUN	NNS	npadvmod	ago	DATE	True	False	False
ago	ago	ADV	RB	advmod	attracted	DATE	True	False	False
,	,	PUNCT	,	punct	attracted		False	True	False
while	while	SCONJ	IN	mark	engaged		True	False	True
engaged	engage	VERB	VBN	advcl	attracted		True	False	False
in	in	ADP	IN	prep	engaged		True	False	True
the	the	DET	DT	det	collection		True	False	True
collection	collection	NOUN	NN	pobj	in		True	False	False
of	of	ADP	IN	prep	collection		True	False	True
Coleopteva	Coleopteva	PROPN	NNP	pobj	of		True	False	False
underneath	underneath	ADP	IN	prep	collection		True	False	False
stones	stone	NOUN	NNS	pobj	underneath		True	False	False
and	and	CCONJ	CC	cc	stones		True	False	True
decayed	decay	VERB	VBN	amod	logs		True	False	False
logs	log	NOUN	NNS	conj	stones	HABITAT	True	False	False
,	,	PUNCT	,	punct	attracted		False	True	False
ray	ray	NOUN	NN	compound	attention		True	False	False
attention	attention	NOUN	NN	nsubjpass	attracted		True	False	False
was	be	AUX	VBD	auxpass	attracted		True	False	True
attracted	attract	VERB	VBN	ROOT	attracted		True	False	False
by	by	ADP	IN	agent	attracted		True	False	True
a	a	DET	DT	det	nest		True	False	True
nest	nest	NOUN	NN	pobj	by		True	False	False
of	of	ADP	IN	prep	nest		True	False	True
Formica	Formica	PROPN	NNP	compound	sanguinea	TAXA	True	False	False
sanguinea	sanguinea	NOUN	NN	pobj	of	TAXA	True	False	False
.	.	PUNCT	.	punct	attracted		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Scattered	scatter	VERB	VBN	advcl	were		True	False	False
over	over	ADP	IN	prep	Scattered		True	False	True
the	the	DET	DT	det	ground		True	False	True
ground	ground	NOUN	NN	pobj	over		True	False	False
to	to	PART	TO	aux	receive		True	False	True
receive	receive	VERB	VB	advcl	Scattered		True	False	False
the	the	DET	DT	det	warmth		True	False	True
warmth	warmth	NOUN	NN	dobj	receive		True	False	False
of	of	ADP	IN	prep	warmth		True	False	True
the	the	DET	DT	det	sun		True	False	True
sun	sun	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	were		False	True	False
were	be	AUX	VBD	aux	"
"		True	False	True
numberless	numberless	ADJ	JJ	amod	larvae		True	False	False
