Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
A	a	DET	DT	det	REVIEW		True	False	True
REVIEW	review	NOUN	NN	ROOT	REVIEW		True	False	False
OF	of	ADP	IN	prep	REVIEW		True	False	True
THE	the	DET	DT	det	GENERA		True	False	True
GENERA	genera	NOUN	NN	pobj	OF		True	False	False
AND	and	CCONJ	CC	cc	GENERA		True	False	True
SPECIES	specie	NOUN	NNS	conj	GENERA		True	False	False
OF	of	ADP	IN	prep	GENERA		True	False	True
AMERICAN	american	ADJ	JJ	amod	SNAKES	NORP	True	False	False
SNAKES	snake	NOUN	NNS	pobj	OF		True	False	False
,	,	PUNCT	,	punct	SNAKES		False	True	False
NORTH	north	NOUN	NN	npadvmod	SNAKES		True	False	False
OF	of	ADP	IN	prep	NORTH		True	False	True
MEXICO	MEXICO	PROPN	NNP	pobj	OF	GPE	True	False	False
.	.	PUNCT	.	punct	REVIEW		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
ARTHUR	ARTHUR	PROPN	NNP	compound	BROWN	PERSON	True	False	False
ERWIN	ERWIN	PROPN	NNP	compound	BROWN	PERSON	True	False	False
BROWN	BROWN	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	taken		False	False	False
In	in	ADP	IN	prep	taken		True	False	True
recent	recent	ADJ	JJ	amod	years	DATE	True	False	False
years	year	NOUN	NNS	pobj	In	DATE	True	False	False
,	,	PUNCT	,	punct	taken		False	True	False
investigation	investigation	NOUN	NN	nsubj	taken		True	False	False
of	of	ADP	IN	prep	investigation		True	False	True
the	the	DET	DT	det	groups		True	False	True
lower	low	ADJ	JJR	amod	groups		True	False	False
groups	group	NOUN	NNS	pobj	of		True	False	False
in	in	ADP	IN	prep	groups		True	False	True
classification	classification	NOUN	NN	pobj	in		True	False	False
has	have	AUX	VBZ	aux	taken		True	False	True
largely	largely	ADV	RB	advmod	taken		True	False	False
taken	take	VERB	VBN	ROOT	taken		True	False	False
the	the	DET	DT	det	form		True	False	True
form	form	NOUN	NN	dobj	taken		True	False	False
of	of	ADP	IN	prep	form		True	False	True
observing	observe	VERB	VBG	pcomp	of		True	False	False
and	and	CCONJ	CC	cc	observing		True	False	True
noting	note	VERB	VBG	conj	observing		True	False	False
the	the	DET	DT	det	variations		True	False	True
most	most	ADV	RBS	advmod	minute		True	False	True
minute	minute	ADJ	JJ	amod	variations		True	False	False
variations	variation	NOUN	NNS	dobj	noting		True	False	False
,	,	PUNCT	,	punct	variations		False	True	False
occurring	occur	VERB	VBG	acl	variations		True	False	False
in	in	ADP	IN	prep	occurring		True	False	True
however	however	ADV	RB	advmod	small		True	False	True
small	small	ADJ	JJ	amod	numbers		True	False	False
numbers	number	NOUN	NNS	pobj	in		True	False	False
.	.	PUNCT	.	punct	taken		False	True	False
"
"	"
"	SPACE	_SP	punct	carried		False	False	False
Among	among	ADP	IN	prep	carried		True	False	True
snakes	snake	NOUN	NNS	pobj	Among		True	False	False
,	,	PUNCT	,	punct	carried		False	True	False
this	this	DET	DT	det	method		True	False	True
method	method	NOUN	NN	nsubj	carried		True	False	False
has	have	AUX	VBZ	aux	carried		True	False	True
lieen	lieen	X	XX	dep	carried		True	False	False
carried	carry	VERB	VBN	ROOT	carried		True	False	False
to	to	ADP	IN	prep	carried		True	False	True
such	such	DET	PDT	predet	extreme		True	False	True
an	an	DET	DT	det	extreme		True	False	True
extreme	extreme	NOUN	NN	pobj	to		True	False	False
that	that	SCONJ	IN	mark	contains		True	False	True
Prof.	Prof.	PROPN	NNP	nsubj	"
"		False	False	False
"
"	"
"	SPACE	_SP	punct	contains		False	False	False
Cope	Cope	PROPN	NNP	poss	Characters	PERSON	True	False	False
's	's	PART	POS	case	Cope		False	False	True
""""	""""	PUNCT	``	punct	Characters		False	True	False
Characters	Characters	PROPN	NNPS	nsubj	contains	WORK_OF_ART	True	False	False
and	and	CCONJ	CC	cc	Characters	WORK_OF_ART	True	False	True
Variations	Variations	PROPN	NNPS	conj	Characters	WORK_OF_ART	True	False	False
of	of	ADP	IN	prep	Variations	WORK_OF_ART	True	False	True
North	north	ADJ	JJ	amod	American	WORK_OF_ART	True	False	False
American	american	ADJ	JJ	amod	Snakes	WORK_OF_ART	True	False	False
Snakes	Snakes	PROPN	NNPS	pobj	of	WORK_OF_ART	True	False	False
""""	""""	PUNCT	''	punct	Characters	WORK_OF_ART	False	True	False
^	^	PUNCT	NFP	punct	contains		False	False	False
contains	contain	VERB	VBZ	acl	extreme		True	False	False
the	the	DET	DT	det	names		True	False	True
names	name	NOUN	NNS	dobj	contains		True	False	False
of	of	ADP	IN	prep	names		True	False	True
twenty	twenty	NUM	CD	compound	three	CARDINAL	True	False	True
-	-	PUNCT	HYPH	punct	three	CARDINAL	False	True	False
three	three	NUM	CD	nummod	species	CARDINAL	True	False	True
species	specie	NOUN	NNS	pobj	of		True	False	False
and	and	CCONJ	CC	cc	species		True	False	True
subspecies	subspecie	NOUN	NNS	conj	species		True	False	False
which	which	DET	WDT	nsubjpass	founded		True	False	True
were	be	AUX	VBD	auxpass	founded		True	False	True
founded	found	VERB	VBN	relcl	species		True	False	False
upon	upon	SCONJ	IN	prep	founded		True	False	True
one	one	NUM	CD	pobj	upon	CARDINAL	True	False	True
,	,	PUNCT	,	punct	one		False	True	False
or	or	CCONJ	CC	cc	one		True	False	True
at	at	ADP	IN	advmod	most		True	False	True
most	most	ADV	RBS	advmod	two		True	False	True
two	two	NUM	CD	nummod	specimens	CARDINAL	True	False	True
specimens	specimen	NOUN	NNS	conj	one		True	False	False
each	each	DET	DT	npadvmod	specimens		True	False	True
.	.	PUNCT	.	punct	carried		False	True	False
"
"	"
"	SPACE	_SP	punct	contributed		False	False	False
Two	two	NUM	CD	nummod	propositions	CARDINAL	True	False	True
propositions	proposition	NOUN	NNS	nsubj	contributed		True	False	False
,	,	PUNCT	,	punct	propositions		False	True	False
both	both	DET	DT	appos	propositions		True	False	True
fundamentally	fundamentally	ADV	RB	advmod	correct		True	False	False
correct	correct	ADJ	JJ	amod	both		True	False	False
,	,	PUNCT	,	punct	propositions		False	True	False
have	have	AUX	VBP	aux	contributed		True	False	True
contributed	contribute	VERB	VBN	ROOT	contributed		True	False	False
to	to	ADP	IN	prep	contributed		True	False	True
this	this	DET	DT	det	result		True	False	True
result	result	NOUN	NN	pobj	to		True	False	False
:	:	PUNCT	:	punct	contributed		False	True	False
first	first	X	LS	meta	is	ORDINAL	True	False	True
,	,	PUNCT	,	punct	is		False	True	False
that	that	SCONJ	IN	mark	is		True	False	True
a	a	DET	DT	det	knowledge		True	False	True
knowledge	knowledge	NOUN	NN	nsubj	is		True	False	False
of	of	ADP	IN	prep	knowledge		True	False	True
the	the	DET	DT	det	laws		True	False	True
laws	law	NOUN	NNS	pobj	of		True	False	False
under	under	ADP	IN	prep	developed		True	False	True
which	which	DET	WDT	pobj	under		True	False	True
new	new	ADJ	JJ	amod	forms		True	False	False
forms	form	NOUN	NNS	nsubjpass	developed		True	False	False
are	be	AUX	VBP	auxpass	developed		True	False	True
developed	develop	VERB	VBN	relcl	laws		True	False	False
is	be	VERB	VBZ	punct	contributed		True	False	True
to	to	PART	TO	aux	gained		True	False	True
be	be	AUX	VB	auxpass	gained		True	False	True
]	]	NOUN	NN	dep	gained		False	True	False
)	)	NOUN	NN	advmod	gained		False	True	False
est	est	AUX	JJS	auxpass	gained		True	False	False
gained	gain	VERB	VBN	xcomp	is		True	False	False
by	by	ADP	IN	agent	gained		True	False	True
a	a	DET	DT	det	study		True	False	True
study	study	NOUN	NN	pobj	by		True	False	False
of	of	ADP	IN	prep	study		True	False	True
variations	variation	NOUN	NNS	pobj	of		True	False	False
;	;	PUNCT	:	punct	is		False	True	False
and	and	CCONJ	CC	cc	is		True	False	True
second	second	X	LS	meta	are	ORDINAL	True	False	False
,	,	PUNCT	,	punct	are		False	True	False
that	that	SCONJ	IN	mark	are		True	False	True
subspecies	subspecie	NOUN	NNS	nsubj	are		True	False	False
are	be	VERB	VBP	conj	is		True	False	True
an	an	DET	DT	det	part		True	False	True
essential	essential	ADJ	JJ	amod	part		True	False	False
part	part	NOUN	NN	attr	are		True	False	True
of	of	ADP	IN	prep	part		True	False	True
classification	classification	NOUN	NN	pobj	of		True	False	False
.	.	PUNCT	.	punct	contributed		False	True	False
"
"	"
"	SPACE	_SP	punct	is		False	False	False
As	as	ADP	IN	prep	is		True	False	True
a	a	DET	DT	det	truth		True	False	True
general	general	ADJ	JJ	amod	truth		True	False	False
truth	truth	NOUN	NN	pobj	As		True	False	False
the	the	DET	DT	det	proposition		True	False	True
first	first	ADJ	JJ	amod	proposition	ORDINAL	True	False	True
proposition	proposition	NOUN	NN	nsubj	is		True	False	False
is	be	AUX	VBZ	ROOT	is		True	False	True
unassailable	unassailable	ADJ	JJ	acomp	is		True	False	False
,	,	PUNCT	,	punct	is		False	True	False
but	but	CCONJ	CC	cc	is		True	False	True
there	there	PRON	EX	expl	appear		True	False	True
appear	appear	VERB	VBP	conj	is		True	False	False
to	to	PART	TO	aux	be		True	False	True
be	be	VERB	VB	xcomp	appear		True	False	True
good	good	ADJ	JJ	amod	reasons		True	False	False
reasons	reason	NOUN	NNS	attr	be		True	False	False
why	why	ADV	WRB	advmod	placed		True	False	True
limits	limit	NOUN	NNS	nsubjpass	placed		True	False	False
should	should	AUX	MD	aux	placed		True	False	True
be	be	AUX	VB	auxpass	placed		True	False	True
placed	place	VERB	VBN	relcl	reasons		True	False	False
upon	upon	SCONJ	IN	prep	placed		True	False	True
its	its	PRON	PRP$	poss	application		True	False	True
application	application	NOUN	NN	pobj	upon		True	False	False
to	to	ADP	IN	prep	application		True	False	True
the	the	DET	DT	det	group		True	False	True
present	present	ADJ	JJ	amod	group		True	False	False
group	group	NOUN	NN	pobj	to		True	False	False
and	and	CCONJ	CC	cc	placed		True	False	True
why	why	ADV	WRB	advmod	made		True	False	True
a	a	DET	DT	det	valuation		True	False	True
cautious	cautious	ADJ	JJ	amod	valuation		True	False	False
valuation	valuation	NOUN	NN	nsubjpass	made		True	False	False
should	should	AUX	MD	aux	made		True	False	True
here	here	ADV	RB	advmod	made		True	False	True
be	be	AUX	VB	auxpass	made		True	False	True
made	make	VERB	VBN	conj	placed		True	False	True
of	of	ADP	IN	prep	made		True	False	True
minor	minor	ADJ	JJ	amod	variations		True	False	False
variations	variation	NOUN	NNS	pobj	of		True	False	False
.	.	PUNCT	.	punct	appear		False	True	False
"
"	"
"	SPACE	_SP	punct	be		False	False	False
This	this	DET	DT	nsubj	be		True	False	True
should	should	AUX	MD	aux	be		True	False	True
be	be	VERB	VB	ROOT	be		True	False	True
true	true	ADJ	JJ	acomp	be		True	False	False
if	if	SCONJ	IN	mark	shown		True	False	True
it	it	PRON	PRP	nsubjpass	shown		True	False	True
can	can	AUX	MD	aux	shown		True	False	True
be	be	AUX	VB	auxpass	shown		True	False	True
shown	show	VERB	VBN	advcl	be		True	False	False
that	that	SCONJ	IN	mark	are		True	False	True
unmeaning	unmeaning	ADJ	JJ	amod	departures		True	False	False
departures	departure	NOUN	NNS	nsubj	are		True	False	False
from	from	ADP	IN	prep	departures		True	False	True
type	type	NOUN	NN	pobj	from		True	False	False
are	be	AUX	VBP	ccomp	shown		True	False	True
especially	especially	ADV	RB	advmod	common		True	False	False
common	common	ADJ	JJ	acomp	are		True	False	False
among	among	ADP	IN	prep	common		True	False	True
its	its	PRON	PRP$	poss	members		True	False	True
members	member	NOUN	NNS	pobj	among		True	False	False
.	.	PUNCT	.	punct	be		False	True	False
"
"	"
"	SPACE	_SP	punct	is		False	False	False
It	it	PRON	PRP	nsubj	is		True	False	True
is	be	AUX	VBZ	ROOT	is		True	False	True
a	a	DET	DT	det	law		True	False	True
law	law	NOUN	NN	attr	is		True	False	False
of	of	ADP	IN	prep	law		True	False	True
organisms	organism	NOUN	NNS	pobj	of		True	False	False
that	that	SCONJ	IN	mark	associated		True	False	True
a	a	DET	DT	det	degree		True	False	True
high	high	ADJ	JJ	amod	degree		True	False	False
degree	degree	NOUN	NN	nsubjpass	associated		True	False	False
of	of	ADP	IN	prep	degree		True	False	True
instability	instability	NOUN	NN	pobj	of		True	False	False
is	be	AUX	VBZ	auxpass	associated		True	False	True
associated	associate	VERB	VBN	ccomp	is		True	False	False
with	with	ADP	IN	prep	associated		True	False	True
degenerative	degenerative	ADJ	JJ	amod	processes		True	False	False
processes	process	NOUN	NNS	pobj	with		True	False	False
.	.	PUNCT	.	punct	is		False	True	False
"
"	"
"	SPACE	_SP	punct	is		False	False	False
That	that	SCONJ	IN	mark	are		True	False	True
the	the	DET	DT	det	serpents		True	False	True
serpents	serpent	NOUN	NNS	nsubj	are		True	False	False
,	,	PUNCT	,	punct	serpents		False	True	False
as	as	ADP	IN	prep	are		True	False	True
a	a	DET	DT	det	whole		True	False	True
whole	whole	NOUN	NN	pobj	as		True	False	True
,	,	PUNCT	,	punct	are		False	True	False
are	be	VERB	VBP	csubj	is		True	False	True
a	a	DET	DT	det	group		True	False	True
degenerate	degenerate	ADJ	JJ	amod	group		True	False	False
group	group	NOUN	NN	attr	are		True	False	False
is	be	AUX	VBZ	ROOT	is		True	False	True
probable	probable	ADJ	JJ	acomp	is		True	False	False
,	,	PUNCT	,	punct	is		False	True	False
and	and	CCONJ	CC	cc	is		True	False	True
while	while	SCONJ	IN	mark	become		True	False	True
some	some	DET	DT	det	lines		True	False	True
lines	line	NOUN	NNS	nsubj	become		True	False	False
among	among	ADP	IN	prep	lines		True	False	True
them	they	PRON	PRP	pobj	among		True	False	True
have	have	AUX	VBP	aux	become		True	False	True
become	become	VERB	VBN	advcl	are		True	False	True
much	much	ADV	RB	advmod	specialized		True	False	True
specialized	specialized	ADJ	JJ	acomp	become		True	False	False
,	,	PUNCT	,	punct	are		False	True	False
there	there	PRON	EX	expl	are		True	False	True
are	be	VERB	VBP	conj	is		True	False	True
large	large	ADJ	JJ	amod	numbers		True	False	False
numbers	number	NOUN	NNS	attr	are		True	False	False
of	of	ADP	IN	prep	numbers		True	False	True
small	small	ADJ	JJ	amod	forms		True	False	False
and	and	CCONJ	CC	cc	small		True	False	True
degraded	degraded	ADJ	JJ	conj	small		True	False	False
forms	form	NOUN	NNS	pobj	of		True	False	False
,	,	PUNCT	,	punct	forms		False	True	False
always	always	ADV	RB	advmod	variable		True	False	True
highly	highly	ADV	RB	advmod	variable		True	False	False
variable	variable	ADJ	JJ	amod	forms		True	False	False
,	,	PUNCT	,	punct	forms		False	True	False
which	which	DET	WDT	nsubjpass	connected		True	False	True
can	can	AUX	MD	aux	connected		True	False	True
be	be	AUX	VB	auxpass	connected		True	False	True
connected	connect	VERB	VBN	relcl	forms		True	False	False
with	with	ADP	IN	prep	connected		True	False	True
higher	high	ADJ	JJR	amod	types		True	False	False
types	type	NOUN	NNS	pobj	with		True	False	False
.	.	PUNCT	.	punct	are		False	True	False
"
"	"
"	SPACE	_SP	punct	is		False	False	False
It	it	PRON	PRP	nsubj	is		True	False	True
is	be	AUX	VBZ	ROOT	is		True	False	True
,	,	PUNCT	,	punct	is		False	True	False
furthermore	furthermore	ADV	RB	advmod	is		True	False	False
