Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
ECHINODERMS	echinoderm	NOUN	NNS	ROOT	ECHINODERMS		True	False	False
AND	and	CCONJ	CC	cc	ECHINODERMS		True	False	True
ARTHROPODS	arthropod	NOUN	NNS	conj	ECHINODERMS		True	False	False
FROM	from	ADP	IN	prep	ARTHROPODS		True	False	True
JAPAN	JAPAN	PROPN	NNP	pobj	FROM	GPE	True	False	False
.	.	PUNCT	.	punct	ECHINODERMS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
J.	J.	PROPN	NNP	compound	IVES	PERSON	False	False	False
E.	E.	PROPN	NNP	compound	IVES	PERSON	False	False	False
IVES	IVES	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	collected		False	False	False
The	the	DET	DT	det	invertebrates		True	False	True
marine	marine	ADJ	JJ	amod	invertebrates	HABITAT	True	False	False
invertebrates	invertebrate	NOUN	NNS	nsubjpass	collected		True	False	False
enumerated	enumerate	VERB	VBN	acl	invertebrates		True	False	False
and	and	CCONJ	CC	cc	enumerated		True	False	True
described	describe	VERB	VBN	conj	enumerated		True	False	False
in	in	ADP	IN	prep	described		True	False	True
tbe	tbe	X	XX	nmod	pages		True	False	False
following	follow	VERB	VBG	amod	pages		True	False	False
pages	page	NOUN	NNS	pobj	in		True	False	False
were	be	AUX	VBD	auxpass	collected		True	False	True
collected	collect	VERB	VBN	ROOT	collected		True	False	False
by	by	ADP	IN	agent	collected		True	False	True
Mr.	Mr.	PROPN	NNP	compound	Stearns		False	False	False
Frederick	Frederick	PROPN	NNP	compound	Stearns	PERSON	True	False	False
Stearns	Stearns	PROPN	NNP	pobj	by	PERSON	True	False	False
,	,	PUNCT	,	punct	Stearns		False	True	False
of	of	ADP	IN	prep	Stearns		True	False	True
Detroit	Detroit	PROPN	NNP	pobj	of	GPE	True	False	False
,	,	PUNCT	,	punct	Detroit		False	True	False
ISIichigan	ISIichigan	PROPN	NNP	appos	Detroit	GPE	True	False	False
,	,	PUNCT	,	punct	Detroit		False	True	False
during	during	ADP	IN	prep	collected		True	False	True
nearly	nearly	ADV	RB	advmod	a	DATE	True	False	False
a	a	DET	DT	nummod	year	DATE	True	False	True
year	year	NOUN	NN	poss	residence	DATE	True	False	False
's	's	PART	POS	case	year	DATE	False	False	True
residence	residence	NOUN	NN	pobj	during		True	False	False
in	in	ADP	IN	prep	residence		True	False	True
Japan	Japan	PROPN	NNP	pobj	in	GPE	True	False	False
.	.	PUNCT	.	punct	collected		False	True	False
"
"	"
"	SPACE	_SP	punct	assisted		False	False	False
He	he	PRON	PRP	nsubjpass	assisted		True	False	True
was	be	AUX	VBD	auxpass	assisted		True	False	True
assisted	assist	VERB	VBN	ROOT	assisted		True	False	False
by	by	ADP	IN	agent	assisted		True	False	True
an	an	DET	DT	det	Japanese		True	False	True
intelligent	intelligent	ADJ	JJ	amod	Japanese		True	False	False
Japanese	Japanese	PROPN	NNP	pobj	by	NORP	True	False	False
,	,	PUNCT	,	punct	Japanese		False	True	False
who	who	PRON	WP	nsubj	visited		True	False	True
visited	visit	VERB	VBD	relcl	Japanese		True	False	False
at	at	ADP	IN	prep	visited		True	False	True
intervals	interval	NOUN	NNS	pobj	at		True	False	False
the	the	DET	DT	det	coast		True	False	True
entire	entire	ADJ	JJ	amod	coast		True	False	False
southeastern	southeastern	ADJ	JJ	amod	coast		True	False	False
coast	coast	NOUN	NN	dobj	visited	HABITAT	True	False	False
from	from	ADP	IN	prep	coast		True	False	True
Tokyo	Tokyo	PROPN	NNP	pobj	from	GPE	True	False	False
by	by	ADP	IN	prep	coast		True	False	True
Sagama	Sagama	PROPN	NNP	pobj	by	LOC	True	False	False
and	and	CCONJ	CC	cc	Sagama		True	False	True
Saruga	Saruga	PROPN	NNP	conj	Sagama	TAXA	True	False	False
,	,	PUNCT	,	punct	coast		False	True	False
along	along	ADP	IN	prep	coast		True	False	True
Kii	Kii	PROPN	NNP	pobj	along	LOC	True	False	False
,	,	PUNCT	,	punct	Kii		False	True	False
Awa	Awa	PROPN	NNP	conj	Kii	LOC	True	False	False
and	and	CCONJ	CC	cc	Awa		True	False	True
Toza	Toza	PROPN	NNP	conj	Awa	LOC	True	False	False
,	,	PUNCT	,	punct	Kii		False	True	False
and	and	CCONJ	CC	cc	Kii		True	False	True
the	the	DET	DT	det	shore		True	False	True
north	north	ADJ	JJ	amod	shore		True	False	False
shore	shore	NOUN	NN	conj	Kii	HABITAT	True	False	False
of	of	ADP	IN	prep	shore		True	False	True
the	the	DET	DT	det	Sea	LOC	True	False	True
Inland	Inland	PROPN	NNP	compound	Sea	LOC	True	False	False
Sea	Sea	PROPN	NNP	pobj	of	LOC	True	False	False
as	as	ADV	RB	advmod	west		True	False	True
far	far	ADV	RB	advmod	west		True	False	False
west	west	ADV	RB	advmod	shore		True	False	False
as	as	ADP	IN	prep	west		True	False	True
Bingo	Bingo	PROPN	NNP	pobj	as	GPE	True	False	False
,	,	PUNCT	,	punct	visited		False	True	False
in	in	ADP	IN	prep	visited		True	False	True
communication	communication	NOUN	NN	pobj	in		True	False	False
with	with	ADP	IN	prep	communication		True	False	True
the	the	DET	DT	det	fishermen		True	False	True
fishermen	fisherman	NOUN	NNS	pobj	with		True	False	False
,	,	PUNCT	,	punct	fishermen		False	True	False
who	who	PRON	WP	nsubj	di*edge		True	False	True
di*edge	di*edge	VERB	VBP	relcl	fishermen		False	False	False
for	for	ADP	IN	prep	di*edge		True	False	True
fish	fish	NOUN	NN	pobj	for		True	False	False
and	and	CCONJ	CC	cc	fish		True	False	True
molluscs	mollusc	NOUN	NNS	conj	fish		True	False	False
in	in	ADP	IN	prep	di*edge		True	False	True
water	water	NOUN	NN	pobj	in		True	False	False
sometimes	sometimes	ADV	RB	advmod	deep		True	False	True
as	as	ADV	RB	advmod	deep	QUANTITY	True	False	True
deep	deep	ADJ	JJ	amod	water	QUANTITY	True	False	False
as	as	ADP	IN	prep	deep	QUANTITY	True	False	True
thirty	thirty	NUM	CD	nummod	fathoms	QUANTITY	True	False	False
fathoms	fathom	NOUN	NNS	pobj	as	QUANTITY	True	False	False
.	.	PUNCT	.	punct	assisted		False	True	False
"
"	"
"	SPACE	_SP	punct	washed		False	False	False
The	the	DET	DT	det	coast		True	False	True
southeastern	southeastern	ADJ	JJ	amod	coast		True	False	False
coast	coast	NOUN	NN	nsubjpass	washed	HABITAT	True	False	False
of	of	ADP	IN	prep	coast		True	False	True
Japan	Japan	PROPN	NNP	pobj	of	GPE	True	False	False
is	be	AUX	VBZ	auxpass	washed		True	False	True
washed	wash	VERB	VBN	ROOT	washed		True	False	False
by	by	ADP	IN	agent	washed		True	False	True
the	the	DET	DT	det	waters		True	False	True
warm	warm	ADJ	JJ	amod	waters	HABITAT	True	False	False
waters	water	NOUN	NNS	pobj	by	HABITAT	True	False	False
of	of	ADP	IN	prep	waters		True	False	True
theKuro	theKuro	PROPN	NNP	compound	Schiwo		True	False	False
Schiwo	Schiwo	PROPN	NNP	pobj	of		True	False	False
,	,	PUNCT	,	punct	Schiwo		False	True	False
the	the	DET	DT	det	continuation		True	False	True
continuation	continuation	NOUN	NN	appos	Schiwo		True	False	False
of	of	ADP	IN	prep	continuation		True	False	True
the	the	DET	DT	det	current		True	False	True
north	north	ADJ	JJ	npadvmod	equatorial		True	False	False
equatorial	equatorial	ADJ	JJ	amod	current		True	False	False
current	current	NOUN	NN	pobj	of		True	False	False
of	of	ADP	IN	prep	current		True	False	True
the	the	DET	DT	det	Pacific		True	False	True
Pacific	Pacific	PROPN	NNP	pobj	of	LOC	True	False	False
.	.	PUNCT	.	punct	washed		False	True	False
"
"	"
"	SPACE	_SP	punct	is		False	False	False
The	the	DET	DT	det	fauna		True	False	True
fauna	fauna	NOUN	NN	nsubj	is		True	False	False
of	of	ADP	IN	prep	fauna		True	False	True
this	this	DET	DT	det	coast		True	False	True
coast	coast	NOUN	NN	pobj	of	HABITAT	True	False	False
is	be	AUX	VBZ	ROOT	is		True	False	True
essentially	essentially	ADV	RB	advmod	is		True	False	False
Indo	indo	ADJ	JJ	amod	Pacific	NORP	True	False	False
-	-	ADJ	JJ	amod	Pacific	NORP	False	True	False
Pacific	pacific	ADJ	JJ	acomp	is	NORP	True	False	False
,	,	PUNCT	,	punct	is		False	True	False
although	although	SCONJ	IN	mark	possesses		True	False	True
it	it	PRON	PRP	nsubj	possesses		True	False	True
possesses	possess	VERB	VBZ	advcl	is		True	False	False
many	many	ADJ	JJ	amod	species		True	False	True
species	specie	NOUN	NNS	dobj	possesses		True	False	False
both	both	DET	DT	preconj	of		True	False	True
of	of	ADP	IN	prep	species		True	False	True
echinoderms	echinoderm	NOUN	NNS	pobj	of		True	False	False
and	and	CCONJ	CC	cc	echinoderms		True	False	True
