Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
COOK	COOK	PROPN	NNP	ROOT	COOK		True	False	False
:	:	PUNCT	:	punct	COOK		False	True	False
SPERMATOGENESIS	SPERMATOGENESIS	PROPN	NNP	appos	COOK		True	False	False
IN	in	ADP	IN	prep	SPERMATOGENESIS		True	False	True
LEPIDOPTERA	LEPIDOPTERA	PROPN	NNP	pobj	IN		True	False	False
.	.	PUNCT	.	punct	COOK		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
PROC	PROC	PROPN	NNP	advcl	"
"		True	False	False
.	.	PUNCT	.	punct	PROC		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
ACAD	ACAD	PROPN	NNP	ROOT	ACAD		True	False	False
NAT	NAT	PROPN	NNP	appos	ACAD		True	False	False
.	.	PUNCT	.	punct	NAT		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
SCI	SCI	PROPN	NNP	advcl	"
"		True	False	False
.	.	PUNCT	.	punct	SCI		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
PHILA	PHILA	PROPN	NNP	npadvmod	"
"		True	False	False
.	.	PUNCT	.	punct	PHILA		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
1910	1910	NUM	CD	npadvmod	"
"	CARDINAL	False	False	False
.	.	PUNCT	.	punct	1910		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
PLATE	PLATE	PROPN	NNP	compound	XXVIII		True	False	False
XXVIII	XXVIII	PROPN	NNP	oprd	"
"		True	False	False
.	.	PUNCT	.	punct	XXVIII		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
MOORE	MOORE	PROPN	NNP	ROOT	MOORE	ORG	True	False	False
:	:	PUNCT	:	punct	MOORE		False	True	False
polych^tous	polych^tous	ADJ	JJ	amod	annelids		False	False	False
annelids	annelid	NOUN	NNS	appos	MOORE		True	False	False
.	.	PUNCT	.	punct	MOORE		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
PLATE	PLATE	PROPN	NNP	compound	XXIX		True	False	False
XXIX	XXIX	PROPN	NNP	oprd	"
"		True	False	False
.	.	PUNCT	.	punct	XXIX		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
MOORE	MOORE	PROPN	NNP	ROOT	MOORE	ORG	True	False	False
:	:	PUNCT	:	punct	MOORE		False	True	False
POLYCfL^TOUS	polycfl^tous	ADJ	JJ	amod	ANNELIDS		False	False	False
ANNELIDS	annelid	NOUN	NNS	appos	MOORE		True	False	False
.	.	PUNCT	.	punct	MOORE		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
PLATE	plate	NOUN	NN	compound	XXX		True	False	False
XXX	XXX	PROPN	NNP	oprd	"
"		True	False	False
.	.	PUNCT	.	punct	XXX		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
MOORE	MOORE	PROPN	NNP	ROOT	MOORE	ORG	True	False	False
:	:	PUNCT	:	punct	MOORE		False	True	False
POLYCH^TOUS	polych^tous	ADJ	JJ	amod	ANNELIDS		False	False	False
ANNELIDS	annelid	NOUN	NNS	appos	MOORE		True	False	False
.	.	PUNCT	.	punct	MOORE		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
PLATE	plate	NOUN	NN	compound	XXXI		True	False	False
XXXI	XXXI	PROPN	NNP	oprd	"
"		True	False	False
.	.	PUNCT	.	punct	XXXI		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
MOORE	MOORE	PROPN	NNP	ROOT	MOORE	ORG	True	False	False
:	:	PUNCT	:	punct	MOORE		False	True	False
POLYCH^ETOUS	polych^etous	ADJ	JJ	compound	PLATE		False	False	False
ANNELIDS	ANNELIDS	PROPN	NNPS	compound	PLATE		True	False	False
PLATE	plate	NOUN	NN	compound	XXXII		True	False	False
XXXII	XXXII	PROPN	NNP	appos	MOORE		True	False	False
.	.	PUNCT	.	punct	MOORE		False	True	False
