Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
A	a	DET	DT	det	CHITON		True	False	True
NEW	new	ADJ	JJ	amod	CHITON		True	False	False
CALIFORNIAN	californian	ADJ	JJ	amod	CHITON	NORP	True	False	False
CHITON	CHITON	PROPN	NNP	ROOT	CHITON		True	False	False
.	.	PUNCT	.	punct	CHITON		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
S.	S.	PROPN	NNP	compound	BERRY	PERSON	False	False	False
S.	S.	PROPN	NNP	compound	BERRY	PERSON	False	False	False
BERRY	BERRY	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	placed		False	False	False
Through	through	ADP	IN	prep	placed		True	False	True
the	the	DET	DT	det	kindness		True	False	True
kindness	kindness	NOUN	NN	pobj	Through		True	False	False
of	of	ADP	IN	prep	kindness		True	False	True
Dr.	Dr.	PROPN	NNP	compound	Heath		False	False	False
Harold	Harold	PROPN	NNP	compound	Heath	PERSON	True	False	False
Heath	Heath	PROPN	NNP	pobj	of	PERSON	True	False	False
,	,	PUNCT	,	punct	Heath		False	True	False
of	of	ADP	IN	prep	Heath		True	False	True
Stanford	Stanford	PROPN	NNP	compound	University	ORG	True	False	False
University	University	PROPN	NNP	pobj	of	ORG	True	False	False
,	,	PUNCT	,	punct	placed		False	True	False
I	I	PRON	PRP	nsubj	placed		True	False	True
have	have	AUX	VBP	aux	placed		True	False	True
had	had	AUX	VBN	aux	placed		True	False	True
placed	place	VERB	VBN	ROOT	placed		True	False	False
at	at	ADP	IN	prep	placed		True	False	True
my	my	PRON	PRP$	poss	disposal		True	False	True
disposal	disposal	NOUN	NN	pobj	at		True	False	False
a	a	DET	DT	det	series		True	False	True
series	series	NOUN	NN	dobj	placed		True	False	False
of	of	ADP	IN	prep	series		True	False	True
small	small	ADJ	JJ	amod	chitons		True	False	False
chitons	chiton	NOUN	NNS	pobj	of		True	False	False
dredged	dredge	VERB	VBN	acl	series		True	False	False
by	by	ADP	IN	agent	dredged		True	False	True
him	he	PRON	PRP	pobj	by		True	False	True
in	in	ADP	IN	prep	dredged		True	False	True
Monterey	Monterey	PROPN	NNP	compound	Bay	GPE	True	False	False
Bay	Bay	PROPN	NNP	pobj	in	GPE	True	False	False
,	,	PUNCT	,	punct	Bay		False	True	False
Cal	Cal	PROPN	NNP	appos	Bay	GPE	True	False	False
.	.	PUNCT	.	punct	placed		False	True	False
"
"	"
"	SPACE	_SP	punct	are		False	False	False
Among	among	ADP	IN	prep	are		True	False	True
them	they	PRON	PRP	pobj	Among		True	False	True
are	be	AUX	VBP	ROOT	are		True	False	True
several	several	ADJ	JJ	amod	specimens		True	False	True
specimens	specimen	NOUN	NNS	nsubj	are		True	False	False
of	of	ADP	IN	prep	specimens		True	False	True
the	the	DET	DT	det	heathii		True	False	True
curious	curious	ADJ	JJ	amod	heathii		True	False	False
Mopalia	Mopalia	PROPN	NNP	compound	heathii	TAXA	True	False	False
heathii	heathii	NOUN	NNS	pobj	of	TAXA	True	False	False
and	and	CCONJ	CC	cc	specimens		True	False	True
an	an	DET	DT	det	species		True	False	True
equally	equally	ADV	RB	advmod	aberrant		True	False	False
aberrant	aberrant	ADJ	JJ	amod	species		True	False	False
allied	allied	ADJ	JJ	amod	species		True	False	False
species	species	NOUN	NN	conj	specimens		True	False	False
which	which	DET	WDT	nsubj	seems		True	False	True
seems	seem	VERB	VBZ	relcl	species		True	False	True
undescribed	undescribed	ADJ	JJ	oprd	seems		True	False	False
.	.	PUNCT	.	punct	are		False	True	False
"
"	"
"	SPACE	_SP	punct	propose		False	False	False
To	to	PART	TO	aux	contain		True	False	True
contain	contain	VERB	VB	advcl	propose		True	False	False
these	these	DET	DT	det	forms		True	False	True
anomalous	anomalous	ADJ	JJ	amod	forms		True	False	False
forms	form	NOUN	NNS	dobj	contain		True	False	False
,	,	PUNCT	,	punct	propose		False	True	False
I	I	PRON	PRP	nsubj	propose		True	False	True
propose	propose	VERB	VBP	ROOT	propose		True	False	False
the	the	DET	DT	det	group		True	False	True
following	follow	VERB	VBG	amod	group		True	False	False
new	new	ADJ	JJ	amod	group		True	False	False
group	group	NOUN	NN	dobj	propose		True	False	False
.	.	PUNCT	.	punct	propose		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
DENDKOCHITON	DENDKOCHITON	PROPN	NNP	compound	subgenus		True	False	False
nov	nov	NOUN	NN	compound	subgenus		True	False	False
.	.	NOUN	NN	compound	subgenus		False	True	False
subgenus	subgenus	NOUN	NN	attr	"
"		True	False	False
.	.	PUNCT	.	punct	subgenus		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Species	specie	NOUN	NNS	ROOT	Species		True	False	False
small	small	ADJ	JJ	amod	Species		True	False	False
;	;	PUNCT	:	punct	Species		False	True	False
valves	valve	NOUN	NNS	appos	Species		True	False	False
divided	divide	VERB	VBN	acl	valves		True	False	False
into	into	ADP	IN	prep	divided		True	False	True
more	more	ADV	RBR	advmod	distinct		True	False	True
or	or	CCONJ	CC	cc	more		True	False	True
less	less	ADV	RBR	conj	more		True	False	True
distinct	distinct	ADJ	JJ	amod	areas		True	False	False
areas	area	NOUN	NNS	pobj	into	HABITAT	True	False	False
in	in	ADP	IN	prep	divided		True	False	True
the	the	DET	DT	det	manner		True	False	True
usual	usual	ADJ	JJ	amod	manner		True	False	False
manner	manner	NOUN	NN	pobj	in		True	False	False
;	;	PUNCT	:	punct	valves		False	True	False
insertion	insertion	NOUN	NN	compound	plates		True	False	False
plates	plate	NOUN	NNS	appos	valves		True	False	False
as	as	ADP	IN	prep	plates		True	False	True
in	in	ADP	IN	prep	as		True	False	True
Ischnochiton	Ischnochiton	PROPN	NNP	pobj	in	TAXA	True	False	False
,	,	PUNCT	,	punct	Ischnochiton		False	True	False
the	the	DET	DT	det	valve		True	False	True
posterior	posterior	ADJ	JJ	amod	valve		True	False	False
valve	valve	NOUN	NN	appos	Ischnochiton		True	False	False
without	without	ADP	IN	prep	valve		True	False	True
a	a	DET	DT	det	sinus		True	False	True
posterior	posterior	ADJ	JJ	amod	median		True	False	False
-	-	PUNCT	HYPH	punct	median		False	True	False
median	median	ADJ	JJ	amod	sinus		True	False	False
sinus	sinus	NOUN	NN	pobj	without		True	False	False
.	.	PUNCT	.	punct	Species		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Valve	valve	NOUN	NN	attr	"
"		True	False	False
I	i	NUM	CD	nummod	Valve		True	False	True
with	with	ADP	IN	prep	I		True	False	True
7	7	NUM	CD	nummod	slits	CARDINAL	False	False	False
-	-	SYM	SYM	punct	8	CARDINAL	False	True	False
8	8	NUM	CD	prep	7	CARDINAL	False	False	False
slits	slit	NOUN	NNS	pobj	with		True	False	False
;	;	PUNCT	:	punct	Valve		False	True	False
valves	valve	NOUN	NNS	appos	Valve		True	False	False
II	ii	NUM	CD	nummod	valves		True	False	False
-	-	PUNCT	HYPH	punct	valves		False	True	False
VII	vii	NUM	CD	nummod	valves		True	False	False
with	with	ADP	IN	prep	valves		True	False	True
1,1	1,1	NUM	CD	nummod	slits	CARDINAL	False	False	False
slits	slit	NOUN	NNS	pobj	with		True	False	False
;	;	PUNCT	:	punct	valves		False	True	False
valve	valve	NOUN	NN	appos	valves		True	False	False
VIII	viii	NUM	CD	nummod	valve	CARDINAL	True	False	False
with	with	ADP	IN	prep	valve		True	False	True
6	6	NUM	CD	quantmod	8	CARDINAL	False	False	False
-	-	SYM	SYM	punct	8	CARDINAL	False	True	False
8	8	NUM	CD	nummod	slits	CARDINAL	False	False	False
slits	slit	NOUN	NNS	pobj	with		True	False	False
.	.	PUNCT	.	punct	Valve		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Sculpture	sculpture	NOUN	NN	ROOT	Sculpture		True	False	False
variable	variable	ADJ	JJ	amod	Sculpture		True	False	False
,	,	PUNCT	,	punct	variable		False	True	False
as	as	ADP	IN	prep	variable		True	False	True
in	in	ADP	IN	prep	as		True	False	True
Mopalia	Mopalia	PROPN	NNP	pobj	in	TAXA	True	False	False
.	.	PUNCT	.	punct	Sculpture		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Girdle	girdle	NOUN	NN	ROOT	Girdle		True	False	False
covered	cover	VERB	VBN	acl	Girdle		True	False	False
above	above	ADV	RB	advmod	covered		True	False	True
with	with	ADP	IN	prep	covered		True	False	True
minute	minute	ADJ	JJ	amod	spinelets		True	False	False
ovoid	ovoid	ADJ	JJ	amod	spinelets		True	False	False
spinelets	spinelet	NOUN	NNS	pobj	with		True	False	False
or	or	CCONJ	CC	cc	spinelets		True	False	True
spicules	spicule	NOUN	NNS	conj	spinelets		True	False	False
,	,	PUNCT	,	punct	spinelets		False	True	False
larger	large	ADJ	JJR	amod	spinelets		True	False	False
on	on	ADP	IN	prep	larger		True	False	True
the	the	DET	DT	det	surface		True	False	True
lower	low	ADJ	JJR	amod	surface		True	False	False
surface	surface	NOUN	NN	pobj	on		True	False	False
.	.	PUNCT	.	punct	Girdle		False	True	False
"
"	"
"	SPACE	_SP	punct	developed		False	False	False
Sutural	sutural	ADJ	JJ	amod	tufts		True	False	False
and	and	CCONJ	CC	cc	Sutural		True	False	True
