Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
CONTRIBUTIONS	contribution	NOUN	NNS	ROOT	CONTRIBUTIONS		True	False	False
TO	to	ADP	IN	prep	CONTRIBUTIONS		True	False	True
A	a	DET	DT	det	KNOWLEDGE		True	False	True
KNOWLEDGE	knowledge	NOUN	NN	pobj	TO		True	False	False
OF	of	ADP	IN	prep	KNOWLEDGE		True	False	True
THE	the	DET	DT	det	HYMENOPTERA		True	False	True
HYMENOPTERA	hymenoptera	NOUN	NN	pobj	OF		True	False	False
OF	of	ADP	IN	prep	HYMENOPTERA		True	False	True
BRAZIL	BRAZIL	PROPN	NNP	pobj	OF	GPE	True	False	False
,	,	PUNCT	,	punct	CONTRIBUTIONS		False	True	False
NO	no	NOUN	NN	appos	CONTRIBUTIONS		True	False	True
.	.	NOUN	NN	appos	CONTRIBUTIONS		False	True	False
"
"	"
"	SPACE	_SP	prep	CONTRIBUTIONS		False	False	False
2.-P0MPILIDJE	2.-p0mpilidje	NOUN	NN	appos	CONTRIBUTIONS		False	False	False
.	.	PUNCT	.	punct	2.-P0MPILIDJE		False	True	False
"
"	"
"	SPACE	_SP	punct	CONTRIBUTIONS		False	False	False
BY	by	ADP	IN	prep	CONTRIBUTIONS		True	False	True
WILLIAM	WILLIAM	PROPN	NNP	compound	J.	PERSON	True	False	False
J.	J.	PROPN	NNP	pobj	BY	PERSON	False	False	False
"
"	"
"	SPACE	_SP	compound	FOX		False	False	False
FOX	FOX	PROPN	NNP	ROOT	FOX		True	False	False
.	.	PUNCT	.	punct	FOX		False	True	False
"
"	"
"	SPACE	_SP	punct	described		False	False	False
In	in	ADP	IN	prep	described		True	False	True
this	this	DET	DT	pobj	In		True	False	True
,	,	PUNCT	,	punct	this		False	True	False
the	the	DET	DT	det	paper		True	False	True
second	second	ADJ	JJ	amod	paper	ORDINAL	True	False	False
paper	paper	NOUN	NN	appos	this		True	False	False
based	base	VERB	VBN	acl	paper		True	False	False
on	on	ADP	IN	prep	based		True	False	True
the	the	DET	DT	det	collections		True	False	True
collections	collection	NOUN	NNS	pobj	on		True	False	False
of	of	ADP	IN	prep	collections		True	False	True
Mr.	Mr.	PROPN	NNP	compound	Smith		False	False	False
Herbert	Herbert	PROPN	NNP	compound	Smith	PERSON	True	False	False
H.	H.	PROPN	NNP	compound	Smith	PERSON	False	False	False
Smith	Smith	PROPN	NNP	pobj	of	PERSON	True	False	False
made	make	VERB	VBN	acl	collections		True	False	True
in	in	ADP	IN	prep	made		True	False	True
Brazil	Brazil	PROPN	NNP	pobj	in	GPE	True	False	False
,	,	PUNCT	,	punct	this		False	True	False
many	many	ADJ	JJ	amod	species		True	False	True
species	specie	NOUN	NNS	nsubjpass	described		True	False	False
are	be	AUX	VBP	auxpass	described		True	False	True
described	describe	VERB	VBN	ROOT	described		True	False	False
,	,	PUNCT	,	punct	described		False	True	False
presumably	presumably	ADV	RB	advmod	described		True	False	False
for	for	ADP	IN	prep	presumably		True	False	True
the	the	DET	DT	det	time		True	False	True
first	first	ADJ	JJ	amod	time	ORDINAL	True	False	True
time	time	NOUN	NN	pobj	for		True	False	False
.	.	PUNCT	.	punct	described		False	True	False
"
"	"
"	SPACE	_SP	punct	encountered		False	False	False
Much	much	ADJ	JJ	amod	difficulty		True	False	True
difficulty	difficulty	NOUN	NN	nsubjpass	encountered		True	False	False
has	have	AUX	VBZ	aux	encountered		True	False	True
been	be	AUX	VBN	auxpass	encountered		True	False	True
encountered	encounter	VERB	VBN	ROOT	encountered		True	False	False
in	in	ADP	IN	prep	encountered		True	False	True
determining	determine	VERB	VBG	pcomp	in		True	False	False
the	the	DET	DT	det	?		True	False	True
Pompilida	Pompilida	PROPN	NNP	nmod	?		True	False	False
?	?	PUNCT	.	dobj	determining		False	True	False
"
"	"
"	SPACE	_SP	nmod	question		False	False	False
in	in	NOUN	NN	nsubj	question		True	False	True
question	question	NOUN	NN	dep	encountered		True	False	False
because	because	SCONJ	IN	mark	obliged		True	False	True
the	the	DET	DT	det	writer		True	False	True
writer	writer	NOUN	NN	nsubjpass	obliged		True	False	False
has	have	AUX	VBZ	aux	obliged		True	False	True
been	be	AUX	VBN	auxpass	obliged		True	False	True
obliged	oblige	VERB	VBN	advcl	encountered		True	False	False
to	to	PART	TO	aux	rely		True	False	True
