Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
THE	the	DET	DT	det	GROUP	ORG	True	False	True
CINCINNATI	CINCINNATI	PROPN	NNP	compound	GROUP	ORG	True	False	False
GROUP	GROUP	PROPN	NNP	ROOT	GROUP	ORG	True	False	False
OF	of	ADP	IN	prep	GROUP	ORG	True	False	True
THE	the	DET	DT	det	SERIES		True	False	True
LOWER	low	ADJ	JJR	amod	SERIES		True	False	False
SILURIAN	silurian	ADJ	JJ	amod	SERIES	NORP	True	False	False
SERIES	serie	NOUN	NNS	pobj	OF		True	False	False
OF	of	ADP	IN	prep	SERIES		True	False	True
OHIO	OHIO	PROPN	NNP	pobj	OF	GPE	True	False	False
.	.	PUNCT	.	punct	GROUP		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
F.	F.	PROPN	NNP	compound	MEEK	PERSON	False	False	False
B.	B.	PROPN	NNP	compound	MEEK	PERSON	False	False	False
MEEK	MEEK	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	are		False	False	False
Full	full	ADJ	JJ	amod	illustrations		True	False	True
illustrations	illustration	NOUN	NNS	nsubj	are		True	False	False
and	and	CCONJ	CC	cc	illustrations		True	False	True
descriptions	description	NOUN	NNS	conj	illustrations		True	False	False
of	of	ADP	IN	prep	illustrations		True	False	True
the	the	DET	DT	det	fossils		True	False	True
fossils	fossil	NOUN	NNS	pobj	of		True	False	False
described	describe	VERB	VBN	acl	fossils		True	False	False
in	in	ADP	IN	prep	described		True	False	True
this	this	DET	DT	det	paper		True	False	True
paper	paper	NOUN	NN	pobj	in		True	False	False
are	be	AUX	VBP	ROOT	are		True	False	True
in	in	ADP	IN	prep	are		True	False	True
course	course	NOUN	NN	pobj	in		True	False	False
of	of	ADP	IN	prep	course		True	False	True
preparation	preparation	NOUN	NN	pobj	of		True	False	False
for	for	ADP	IN	prep	preparation		True	False	True
the	the	DET	DT	det	report		True	False	True
report	report	NOUN	NN	pobj	for		True	False	False
of	of	ADP	IN	prep	report		True	False	True
the	the	DET	DT	det	Survey	ORG	True	False	True
Ohio	Ohio	PROPN	NNP	compound	Survey	ORG	True	False	False
Geological	Geological	PROPN	NNP	compound	Survey	ORG	True	False	False
Survey	Survey	PROPN	NNP	pobj	of	ORG	True	False	False
,	,	PUNCT	,	punct	Survey		False	True	False
now	now	ADV	RB	advmod	prosecuted		True	False	True
being	be	AUX	VBG	auxpass	prosecuted		True	False	True
prosecuted	prosecute	VERB	VBN	acl	Survey		True	False	False
under	under	ADP	IN	prep	prosecuted		True	False	True
the	the	DET	DT	det	direction		True	False	True
direction	direction	NOUN	NN	pobj	under		True	False	False
of	of	ADP	IN	prep	direction		True	False	True
Prof.	Prof.	PROPN	NNP	compound	Newberry		False	False	False
J.	J.	PROPN	NNP	compound	Newberry	PERSON	False	False	False
S.	S.	PROPN	NNP	compound	Newberry	PERSON	False	False	False
Newberry	Newberry	PROPN	NNP	pobj	of	PERSON	True	False	False
,	,	PUNCT	,	punct	Newberry		False	True	False
the	the	DET	DT	det	geologist		True	False	True
State	State	PROPN	NNP	compound	geologist	ORG	True	False	False
geologist	geologist	NOUN	NN	appos	Newberry		True	False	False
.	.	PUNCT	.	punct	are		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
RADIATA	RADIATA	PROPN	NNP	ROOT	RADIATA	PERSON	True	False	False
.	.	PUNCT	.	punct	RADIATA	PERSON	False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
ECHINODERMATA	ECHINODERMATA	PROPN	NNP	ROOT	ECHINODERMATA	PERSON	True	False	False
.	.	PUNCT	.	punct	ECHINODERMATA	PERSON	False	True	False
"
"	"
"	SPACE	_SP	compound	EXIGUUS		False	False	False
HETEROCRINUS	HETEROCRINUS	PROPN	NNP	compound	EXIGUUS		True	False	False
EXIGUUS	EXIGUUS	PROPN	NNP	ROOT	EXIGUUS		True	False	False
,	,	PUNCT	,	punct	EXIGUUS		False	True	False
Meek	Meek	PROPN	NNP	npadvmod	EXIGUUS	GPE	True	False	False
.	.	PUNCT	.	punct	EXIGUUS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Body	body	NOUN	NN	ROOT	Body		True	False	False
small	small	ADJ	JJ	amod	Body		True	False	False
,	,	PUNCT	,	punct	small		False	True	False
obconoidal	obconoidal	ADJ	JJ	conj	small		True	False	False
,	,	PUNCT	,	punct	obconoidal		False	True	False
or	or	CCONJ	CC	cc	obconoidal		True	False	True
tapering	taper	VERB	VBG	conj	obconoidal		True	False	False
from	from	ADP	IN	prep	tapering		True	False	True
above	above	ADV	RB	amod	from		True	False	True
to	to	ADP	IN	prep	tapering		True	False	True
the	the	DET	DT	det	column		True	False	True
column	column	NOUN	NN	pobj	to		True	False	False
,	,	PUNCT	,	punct	column		False	True	False
near	near	SCONJ	IN	prep	becomes		True	False	False
which	which	DET	WDT	pobj	near		True	False	True
it	it	PRON	PRP	nsubj	becomes		True	False	True
becomes	become	VERB	VBZ	relcl	column		True	False	True
pentagonal	pentagonal	ADJ	JJ	acomp	becomes		True	False	False
in	in	ADP	IN	prep	becomes		True	False	True
consequence	consequence	NOUN	NN	pobj	in		True	False	False
of	of	ADP	IN	prep	consequence		True	False	True
the	the	DET	DT	det	surface		True	False	True
flattened	flatten	VERB	VBN	amod	surface		True	False	False
surface	surface	NOUN	NN	pobj	of		True	False	False
of	of	ADP	IN	prep	surface		True	False	True
each	each	DET	DT	pobj	of		True	False	True
of	of	ADP	IN	prep	each		True	False	True
the	the	DET	DT	det	pieces		True	False	True
basal	basal	ADJ	JJ	amod	pieces		True	False	False
pieces	piece	NOUN	NNS	pobj	of		True	False	False
.	.	PUNCT	.	punct	Body		False	True	False
"
"	"
"	SPACE	_SP	npadvmod	obsolete		False	False	False
Sub	sub	ADJ	JJ	amod	pieces		True	False	False
-	-	ADJ	JJ	amod	pieces		False	True	False
basal	basal	ADJ	JJ	amod	pieces		True	False	False
pieces	piece	NOUN	NNS	nsubj	obsolete		True	False	False
obsolete	obsolete	ADJ	JJ	ROOT	obsolete		True	False	False
,	,	PUNCT	,	punct	obsolete		False	True	False
or	or	CCONJ	CC	cc	obsolete		True	False	True
very	very	ADV	RB	advmod	minute		True	False	True
minute	minute	ADJ	JJ	conj	obsolete		True	False	False
.	.	PUNCT	.	punct	obsolete		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Basal	basal	ADJ	JJ	amod	pieces		True	False	False
pieces	piece	NOUN	NNS	pobj	"
"		True	False	False
(	(	PUNCT	-LRB-	punct	pieces		False	True	False
subradials	subradial	NOUN	NNS	appos	pieces		True	False	False
of	of	ADP	IN	prep	subradials		True	False	True
some	some	DET	DT	pobj	of		True	False	True
)	)	PUNCT	-RRB-	punct	pieces		False	True	False
of	of	ADP	IN	prep	pieces		True	False	True
moderate	moderate	ADJ	JJ	amod	size		True	False	False
size	size	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	pieces		False	True	False
about	about	ADV	RB	advmod	wide		True	False	True
as	as	ADV	RB	advmod	wide		True	False	True
wide	wide	ADJ	JJ	amod	pieces		True	False	False
as	as	ADP	IN	prep	wide		True	False	True
long	long	ADJ	JJ	amod	as		True	False	False
,	,	PUNCT	,	punct	long		False	True	False
pentagonal	pentagonal	ADJ	JJ	conj	long		True	False	False
,	,	PUNCT	,	punct	pentagonal		False	True	False
and	and	CCONJ	CC	cc	pentagonal		True	False	True
almost	almost	ADV	RB	advmod	perfectl		True	False	True
perfectl	perfectl	ADJ	JJ	conj	pentagonal		True	False	False
}	}	X	XX	amod	perfectl		False	True	False
'	'	ADJ	JJ	case	perfectl		False	True	False
flat	flat	ADJ	JJ	conj	perfectl		True	False	False
.	.	PUNCT	.	punct	pieces		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Left	left	ADJ	JJ	amod	ray		True	False	False
posterior	posterior	ADJ	JJ	amod	ray		True	False	False
ray	ray	NOUN	NN	dep	narrower		True	False	False
bifurcating	bifurcate	VERB	VBG	acl	ray		True	False	False
first	first	ADV	RB	advmod	bifurcating	ORDINAL	True	False	True
on	on	ADP	IN	prep	bifurcating		True	False	True
the	the	DET	DT	det	piece		True	False	True
fifth	fifth	ADJ	JJ	amod	piece	ORDINAL	True	False	False
piece	piece	NOUN	NN	pobj	on		True	False	False
,	,	PUNCT	,	punct	bifurcating		False	True	False
the	the	DET	DT	det	piece		True	False	True
first	first	ADJ	JJ	amod	piece	ORDINAL	True	False	True
piece	piece	NOUN	NN	nsubj	being		True	False	False
being	be	VERB	VBG	advcl	bifurcating		True	False	True
