Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
CATALOGUE	CATALOGUE	PROPN	NNP	ROOT	CATALOGUE		True	False	False
OF	of	ADP	IN	prep	CATALOGUE		True	False	True
AMERICAN	american	ADJ	JJ	amod	TESTUDINATA		True	False	False
TESTUDINATA	TESTUDINATA	PROPN	NNP	pobj	OF		True	False	False
.	.	PUNCT	.	punct	CATALOGUE		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Chelonuea	Chelonuea	PROPN	NNP	compound	serpentina	TAXA	True	False	False
serpentina	serpentina	PROPN	NNP	attr	"
"	TAXA	True	False	False
.	.	PUNCT	.	punct	serpentina		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Emysaurus	Emysaurus	PROPN	NNP	compound	aliorum	TAXA	True	False	False
aliorum	aliorum	PROPN	NNP	appos	"
"		True	False	False
.	.	PUNCT	.	punct	aliorum		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Ch	Ch	PROPN	NNP	compound	Holbrook		True	False	False
.	.	PUNCT	.	case	Ch		False	True	False
"
"	"
"	SPACE	_SP	punct	Ch		False	False	False
Temminckii	Temminckii	PROPN	NNP	compound	Holbrook		True	False	False
Holbrook	Holbrook	PROPN	NNP	appos	"
"		True	False	False
,	,	PUNCT	,	punct	Holbrook		False	True	False
vol	vol	NOUN	NN	appos	Holbrook		True	False	False
.	.	PUNCT	.	appos	Holbrook		False	True	False
"
"	"
"	SPACE	_SP	punct	Holbrook		False	False	False
i.	i.	PUNCT	.	appos	Holbrook		False	False	False
p.	p.	NOUN	NN	appos	Holbrook		False	False	False
134	134	NUM	CD	nummod	p.	CARDINAL	False	False	False
.	.	PUNCT	.	punct	Holbrook		False	True	False
"
"	"
"	SPACE	_SP	compound	Auct		False	False	False
Tkionyx	Tkionyx	PROPN	NNP	compound	Auct	TAXA	True	False	False
ferox	ferox	PROPN	NNP	compound	Auct	TAXA	True	False	False
Auct	Auct	PROPN	NNP	ROOT	Auct		True	False	False
.	.	PUNCT	.	punct	Auct		False	True	False
"
"	"
"	SPACE	_SP	compound	Bartrami		False	False	False
T.	T.	PROPN	NNP	compound	Bartrami		False	False	False
Bartrami	Bartrami	PROPN	NNP	ROOT	Bartrami		True	False	False
,	,	PUNCT	,	punct	Bartrami		False	True	False
Geof	Geof	PROPN	NNP	appos	Bartrami	ORG	True	False	False
.	.	PUNCT	.	punct	Bartrami		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Ann	Ann	PROPN	NNP	npadvmod	"
"		True	False	False
.	.	PUNCT	.	punct	Ann		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Mas	Mas	PROPN	NNP	npadvmod	"
"		True	False	False
.	.	PUNCT	.	punct	Mas		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
vol	vol	PROPN	NNP	npadvmod	"
"		True	False	False
.	.	PUNCT	.	punct	vol		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
xiv	xiv	PROPN	NNP	npadvmod	"
"		True	False	False
.	.	PUNCT	.	punct	xiv		False	True	False
"
"	"
"	SPACE	_SP	punct	IS		False	False	False
p.	p.	PUNCT	.	punct	IS		False	False	False
IS	is	AUX	NNP	ROOT	IS		True	False	True
.	.	PUNCT	.	punct	IS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
T.	T.	PROPN	NNP	ROOT	T.		False	False	False
georgictis	georgictis	PROPN	NNP	compound	ejusd		True	False	False
ejusd	ejusd	PROPN	NNP	appos	T.		True	False	False
.	.	PUNCT	.	punct	ejusd		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
1	1	NUM	CD	ROOT	1		False	False	False
.	.	PUNCT	.	punct	1		False	True	False
c	c	NOUN	NN	compound	p.		True	False	False
p.	p.	NOUN	NN	ROOT	p.		False	False	False
7	7	NUM	CD	nummod	p.	CARDINAL	False	False	False
.	.	PUNCT	.	punct	p.		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
T.	T.	PROPN	NNP	compound	spiuiferus		False	False	False
spiuiferus	spiuiferus	PROPN	NNP	attr	"
"		True	False	False
(	(	PUNCT	-LRB-	punct	spiuiferus		False	True	False
spinifer	spinifer	NOUN	NN	appos	spiuiferus		True	False	False
,	,	PUNCT	-RRB-	punct	spiuiferus		False	True	False
)	)	PUNCT	-RRB-	punct	spiuiferus		False	True	False
Lesueur	Lesueur	PROPN	NNP	appos	spiuiferus	ORG	True	False	False
,	,	PUNCT	,	punct	Lesueur	ORG	False	True	False
Mem	Mem	PROPN	NNP	appos	Lesueur	ORG	True	False	False
.	.	PUNCT	.	punct	spiuiferus	ORG	False	True	False
"
"	"
"	SPACE	_SP	punct	spiuiferus		False	False	False
Mus	Mus	PROPN	NNP	appos	spiuiferus		True	False	False
.	.	PUNCT	.	punct	spiuiferus		False	True	False
"
"	"
"	SPACE	_SP	punct	spiuiferus		False	False	False
vol	vol	PROPN	NNP	appos	spiuiferus		True	False	False
.	.	PUNCT	.	punct	spiuiferus		False	True	False
"
"	"
"	SPACE	_SP	punct	spiuiferus		False	False	False
XV	XV	PROPN	NNP	appos	spiuiferus		True	False	False
.	.	PUNCT	.	punct	spiuiferus		False	True	False
"
"	"
"	SPACE	_SP	punct	spiuiferus		False	False	False
p.	p.	NOUN	NN	appos	spiuiferus		False	False	False
253	253	NUM	CD	nummod	p.	CARDINAL	False	False	False
.	.	PUNCT	.	punct	spiuiferus		False	True	False
"
"	"
"	SPACE	_SP	compound	Wagl		False	False	False
A.ipe7iodectes	A.ipe7iodectes	PROPN	NNP	compound	Wagl	TAXA	False	False	False
ferox	ferox	PROPN	NNP	compound	Wagl	TAXA	True	False	False
Wagl	Wagl	PROPN	NNP	ROOT	Wagl		True	False	False
.	.	PUNCT	.	punct	Wagl		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
p.	p.	NOUN	NN	npadvmod	"
"		False	False	False
134	134	NUM	CD	nummod	p.	CARDINAL	False	False	False
.	.	PUNCT	.	punct	p.		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Gymiiopus	Gymiiopus	PROPN	NNP	compound	sinniferus		True	False	False
sinniferus	sinniferus	PROPN	NNP	attr	"
"		True	False	False
(	(	PUNCT	-LRB-	punct	sinniferus		False	True	False
spinifer	spinifer	NOUN	NN	appos	sinniferus		True	False	False
,	,	PUNCT	-RRB-	punct	sinniferus		False	True	False
)	)	PUNCT	-RRB-	punct	sinniferus		False	True	False
Dumeril	Dumeril	PROPN	NNP	appos	sinniferus	ORG	True	False	False
,	,	PUNCT	,	punct	Dumeril	ORG	False	True	False
Erpetol	Erpetol	PROPN	NNP	appos	Dumeril	ORG	True	False	False
.	.	PUNCT	.	punct	sinniferus		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
xi	xi	PROPN	NNP	attr	"
"		True	False	False
.	.	PUNCT	.	punct	xi		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
p.	p.	NOUN	NN	npadvmod	"
"		False	False	False
477	477	NUM	CD	nummod	p.	CARDINAL	False	False	False
.	.	PUNCT	.	punct	p.		False	True	False
"
"	"
"	SPACE	_SP	compound	Lesueur		False	False	False
T.	T.	PROPN	NNP	compound	Lesueur		False	False	False
MUTicus	MUTicus	PROPN	NNP	compound	Lesueur		True	False	False
Lesueur	Lesueur	PROPN	NNP	ROOT	Lesueur		True	False	False
.	.	PUNCT	.	punct	Lesueur		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
1	1	NUM	CD	attr	"
"	CARDINAL	False	False	False
.	.	PUNCT	.	punct	1		False	True	False
c.	c.	NOUN	NN	compound	p.		False	False	False
p.	p.	NOUN	NN	appos	1		False	False	False
263	263	NUM	CD	nummod	p.	CARDINAL	False	False	False
.	.	PUNCT	.	punct	1		False	True	False
