Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
THE	the	DET	DT	det	GENUS		True	False	True
GENUS	genus	NOUN	NN	compound	GRYLLUS		True	False	False
GRYLLUS	GRYLLUS	PROPN	NNP	ROOT	GRYLLUS		True	False	False
(	(	PUNCT	-LRB-	punct	GRYLLUS		False	True	False
ORTHOPTERA	orthoptera	NOUN	NN	appos	GRYLLUS		True	False	False
)	)	PUNCT	-RRB-	punct	GRYLLUS		False	True	False
AS	as	AUX	IN	auxpass	FOUND		True	False	True
FOUND	find	VERB	VBN	relcl	GRYLLUS		True	False	False
IN	in	ADP	IN	prep	FOUND		True	False	True
AMERICA	AMERICA	PROPN	NNP	pobj	IN	GPE	True	False	False
.	.	PUNCT	.	punct	GRYLLUS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
JAMES	JAMES	PROPN	NNP	compound	REHN	PERSON	True	False	False
A.	A.	PROPN	NNP	compound	REHN	PERSON	False	False	False
G.	G.	PROPN	NNP	compound	REHN	PERSON	False	False	False
REHN	REHN	PROPN	NNP	pobj	BY	PERSON	True	False	False
AND	and	CCONJ	CC	cc	REHN		True	False	True
MORGAN	MORGAN	PROPN	NNP	compound	HEBARD	PERSON	True	False	False
HEBARD	HEBARD	PROPN	NNP	conj	REHN	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	proven		False	False	False
To	to	ADP	IN	prep	proven		True	False	True
the	the	DET	DT	det	orthopterlst		True	False	True
systematic	systematic	ADJ	JJ	amod	orthopterlst		True	False	False
orthopterlst	orthopterlst	NOUN	NN	pobj	To		True	False	False
,	,	PUNCT	,	punct	proven		False	True	False
the	the	DET	DT	det	crickets		True	False	True
crickets	cricket	NOUN	NNS	nsubj	proven		True	False	False
of	of	ADP	IN	prep	crickets		True	False	True
the	the	DET	DT	det	Gryllus		True	False	True
genus	genus	NOUN	NN	compound	Gryllus		True	False	False
Gryllus	Gryllus	PROPN	NNP	pobj	of	TAXA	True	False	False
have	have	AUX	VBP	aux	proven		True	False	True
proven	prove	VERB	VBN	ROOT	proven		True	False	False
to	to	PART	TO	aux	be		True	False	True
be	be	VERB	VB	xcomp	proven		True	False	True
one	one	NUM	CD	attr	be		True	False	True
of	of	ADP	IN	prep	one		True	False	True
the	the	DET	DT	det	blocks		True	False	True
greatest	great	ADJ	JJS	amod	blocks		True	False	False
stumbHng	stumbhng	NOUN	NN	compound	blocks		True	False	False
-	-	PUNCT	HYPH	punct	blocks		False	True	False
blocks	block	NOUN	NNS	pobj	of		True	False	False
in	in	ADP	IN	prep	blocks		True	False	True
the	the	DET	DT	det	order		True	False	True
order	order	NOUN	NN	pobj	in		True	False	False
.	.	PUNCT	.	punct	proven		False	True	False
"
"	"
"	SPACE	_SP	punct	is		False	False	False
This	this	DET	DT	nsubj	is		True	False	True
is	be	AUX	VBZ	ROOT	is		True	False	True
true	true	ADJ	JJ	acomp	is		True	False	False
of	of	ADP	IN	prep	true		True	False	True
the	the	DET	DT	det	forms		True	False	True
forms	form	NOUN	NNS	pobj	of		True	False	False
found	find	VERB	VBN	acl	forms		True	False	False
in	in	ADP	IN	prep	found		True	False	True
both	both	DET	DT	det	hemispheres		True	False	True
hemispheres	hemisphere	NOUN	NNS	pobj	in		True	False	False
,	,	PUNCT	,	punct	is		False	True	False
but	but	CCONJ	CC	cc	is		True	False	True
this	this	DET	DT	det	assertion		True	False	True
assertion	assertion	NOUN	NN	nsubj	has		True	False	False
has	have	VERB	VBZ	conj	is		True	False	True
especial	especial	ADJ	JJ	amod	emphasis		True	False	False
emphasis	emphasis	NOUN	NN	dobj	has		True	False	False
when	when	ADV	WRB	advmod	considered		True	False	True
the	the	DET	DT	det	forms		True	False	True
American	american	ADJ	JJ	amod	forms	NORP	True	False	False
forms	form	NOUN	NNS	nsubjpass	considered		True	False	False
alone	alone	ADV	RB	advmod	forms		True	False	True
are	be	AUX	VBP	auxpass	considered		True	False	True
considered	consider	VERB	VBN	advcl	has		True	False	False
.	.	PUNCT	.	punct	has		False	True	False
"
"	"
"	SPACE	_SP	punct	is		False	False	False
This	this	DET	DT	nsubj	is		True	False	True
is	be	AUX	VBZ	ROOT	is		True	False	True
not	not	PART	RB	neg	is		True	False	True
due	due	ADJ	JJ	acomp	is		True	False	True
to	to	ADP	IN	prep	due		True	False	True
a	a	DET	DT	det	lack		True	False	True
lack	lack	NOUN	NN	pobj	to		True	False	False
of	of	ADP	IN	prep	lack		True	False	True
study	study	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	is		False	True	False
as	as	ADP	IN	mark	endeavored		True	False	True
Scudder	Scudder	PROPN	NNP	nsubj	endeavored	PERSON	True	False	False
and	and	CCONJ	CC	cc	Scudder		True	False	True
Blatchley	Blatchley	PROPN	NNP	conj	Scudder	PERSON	True	False	False
have	have	AUX	VBP	aux	endeavored		True	False	True
in	in	ADP	IN	prep	endeavored		True	False	True
recent	recent	ADJ	JJ	amod	years	DATE	True	False	False
years	year	NOUN	NNS	pobj	in	DATE	True	False	False
both	both	DET	DT	nsubj	endeavored		True	False	True
endeavored	endeavor	VERB	VBN	advcl	is		True	False	False
to	to	PART	TO	aux	diagnose		True	False	True
diagnose	diagnose	VERB	VB	xcomp	endeavored		True	False	False
certain	certain	ADJ	JJ	dobj	diagnose		True	False	False
or	or	CCONJ	CC	cc	certain		True	False	True
all	all	DET	DT	conj	certain		True	False	True
of	of	ADP	IN	prep	certain		True	False	True
at	at	ADP	IN	advmod	least		True	False	True
least	least	ADJ	JJS	advmod	species		True	False	True
the	the	DET	DT	det	species		True	False	True
North	north	ADJ	JJ	amod	American	NORP	True	False	False
American	american	ADJ	JJ	amod	species	NORP	True	False	False
species	specie	NOUN	NNS	pobj	of		True	False	False
,	,	PUNCT	,	punct	diagnose		False	True	False
using	use	VERB	VBG	advcl	diagnose		True	False	True
what	what	PRON	WP	nsubjpass	called		True	False	True
might	might	AUX	MD	aux	called		True	False	True
be	be	AUX	VB	auxpass	called		True	False	True
called	call	VERB	VBN	ccomp	using		True	False	False
""""	""""	PUNCT	``	punct	characters		False	True	False
conventional	conventional	ADJ	JJ	amod	characters		True	False	False
""""	""""	PUNCT	''	punct	characters		False	True	False
morphological	morphological	ADJ	JJ	amod	characters		True	False	False
characters	character	NOUN	NNS	oprd	called		True	False	False
,	,	PUNCT	,	punct	endeavored		False	True	False
while	while	SCONJ	IN	mark	concludes		True	False	True
