Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
SOME	some	ADJ	JJ	amod	VERTEBRATES		True	False	True
COLD	cold	ADJ	JJ	amod	BLOODED		True	False	False
-	-	PUNCT	HYPH	punct	BLOODED		False	True	False
BLOODED	blooded	ADJ	JJ	amod	VERTEBRATES		True	False	False
VERTEBRATES	vertebrate	NOUN	NNS	ROOT	VERTEBRATES		True	False	False
OF	of	ADP	IN	prep	VERTEBRATES		True	False	True
THE	the	DET	DT	det	KEYS	LOC	True	False	True
FLORIDA	FLORIDA	PROPN	NNP	compound	KEYS	LOC	True	False	False
KEYS	KEYS	PROPN	NNPS	pobj	OF	LOC	True	False	False
.	.	PUNCT	.	punct	VERTEBRATES		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
HENRY	HENRY	PROPN	NNP	compound	FOWLER	PERSON	True	False	False
W.	W.	PROPN	NNP	compound	FOWLER	PERSON	False	False	False
FOWLER	FOWLER	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	enabled		False	False	False
During	during	ADP	IN	prep	enabled		True	False	True
June	June	PROPN	NNP	pobj	During	DATE	True	False	False
of	of	ADP	IN	prep	June	DATE	True	False	True
1904	1904	NUM	CD	pobj	of	DATE	False	False	False
the	the	DET	DT	det	wi'iter		True	False	True
wi'iter	wi'iter	NOUN	NN	nsubjpass	enabled		False	False	False
,	,	PUNCT	,	punct	enabled		False	True	False
accompanied	accompany	VERB	VBN	advcl	enabled		True	False	False
by	by	ADP	IN	agent	accompanied		True	False	True
Mr.	Mr.	PROPN	NNP	compound	Brown		False	False	False
Stewardson	Stewardson	PROPN	NNP	compound	Brown	PERSON	True	False	False
Brown	Brown	PROPN	NNP	pobj	by	PERSON	True	False	False
,	,	PUNCT	,	punct	Brown		False	True	False
of	of	ADP	IN	prep	Brown		True	False	True
the	the	DET	DT	det	Section	ORG	True	False	True
Botanical	Botanical	PROPN	NNP	compound	Section	ORG	True	False	False
Section	Section	PROPN	NNP	pobj	of	ORG	True	False	False
of	of	ADP	IN	prep	Section		True	False	True
the	the	DET	DT	det	Academy		True	False	True
Academy	Academy	PROPN	NNP	pobj	of	ORG	True	False	False
,	,	PUNCT	,	punct	accompanied		False	True	False
was	be	AUX	VBD	auxpass	enabled		True	False	True
enabled	enable	VERB	VBN	ROOT	enabled		True	False	False
through	through	ADP	IN	prep	enabled		True	False	True
the	the	DET	DT	det	generosity		True	False	True
generosity	generosity	NOUN	NN	pobj	through		True	False	False
of	of	ADP	IN	prep	generosity		True	False	True
Mr.	Mr.	PROPN	NNP	compound	Moore		False	False	False
Clarence	Clarence	PROPN	NNP	compound	Moore	PERSON	True	False	False
B.	B.	PROPN	NNP	compound	Moore	PERSON	False	False	False
Moore	Moore	PROPN	NNP	pobj	of	PERSON	True	False	False
to	to	PART	TO	aux	visit		True	False	True
visit	visit	VERB	VB	xcomp	enabled		True	False	False
the	the	DET	DT	det	Keys	LOC	True	False	True
Florida	Florida	PROPN	NNP	compound	Keys	LOC	True	False	False
Keys	Keys	PROPN	NNPS	dobj	visit	LOC	True	False	False
.	.	PUNCT	.	punct	enabled		False	True	False
"
"	"
"	SPACE	_SP	punct	was		False	False	False
The	the	DET	DT	det	object		True	False	True
chief	chief	ADJ	JJ	amod	object		True	False	False
object	object	NOUN	NN	nsubj	was		True	False	False
of	of	ADP	IN	prep	object		True	False	True
the	the	DET	DT	det	expedition		True	False	True
expedition	expedition	NOUN	NN	pobj	of		True	False	False
was	be	AUX	VBD	ROOT	was		True	False	True
to	to	PART	TO	aux	explore		True	False	True
explore	explore	VERB	VB	xcomp	was		True	False	False
the	the	DET	DT	det	islands		True	False	True
islands	island	NOUN	NNS	dobj	explore		True	False	False
for	for	ADP	IN	prep	explore		True	False	True
land	land	NOUN	NN	compound	snails		True	False	False
snails	snail	NOUN	NNS	pobj	for		True	False	False
of	of	ADP	IN	prep	snails		True	False	True
the	the	DET	DT	det	Liguus		True	False	True
genus	genus	NOUN	NN	compound	Liguus		True	False	False
Liguus	Liguus	PROPN	NNP	pobj	of	TAXA	True	False	False
.	.	PUNCT	.	punct	was		False	True	False
"
"	"
"	SPACE	_SP	punct	enabled		False	False	False
Incidentally	incidentally	ADV	RB	advmod	enabled		True	False	False
we	we	PRON	PRP	nsubjpass	enabled		True	False	True
