Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
ON	on	ADP	IN	ROOT	ON		True	False	True
THE	the	DET	DT	det	HOMOLOGIES		True	False	True
HOMOLOGIES	homology	NOUN	NNS	pobj	ON		True	False	False
AND	and	CCONJ	CC	cc	HOMOLOGIES		True	False	True
EARLY	early	ADJ	JJ	amod	HISTORY		True	False	False
HISTORY	history	NOUN	NN	conj	HOMOLOGIES		True	False	False
OF	of	ADP	IN	prep	HOMOLOGIES		True	False	True
THE	the	DET	DT	det	LIMBS		True	False	True
LIMBS	limb	NOUN	NNS	pobj	OF		True	False	False
OF	of	ADP	IN	prep	LIMBS		True	False	True
VERTEBRATES	vertebrate	NOUN	NNS	pobj	OF		True	False	False
.	.	PUNCT	.	punct	ON		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
JOHN	JOHN	PROPN	NNP	compound	RYDER	PERSON	True	False	False
A.	A.	PROPN	NNP	compound	RYDER	PERSON	False	False	False
RYDER	RYDER	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY	PERSON	False	True	False
"
"	"
"	SPACE	_SP	punct	homology		False	False	False
I.	I.	PUNCT	.	advcl	"
"		False	False	False
"
"	"
"	SPACE	_SP	punct	homology		False	False	False
The	the	DET	DT	det	homology		True	False	True
imperfect	imperfect	ADJ	JJ	amod	homology		True	False	False
serial	serial	ADJ	JJ	amod	homology		True	False	False
homology	homology	NOUN	NN	ROOT	homology		True	False	False
of	of	ADP	IN	prep	homology		True	False	True
the	the	DET	DT	det	limbs		True	False	True
limbs	limb	NOUN	NNS	pobj	of		True	False	False
of	of	ADP	IN	prep	limbs		True	False	True
Vertebrates	vertebrate	NOUN	NNS	pobj	of		True	False	False
.	.	PUNCT	.	punct	homology		False	True	False
"
"	"
"	SPACE	_SP	punct	is		False	False	False
That	that	SCONJ	IN	mark	question		True	False	True
any	any	DET	DT	det	one		True	False	True
one	one	PRON	PRP	nsubj	question		True	False	True
should	should	AUX	MD	aux	question		True	False	True
seriously	seriously	ADV	RB	advmod	question		True	False	False
question	question	VERB	VB	csubj	is		True	False	False
the	the	DET	DT	det	homology		True	False	True
complete	complete	ADJ	JJ	amod	homology		True	False	False
homology	homology	NOUN	NN	dobj	question		True	False	False
of	of	ADP	IN	prep	homology		True	False	True
the	the	DET	DT	det	pairs		True	False	True
anterior	anterior	ADJ	JJ	amod	pairs		True	False	False
and	and	CCONJ	CC	cc	anterior		True	False	True
posterior	posterior	ADJ	JJ	conj	anterior		True	False	False
pairs	pair	NOUN	NNS	pobj	of		True	False	False
of	of	ADP	IN	prep	pairs		True	False	True
limbs	limb	NOUN	NNS	pobj	of		True	False	False
as	as	ADP	IN	mark	found		True	False	True
found	find	VERB	VBN	advcl	pairs		True	False	False
developed	develop	VERB	VBN	xcomp	found		True	False	False
in	in	ADP	IN	prep	developed		True	False	True
the	the	DET	DT	det	classes		True	False	True
great	great	ADJ	JJ	amod	classes		True	False	False
classes	class	NOUN	NNS	pobj	in		True	False	False
;	;	PUNCT	:	punct	classes		False	True	False
Mammals	mammal	NOUN	NNS	appos	classes		True	False	False
,	,	PUNCT	,	punct	Mammals		False	True	False
Birds	Birds	PROPN	NNPS	appos	Mammals		True	False	False
,	,	PUNCT	,	punct	Birds		False	True	False
Eeptiles	Eeptiles	PROPN	NNPS	conj	Birds		True	False	False
,	,	PUNCT	,	punct	Eeptiles		False	True	False
Amphibia	Amphibia	NOUN	NNS	conj	Eeptiles	TAXA	True	False	False
and	and	CCONJ	CC	cc	Amphibia		True	False	True
Lyrifera	Lyrifera	PROPN	NNP	conj	Amphibia		True	False	False
,	,	PUNCT	,	punct	Mammals		False	True	False
(	(	PUNCT	-LRB-	punct	Mammals		False	True	False
Ichthyes	ichthye	NOUN	NNS	appos	Mammals		True	False	False
,	,	PUNCT	,	punct	Ichthyes		False	True	False
or	or	CCONJ	CC	cc	Ichthyes		True	False	True
all	all	DET	DT	det	vertebrates		True	False	True
fish	fish	NOUN	NN	npadvmod	like		True	False	False
-	-	PUNCT	HYPH	punct	like		False	True	False
like	like	ADJ	JJ	amod	vertebrates		True	False	False
