Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
PILSBRY	PILSBRY	PROPN	NNP	ROOT	PILSBRY		True	False	False
:	:	PUNCT	:	punct	PILSBRY		False	True	False
GABB	GABB	PROPN	NNP	poss	MOLLUSCA	ORG	True	False	False
'S	's	PART	POS	case	GABB		False	False	True
TERTIARY	TERTIARY	PROPN	NNP	compound	MOLLUSCA		True	False	False
MOLLUSCA	MOLLUSCA	PROPN	NNP	appos	PILSBRY		True	False	False
OF	of	ADP	IN	prep	MOLLUSCA		True	False	True
SANTO	SANTO	PROPN	NNP	compound	DOMINGO	GPE	True	False	False
DOMINGO	DOMINGO	PROPN	NNP	pobj	OF	GPE	True	False	False
.	.	PUNCT	.	punct	PILSBRY		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
PLATE	plate	NOUN	NN	ROOT	PLATE		True	False	False
XXXI	XXXI	PROPN	NNP	appos	PLATE		True	False	False
.	.	PUNCT	.	punct	PLATE		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
PILSBRY	PILSBRY	PROPN	NNP	attr	"
"		True	False	False
:	:	PUNCT	:	punct	PILSBRY		False	True	False
GABB	GABB	PROPN	NNP	poss	MOIjLUSCA	ORG	True	False	False
'S	's	PART	POS	case	GABB		False	False	True
TERTIARY	TERTIARY	PROPN	NNP	compound	MOIjLUSCA		True	False	False
MOIjLUSCA	MOIjLUSCA	PROPN	NNP	appos	PILSBRY		True	False	False
OF	of	ADP	IN	prep	MOIjLUSCA		True	False	True
SANTO	SANTO	PROPN	NNP	compound	DOMINGO	GPE	True	False	False
DOMINGO	DOMINGO	PROPN	NNP	pobj	OF	GPE	True	False	False
.	.	PUNCT	.	punct	PILSBRY		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
PLATE	plate	NOUN	NN	compound	XXXIl		True	False	False
XXXIl	XXXIl	PROPN	NNP	dobj	"
"		True	False	False
.	.	PUNCT	.	punct	XXXIl		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
PILSBRY	PILSBRY	PROPN	NNP	attr	"
"		True	False	False
:	:	PUNCT	:	punct	PILSBRY		False	True	False
G	G	PROPN	NNP	compound	ABB	ORG	True	False	False
-	-	PUNCT	HYPH	punct	ABB	ORG	False	True	False
ABB	ABB	PROPN	NNP	poss	MOLLUSC	ORG	True	False	False
'S	's	PART	POS	case	ABB	ORG	False	False	True
TERTIARY	TERTIARY	PROPN	NNP	compound	MOLLUSC		True	False	False
MOLLUSC	MOLLUSC	PROPN	NNP	compound	A		True	False	False
A	A	PROPN	NNP	appos	PILSBRY		True	False	True
OF	of	ADP	IN	prep	A		True	False	True
SANTO	SANTO	PROPN	NNP	compound	DOMINGO	GPE	True	False	False
DOMINGO	DOMINGO	PROPN	NNP	pobj	OF	GPE	True	False	False
.	.	PUNCT	.	punct	PILSBRY		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
PLATE	plate	NOUN	NN	ROOT	PLATE		True	False	False
XXXni	XXXni	PROPN	NNP	appos	PLATE		True	False	False
.	.	PUNCT	.	punct	XXXni		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
