Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
NEW	new	ADJ	JJ	amod	SPECIES		True	False	False
SPECIES	specie	NOUN	NNS	ROOT	SPECIES		True	False	False
OF	of	ADP	IN	prep	SPECIES		True	False	True
MOLLUSKS	mollusk	NOUN	NNS	pobj	OF		True	False	False
FROM	from	ADP	IN	prep	MOLLUSKS		True	False	True
URUGUAY	URUGUAY	PROPN	NNP	pobj	FROM	GPE	True	False	False
.	.	PUNCT	.	punct	SPECIES		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
HENRY	HENRY	PROPN	NNP	compound	PILSBRY	PERSON	True	False	False
A.	a.	NOUN	NN	compound	PILSBRY	PERSON	False	False	False
PILSBRY	PILSBRY	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
The	the	DET	DT	det	descriptions		True	False	True
following	follow	VERB	VBG	amod	descriptions		True	False	False
descriptions	description	NOUN	NNS	nsubjpass	based		True	False	False
are	be	AUX	VBP	auxpass	based		True	False	True
based	base	VERB	VBN	ROOT	based		True	False	False
upon	upon	SCONJ	IN	prep	based		True	False	True
material	material	NOUN	NN	pobj	upon		True	False	False
collected	collect	VERB	VBN	acl	material		True	False	False
in	in	ADP	IN	prep	collected		True	False	True
Uruguay	Uruguay	PROPN	NNP	pobj	in	GPE	True	False	False
by	by	ADP	IN	agent	collected		True	False	True
Dr.	Dr.	PROPN	NNP	nmod	Rush		False	False	False
"
"	"
"	SPACE	_SP	punct	Rush		False	False	False
Win	Win	PROPN	NNP	compound	Rush	PERSON	True	False	False
.	.	PUNCT	.	case	Win	PERSON	False	True	False
"
"	"
"	SPACE	_SP	punct	Rush	PERSON	False	False	False
H.	H.	PROPN	NNP	compound	Rush	PERSON	False	False	False
Rush	Rush	PROPN	NNP	pobj	by	PERSON	True	False	False
,	,	PUNCT	,	punct	Rush		False	True	False
U.	U.	PROPN	NNP	compound	N.	GPE	False	False	False
S.	S.	PROPN	NNP	compound	N.	GPE	False	False	False
N.	N.	PROPN	NNP	punct	based	GPE	False	False	False
The	the	DET	DT	det	shells		True	False	True
marine	marine	ADJ	JJ	amod	shells	HABITAT	True	False	False
shells	shell	NOUN	NNS	nsubjpass	obtained		True	False	False
were	be	AUX	VBD	auxpass	obtained		True	False	True
obtained	obtain	VERB	VBN	ROOT	obtained		True	False	False
at	at	ADP	IN	prep	obtained		True	False	True
Maldonado	Maldonado	PROPN	NNP	compound	Bay	LOC	True	False	False
Bay	Bay	PROPN	NNP	pobj	at	LOC	True	False	False
by	by	ADP	IN	prep	obtained		True	False	True
dredging	dredge	VERB	VBG	pcomp	by		True	False	False
in	in	ADV	RB	advmod	dredging		True	False	True
from	from	ADP	IN	prep	dredging		True	False	True
3	3	NUM	CD	quantmod	6	QUANTITY	False	False	False
to	to	PART	TO	quantmod	6	QUANTITY	True	False	True
6	6	NUM	CD	nummod	fathoms	QUANTITY	False	False	False
fathoms	fathom	NOUN	NNS	compound	depth	QUANTITY	True	False	False
depth	depth	NOUN	NN	pobj	from		True	False	False
.	.	PUNCT	.	punct	obtained		False	True	False
"
"	"
"	SPACE	_SP	punct	found		False	False	False
A	a	DET	DT	det	list		True	False	True
list	list	NOUN	NN	nsubjpass	found		True	False	False
of	of	ADP	IN	prep	list		True	False	True
all	all	DET	PDT	predet	species		True	False	True
the	the	DET	DT	det	species		True	False	True
species	specie	NOUN	NNS	pobj	of		True	False	False
collected	collect	VERB	VBN	acl	species		True	False	False
may	may	AUX	MD	aux	found		True	False	True
be	be	AUX	VB	auxpass	found		True	False	True
found	find	VERB	VBN	ROOT	found		True	False	False
in	in	ADP	IN	prep	found		True	False	True
the	the	DET	DT	det	Nautilus		True	False	True
""""	""""	PUNCT	``	punct	Nautilus		False	True	False
Nautilus	Nautilus	PROPN	NNP	pobj	in	WORK_OF_ART	True	False	False
""""	""""	PUNCT	''	punct	Nautilus		False	True	False
for	for	ADP	IN	prep	found		True	False	True
May	May	PROPN	NNP	pobj	for	DATE	True	False	True
of	of	ADP	IN	prep	May	DATE	True	False	True
this	this	DET	DT	det	year	DATE	True	False	True
year	year	NOUN	NN	pobj	of	DATE	True	False	False
,	,	PUNCT	,	punct	found		False	True	False
p.	p.	NOUN	NN	dep	found		False	False	False
6	6	NUM	CD	nummod	p.	CARDINAL	False	False	False
.	.	PUNCT	.	punct	found		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Few	few	ADJ	JJ	amod	coasts		True	False	True
coasts	coast	NOUN	NNS	nsubjpass	explored	HABITAT	True	False	False
of	of	ADP	IN	prep	coasts		True	False	True
like	like	ADJ	JJ	amod	extent		True	False	False
extent	extent	NOUN	NN	pobj	of		True	False	False
have	have	AUX	VBP	aux	explored		True	False	True
been	be	AUX	VBN	auxpass	explored		True	False	True
so	so	ADV	RB	advmod	little		True	False	True
little	little	ADV	RB	advmod	explored		True	False	False
explored	explore	VERB	VBN	pcomp	"
"		True	False	False
conchologically	conchologically	ADV	RB	advmod	explored		True	False	False
as	as	ADP	IN	prep	explored		True	False	True
the	the	DET	DT	det	shores		True	False	True
eastern	eastern	ADJ	JJ	amod	shores		True	False	False
shores	shore	NOUN	NNS	pobj	as		True	False	False
of	of	ADP	IN	prep	shores		True	False	True
South	South	PROPN	NNP	compound	America	LOC	True	False	False
America	America	PROPN	NNP	pobj	of	LOC	True	False	False
from	from	ADP	IN	prep	shores		True	False	True
Guiana	Guiana	PROPN	NNP	pobj	from	GPE	True	False	False
to	to	ADP	IN	prep	from		True	False	True
Cape	Cape	PROPN	NNP	compound	Horn	LOC	True	False	False
Horn	Horn	PROPN	NNP	pobj	to	LOC	True	False	False
.	.	PUNCT	.	punct	explored		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
The	the	DET	DT	det	limits		True	False	True
limits	limit	NOUN	NNS	nsubj	becoming		True	False	False
to	to	ADP	IN	prep	limits		True	False	True
the	the	DET	DT	det	southward		True	False	True
southward	southward	ADJ	JJ	pobj	to		True	False	False
of	of	ADP	IN	prep	southward		True	False	True
the	the	DET	DT	det	fauna		True	False	True
Antillean	antillean	ADJ	JJ	amod	fauna	NORP	True	False	False
mollusk	mollusk	NOUN	NN	compound	fauna		True	False	False
fauna	fauna	NOUN	NNS	pobj	of		True	False	False
are	be	AUX	VBP	aux	becoming		True	False	True
only	only	ADV	RB	advmod	of		True	False	True
of	of	ADP	IN	prep	becoming		True	False	True
