Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
UNITED	UNITED	PROPN	NNP	compound	STATES	GPE	True	False	False
STATES	STATES	PROPN	NNP	ROOT	STATES	GPE	True	False	False
AND	and	CCONJ	CC	cc	STATES		True	False	True
WESTERN	WESTERN	PROPN	NNP	compound	EUROPE	LOC	True	False	False
EUROPE	EUROPE	PROPN	NNP	conj	STATES	LOC	True	False	False
IN	in	ADP	IN	prep	STATES		True	False	True
RELATION	relation	NOUN	NN	pobj	IN		True	False	False
TO	to	ADP	IN	prep	RELATION		True	False	True
THE	the	DET	DT	det	DETERMINATION		True	False	True
DETERMINATION	determination	NOUN	NN	pobj	TO		True	False	False
OF	of	ADP	IN	prep	DETERMINATION		True	False	True
IDENTICAL	identical	ADJ	JJ	amod	FORMS		True	False	False
FORMS	form	NOUN	NNS	pobj	OF		True	False	False
.	.	PUNCT	.	punct	STATES		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
ANGELO	ANGELO	PROPN	NNP	compound	HEILPRIN	PERSON	True	False	False
HEILPRIN	HEILPRIN	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	resolves		False	False	False
The	the	DET	DT	det	study		True	False	True
study	study	NOUN	NN	nsubj	resolves		True	False	False
of	of	ADP	IN	prep	study		True	False	True
the	the	DET	DT	det	fauna		True	False	True
fauna	fauna	NOUN	NNS	pobj	of		True	False	False
,	,	PUNCT	,	punct	fauna		False	True	False
whether	whether	SCONJ	IN	mark	extinct		True	False	True
extinct	extinct	ADJ	JJ	advcl	fauna		True	False	False
or	or	CCONJ	CC	cc	extinct		True	False	True
living	living	ADJ	JJ	conj	extinct		True	False	False
,	,	PUNCT	,	punct	fauna		False	True	False
of	of	ADP	IN	prep	fauna		True	False	True
any	any	DET	DT	det	country		True	False	True
country	country	NOUN	NN	pobj	of		True	False	False
resolves	resolve	VERB	VBZ	ROOT	resolves		True	False	False
itself	itself	PRON	PRP	dobj	resolves		True	False	True
into	into	ADP	IN	prep	resolves		True	False	True
two	two	NUM	CD	nummod	methods	CARDINAL	True	False	True
distinct	distinct	ADJ	JJ	amod	methods		True	False	False
methods	method	NOUN	NNS	pobj	into		True	False	False
of	of	ADP	IN	prep	methods		True	False	True
investigation	investigation	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	methods		False	True	False
the	the	DET	DT	det	general		True	False	True
general	general	ADJ	JJ	appos	methods		True	False	False
and	and	CCONJ	CC	cc	general		True	False	True
the	the	DET	DT	det	comparative		True	False	True
comparative	comparative	ADJ	JJ	conj	general		True	False	False
.	.	PUNCT	.	punct	resolves		False	True	False
"
"	"
"	SPACE	_SP	punct	look		False	False	False
In	in	ADP	IN	prep	look		True	False	True
the	the	DET	DT	det	method		True	False	True
general	general	ADJ	JJ	amod	method		True	False	False
method	method	NOUN	NN	pobj	In		True	False	False
we	we	PRON	PRP	nsubj	look		True	False	True
look	look	VERB	VBP	ROOT	look		True	False	False
upon	upon	SCONJ	IN	prep	look		True	False	True
an	an	DET	DT	det	assemblage		True	False	True
assemblage	assemblage	NOUN	NN	pobj	upon		True	False	False
or	or	CCONJ	CC	cc	assemblage		True	False	True
community	community	NOUN	NN	conj	assemblage		True	False	False
of	of	ADP	IN	prep	assemblage		True	False	True
animal	animal	NOUN	NN	compound	forms		True	False	False
forms	form	NOUN	NNS	pobj	of		True	False	False
as	as	ADP	IN	prep	look		True	False	True
constituting	constitute	VERB	VBG	pcomp	as		True	False	False
an	an	DET	DT	det	part		True	False	True
integral	integral	ADJ	JJ	amod	part		True	False	False
part	part	NOUN	NN	dobj	constituting		True	False	True
of	of	ADP	IN	prep	part		True	False	True
the	the	DET	DT	det	country		True	False	True
country	country	NOUN	NN	pobj	of		True	False	False
it	it	PRON	PRP	nsubj	characterizes		True	False	True
characterizes	characterize	VERB	VBZ	relcl	country		True	False	False
,	,	PUNCT	,	punct	look		False	True	False
and	and	CCONJ	CC	cc	look		True	False	True
we	we	PRON	PRP	nsubj	consider		True	False	True
then	then	ADV	RB	advmod	consider		True	False	True
consider	consider	VERB	VBP	conj	look		True	False	False
it	it	PRON	PRP	dobj	consider		True	False	True
only	only	ADV	RB	advmod	in		True	False	True
in	in	ADP	IN	prep	consider		True	False	True
relation	relation	NOUN	NN	pobj	in		True	False	False
to	to	ADP	IN	prep	relation		True	False	True
that	that	DET	DT	det	country		True	False	True
country	country	NOUN	NN	pobj	to		True	False	False
and	and	CCONJ	CC	cc	to		True	False	True
to	to	ADP	IN	conj	to		True	False	True
itself	itself	PRON	PRP	pobj	to		True	False	True
(	(	PUNCT	-LRB-	punct	forms		False	True	False
the	the	DET	DT	det	forms		True	False	True
