Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
MOLLUSKS	mollusk	NOUN	NNS	ROOT	MOLLUSKS		True	False	False
FROM	from	ADP	IN	prep	MOLLUSKS		True	False	True
LAKE	LAKE	PROPN	NNP	compound	CHAPALA	GPE	True	False	False
CHAPALA	CHAPALA	PROPN	NNP	pobj	FROM	GPE	True	False	False
,	,	PUNCT	,	punct	MOLLUSKS		False	True	False
STATE	state	NOUN	NN	nmod	JALISCO		True	False	False
OP	OP	PROPN	NNP	amod	JALISCO		True	False	False
JALISCO	JALISCO	PROPN	NNP	conj	MOLLUSKS		True	False	False
AND	and	CCONJ	CC	cc	JALISCO		True	False	True
VICINITY	VICINITY	PROPN	NNP	conj	JALISCO		True	False	False
.	.	PUNCT	.	punct	MOLLUSKS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
HENRY	HENRY	PROPN	NNP	compound	PILSBRY	PERSON	True	False	False
A.	a.	NOUN	NN	compound	PILSBRY	PERSON	False	False	False
PILSBRY	PILSBRY	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	PILSBRY		False	True	False
"
"	"
"	SPACE	_SP	dobj	made		False	False	False
Professor	Professor	PROPN	NNP	compound	Contreras		True	False	False
Francisco	Francisco	PROPN	NNP	compound	Contreras	PERSON	True	False	False
Contreras	Contreras	PROPN	NNP	nsubj	made	PERSON	True	False	False
,	,	PUNCT	,	punct	made		False	True	False
in	in	ADP	IN	prep	made		True	False	True
the	the	DET	DT	det	course		True	False	True
course	course	NOUN	NN	pobj	in		True	False	False
of	of	ADP	IN	prep	course		True	False	True
his	his	PRON	PRP$	poss	stadies		True	False	True
stadies	stadie	NOUN	NNS	pobj	of		True	False	False
of	of	ADP	IN	prep	stadies		True	False	True
the	the	DET	DT	det	resources		True	False	True
natural	natural	ADJ	JJ	amod	resources		True	False	False
resources	resource	NOUN	NNS	pobj	of		True	False	False
of	of	ADP	IN	prep	resources		True	False	True
Mexico	Mexico	PROPN	NNP	pobj	of	GPE	True	False	False
,	,	PUNCT	,	punct	made		False	True	False
has	have	AUX	VBZ	aux	made		True	False	True
made	make	VERB	VBN	ROOT	made		True	False	True
a	a	DET	DT	det	collection		True	False	True
small	small	ADJ	JJ	amod	collection		True	False	False
collection	collection	NOUN	NN	dobj	made		True	False	False
of	of	ADP	IN	prep	collection		True	False	True
the	the	DET	DT	det	shells		True	False	True
shells	shell	NOUN	NNS	pobj	of		True	False	False
of	of	ADP	IN	prep	shells		True	False	True
Lake	Lake	PROPN	NNP	compound	Chapala	LOC	True	False	False
Chapala	Chapala	PROPN	NNP	pobj	of	LOC	True	False	False
.	.	PUNCT	.	punct	made		False	True	False
"
"	"
"	SPACE	_SP	punct	indicates		False	False	False
The	the	DET	DT	det	occurrence		True	False	True
occurrence	occurrence	NOUN	NN	nsubj	indicates		True	False	False
of	of	ADP	IN	prep	occurrence		True	False	True
pecuUar	pecuuar	NOUN	NN	compound	species		True	False	False
species	specie	NOUN	NNS	pobj	of		True	False	False
of	of	ADP	IN	prep	species		True	False	True
Planorbis	Planorbis	PROPN	NNP	pobj	of	TAXA	True	False	False
,	,	PUNCT	,	punct	Planorbis		False	True	False
Physa	Physa	PROPN	NNP	conj	Planorbis	TAXA	True	False	False
,	,	PUNCT	,	punct	Physa		False	True	False
and	and	CCONJ	CC	cc	Physa		True	False	True
Anodoniites	Anodoniites	PROPN	NNPS	conj	Physa		True	False	False
probably	probably	ADV	RB	advmod	indicates		True	False	False
indicates	indicate	VERB	VBZ	ROOT	indicates		True	False	False
that	that	SCONJ	IN	mark	is		True	False	True
there	there	PRON	EX	expl	is		True	False	True
is	be	AUX	VBZ	ccomp	indicates		True	False	True
a	a	DET	DT	det	element		True	False	True
considerable	considerable	ADJ	JJ	amod	element		True	False	False
endemic	endemic	ADJ	JJ	amod	element		True	False	False
element	element	NOUN	NN	attr	is		True	False	False
in	in	ADP	IN	prep	element		True	False	True
the	the	DET	DT	det	fauna		True	False	True
mollusk	mollusk	NOUN	NN	compound	fauna		True	False	False
fauna	fauna	NOUN	NNS	pobj	in		True	False	False
of	of	ADP	IN	prep	fauna		True	False	True
this	this	DET	DT	det	lake		True	False	True
Mexican	mexican	ADJ	JJ	amod	lake	NORP	True	False	False
lake	lake	NOUN	NN	pobj	of		True	False	False
.	.	PUNCT	.	punct	indicates		False	True	False
"
"	"
"	SPACE	_SP	punct	called		False	False	False
In	in	ADP	IN	prep	called		True	False	True
treating	treat	VERB	VBG	pcomp	In		True	False	False
of	of	ADP	IN	prep	treating		True	False	True
the	the	DET	DT	det	Planorbes		True	False	True
Planorbes	Planorbes	PROPN	NNPS	pobj	of		True	False	False
and	and	CCONJ	CC	cc	Planorbes		True	False	True
Physas	Physas	PROPN	NNPS	conj	Planorbes		True	False	False
of	of	ADP	IN	prep	Planorbes		True	False	True
Lake	Lake	PROPN	NNP	compound	Patzcuaro	LOC	True	False	False
Patzcuaro	Patzcuaro	PROPN	NNP	pobj	of	LOC	True	False	False
'	'	PUNCT	''	punct	called		False	True	False
,	,	PUNCT	''	punct	called		False	True	False
the	the	DET	DT	det	writer		True	False	True
writer	writer	NOUN	NN	nsubj	called		True	False	False
called	call	VERB	VBD	ROOT	called		True	False	False
attention	attention	NOUN	NN	dobj	called		True	False	False
to	to	ADP	IN	prep	called		True	False	True
the	the	DET	DT	det	whorl		True	False	True
more	more	ADV	RBR	advmod	enlarged		True	False	True
enlarged	enlarged	ADJ	JJ	amod	whorl		True	False	False
last	last	ADJ	JJ	amod	whorl		True	False	True
whorl	whorl	NOUN	NN	pobj	to		True	False	False
of	of	ADP	IN	prep	whorl		True	False	True
the	the	DET	DT	det	shell		True	False	True
shell	shell	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	whorl		False	True	False
compared	compare	VERB	VBN	prep	whorl		True	False	False
with	with	ADP	IN	prep	compared		True	False	True
the	the	DET	DT	det	species		True	False	True
most	most	ADV	RBS	advmod	closely		True	False	True
closely	closely	ADV	RB	advmod	related		True	False	False
related	related	ADJ	JJ	amod	species		True	False	False
species	specie	NOUN	NNS	pobj	with		True	False	False
found	find	VERB	VBN	acl	species		True	False	False
in	in	ADP	IN	prep	found		True	False	True
other	other	ADJ	JJ	amod	localities		True	False	True
Mexican	mexican	ADJ	JJ	amod	localities	NORP	True	False	False
localities	locality	NOUN	NNS	pobj	in		True	False	False
.	.	PUNCT	.	punct	called		False	True	False
"
"	"
"	SPACE	_SP	punct	conjectured		False	False	False
It	it	PRON	PRP	nsubjpass	conjectured		True	False	True
was	be	AUX	VBD	auxpass	conjectured		True	False	True
conjectured	conjecture	VERB	VBN	ROOT	conjectured		True	False	False
that	that	SCONJ	IN	mark	be		True	False	True
larger	large	ADJ	JJR	amod	capacity		True	False	False
lung	lung	NOUN	NN	compound	capacity		True	False	False
capacity	capacity	NOUN	NN	nsubj	be		True	False	False
might	might	AUX	MD	aux	be		True	False	True
be	be	VERB	VB	ccomp	conjectured		True	False	True
advantageous	advantageous	ADJ	JJ	acomp	be		True	False	False
to	to	ADP	IN	prep	advantageous		True	False	True
air	air	NOUN	NN	npadvmod	breathing		True	False	False
-	-	PUNCT	HYPH	punct	breathing		False	True	False
breathing	breathe	VERB	VBG	amod	snails		True	False	False
snails	snail	NOUN	NNS	pobj	to		True	False	False
of	of	ADP	IN	prep	snails		True	False	True
this	this	DET	DT	det	lake		True	False	True
deep	deep	ADJ	JJ	amod	lake		True	False	False
lake	lake	NOUN	NN	pobj	of		True	False	False
.	.	PUNCT	.	punct	conjectured		False	True	False
"
"	"
"	SPACE	_SP	punct	seen		False	False	False
The	the	DET	DT	det	peculiarity		True	False	True
same	same	ADJ	JJ	amod	peculiarity		True	False	True
peculiarity	peculiarity	NOUN	NN	nsubjpass	seen		True	False	False
is	be	AUX	VBZ	auxpass	seen		True	False	True
seen	see	VERB	VBN	ROOT	seen		True	False	False
in	in	ADP	IN	prep	seen		True	False	True
Planorbis	Planorbis	PROPN	NNP	compound	contrerasi	TAXA	True	False	False
contrerasi	contrerasi	X	FW	pobj	in	TAXA	True	False	False
and	and	CCONJ	CC	cc	contrerasi		True	False	True
Physa	physa	NOUN	NN	compound	solidissima	TAXA	True	False	False
solidissima	solidissima	X	FW	conj	contrerasi	TAXA	True	False	False
of	of	ADP	IN	prep	contrerasi		True	False	True
Lake	Lake	PROPN	NNP	compound	Chapala	LOC	True	False	False
Chapala	Chapala	PROPN	NNP	pobj	of	LOC	True	False	False
;	;	PUNCT	:	punct	seen		False	True	False
but	but	CCONJ	CC	cc	seen		True	False	True
while	while	SCONJ	IN	mark	are		True	False	True
the	the	DET	DT	det	shells		True	False	True
shells	shell	NOUN	NNS	nsubj	are		True	False	False
of	of	ADP	IN	prep	shells		True	False	True
Lake	Lake	PROPN	NNP	compound	Patzcuaro	LOC	True	False	False
Patzcuaro	Patzcuaro	PROPN	NNP	pobj	of	LOC	True	False	False
are	be	VERB	VBP	advcl	are		True	False	True
thin	thin	ADJ	JJ	acomp	are		True	False	False
and	and	CCONJ	CC	cc	thin		True	False	True
light	light	ADJ	JJ	conj	thin		True	False	False
,	,	PUNCT	,	punct	are		False	True	False
those	those	DET	DT	nsubj	are		True	False	True
of	of	ADP	IN	prep	those		True	False	True
Chapala	Chapala	PROPN	NNP	pobj	of	LOC	True	False	False
are	be	VERB	VBP	conj	seen		True	False	True
remarkably	remarkably	ADV	RB	advmod	solid		True	False	False
solid	solid	ADJ	JJ	acomp	are		True	False	False
,	,	PUNCT	,	punct	are		False	True	False
perhaps	perhaps	ADV	RB	advmod	adaptation		True	False	True
an	an	DET	DT	det	adaptation		True	False	True
adaptation	adaptation	NOUN	NN	advcl	are		True	False	False
to	to	ADP	IN	prep	adaptation		True	False	True
wave	wave	NOUN	NN	npadvmod	beaten		True	False	False
-	-	PUNCT	HYPH	punct	beaten		False	True	False
beaten	beaten	ADJ	JJ	amod	shores		True	False	False
shores	shore	NOUN	NNS	pobj	to		True	False	False
.	.	PUNCT	.	punct	are		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Polygyra	Polygyra	PROPN	NNP	compound	ventrosula	TAXA	True	False	False
ventrosula	ventrosula	NOUN	NN	dobj	"
"	TAXA	True	False	False
(	(	PUNCT	-LRB-	punct	ventrosula		False	True	False
Pfr	Pfr	PROPN	NNP	appos	ventrosula		True	False	False
.	.	PUNCT	.	punct	ventrosula		False	True	False
)	)	PUNCT	.	punct	ventrosula		False	True	False
.	.	PUNCT	.	punct	ventrosula		False	True	False
"
"	"
"	SPACE	_SP	punct	ventrosula		False	False	False
Chapala	Chapala	PROPN	NNP	appos	ventrosula		True	False	False
.	.	PUNCT	.	punct	ventrosula		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Diameter	diameter	NOUN	NN	attr	"
"		True	False	False
about	about	ADP	IN	nummod	mm	QUANTITY	True	False	True
10	10	NUM	CD	nummod	mm	QUANTITY	False	False	False
mm	mm	NOUN	NNS	appos	Diameter	QUANTITY	True	False	False
.	.	PUNCT	.	punct	Diameter		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Also	also	ADV	RB	advmod	shells		True	False	True
similar	similar	ADJ	JJ	amod	shells		True	False	False
smaller	small	ADJ	JJR	amod	shells		True	False	False
shells	shell	NOUN	NNS	attr	"
"		True	False	False
,	,	PUNCT	,	punct	shells		False	True	False
diam	diam	NOUN	NN	appos	shells		True	False	False
.	.	NOUN	NN	appos	diam		False	True	False
"
"	"
"	SPACE	_SP	punct	shells		False	False	False
7.3	7.3	NUM	CD	nummod	mm	QUANTITY	False	False	False
