Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
NEW	new	ADJ	JJ	amod	MARINE		True	False	False
JAPANESE	japanese	ADJ	JJ	amod	MARINE	NORP	True	False	False
MARINE	marine	NOUN	NN	nmod	MOLLUSCA		True	False	False
,	,	PUNCT	,	punct	MARINE		False	True	False
LAND	land	NOUN	NN	conj	MARINE		True	False	False
AND	and	CCONJ	CC	cc	LAND		True	False	True
FRESH	fresh	NOUN	NN	compound	WATER		True	False	False
-	-	PUNCT	HYPH	punct	WATER		False	True	False
WATER	water	NOUN	NN	conj	LAND		True	False	False
MOLLUSCA	MOLLUSCA	NOUN	NNS	ROOT	MOLLUSCA		True	False	False
.	.	PUNCT	.	punct	MOLLUSCA		False	True	False
"
"	"
"	SPACE	_SP	compound	PILSBRY		False	False	False
EY	EY	PROPN	NNP	compound	PILSBRY		True	False	False
HENRY	HENRY	PROPN	NNP	compound	PILSBRY		True	False	False
A.	A.	PROPN	NNP	compound	PILSBRY		False	False	False
PILSBRY	PILSBRY	PROPN	NNP	ROOT	PILSBRY		True	False	False
'	'	PUNCT	''	punct	PILSBRY		False	True	False
.	.	PUNCT	''	punct	PILSBRY		False	True	False
"
"	"
"	SPACE	_SP	ccomp	contiuues		False	False	False
The	the	DET	DT	det	paper		True	False	True
present	present	ADJ	JJ	amod	paper		True	False	False
paper	paper	NOUN	NN	nsubj	contiuues		True	False	False
contiuues	contiuue	VERB	VBZ	ROOT	contiuues		True	False	False
the	the	DET	DT	det	description		True	False	True
description	description	NOUN	NN	dobj	contiuues		True	False	False
of	of	ADP	IN	prep	description		True	False	True
new	new	ADJ	JJ	amod	species		True	False	False
species	specie	NOUN	NNS	pobj	of		True	False	False
of	of	ADP	IN	prep	species		True	False	True
mollusks	mollusk	NOUN	NNS	pobj	of		True	False	False
discovered	discover	VERB	VBN	acl	species		True	False	False
by	by	ADP	IN	agent	discovered		True	False	True
INIr	INIr	PROPN	NNP	pobj	by	ORG	True	False	False
.	.	PUNCT	.	pobj	by		False	True	False
"
"	"
"	SPACE	_SP	punct	contiuues		False	False	False
Y.	Y.	PROPN	NNP	punct	contiuues		False	False	False
Hi	hi	INTJ	UH	ROOT	Hi		True	False	False
rase	rase	X	FW	intj	Hi		True	False	False
.	.	PUNCT	.	punct	Hi		False	True	False
"
"	"
"	SPACE	_SP	punct	taken		False	False	False
I	I	PRON	PRP	nsubj	taken		True	False	True
have	have	AUX	VBP	aux	taken		True	False	True
taken	take	VERB	VBN	ROOT	taken		True	False	False
this	this	DET	DT	det	opportunity		True	False	True
opportunity	opportunity	NOUN	NN	dobj	taken		True	False	False
to	to	PART	TO	aux	illusti'ate		True	False	True
illusti'ate	illusti'ate	VERB	VB	acl	opportunity		False	False	False
the	the	DET	DT	det	shells		True	False	True
Japanese	japanese	ADJ	JJ	amod	shells	NORP	True	False	False
marine	marine	ADJ	JJ	amod	shells	HABITAT	True	False	False
shells	shell	NOUN	NNS	dobj	illusti'ate		True	False	False
described	describe	VERB	VBN	acl	shells		True	False	False
in	in	ADP	IN	prep	described		True	False	True
a	a	DET	DT	det	communication.^		True	False	True
former	former	ADJ	JJ	amod	communication.^		True	False	True
communication.^	communication.^	NOUN	NN	pobj	in		False	False	False
PLEUROTOMID^.	PLEUROTOMID^.	PROPN	NNP	dep	taken		False	False	False
"
"	"
"	SPACE	_SP	punct	taken		False	False	False
Daphnella	Daphnella	PROPN	NNP	compound	fragilis	TAXA	True	False	False
fragilis	fragilis	PROPN	NNP	nsubj	"
"	TAXA	True	False	False
var	var	PROPN	NNP	appos	fragilis		True	False	False
.	.	PUNCT	.	appos	fragilis		False	True	False
"
"	"
"	SPACE	_SP	punct	fragilis		False	False	False
articulata	articulata	PROPN	NNP	compound	nov		True	False	False
nov	nov	PROPN	NNP	poss	.		True	False	False
.	.	PUNCT	.	case	nov		False	True	False
PI	PI	PROPN	NNP	compound	.		True	False	False
.	.	PROPN	NNP	appos	fragilis		False	True	False
"
"	"
"	SPACE	_SP	punct	fragilis		False	False	False
XXI	XXI	PROPN	NNP	appos	fragilis		True	False	False
,	,	PUNCT	,	punct	fragilis		False	True	False
fig	fig	NOUN	NN	appos	fragilis		True	False	False
.	.	NOUN	NN	appos	fragilis		False	True	False
"
"	"
"	SPACE	_SP	punct	taken		False	False	False
26	26	NUM	CD	nummod	"
"	CARDINAL	False	False	False
.	.	PUNCT	.	punct	taken		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
General	general	ADJ	JJ	amod	form		True	False	False
form	form	NOUN	NN	ROOT	form		True	False	False
of	of	ADP	IN	prep	form		True	False	True
D.	D.	PROPN	NNP	compound	fnajilis		False	False	False
fnajilis	fnajilis	PROPN	NNP	pobj	of		True	False	False
(	(	PUNCT	-LRB-	punct	fnajilis		False	True	False
Rve	Rve	PROPN	NNP	appos	fnajilis		True	False	False
.	.	PROPN	NNP	appos	fnajilis		False	True	False
)	)	PUNCT	-RRB-	punct	fnajilis		False	True	False
"
"	"
"	SPACE	_SP	punct	form		False	False	False
or	or	CCONJ	CC	cc	"
"		True	False	True
D.	D.	PROPN	NNP	compound	lymnceformis		False	False	False
lymnceformis	lymnceformis	PROPN	NNP	conj	"
"		True	False	False
(	(	PUNCT	-LRB-	punct	lymnceformis		False	True	False
Kien	Kien	PROPN	NNP	appos	lymnceformis	PERSON	True	False	False
.	.	PROPN	NNP	appos	lymnceformis	PERSON	False	True	False
"
"	"
"	SPACE	_SP	punct	lymnceformis		False	False	False
)	)	PUNCT	-RRB-	punct	lymnceformis		False	True	False
.	.	PUNCT	-RRB-	punct	lymnceformis		False	True	False
"
"	"
"	SPACE	_SP	punct	form		False	False	False
Apical	apical	ADJ	JJ	amod	whorls		True	False	False
two	two	NUM	CD	nummod	whorls	CARDINAL	True	False	True
whorls	whorl	NOUN	NNS	appos	form		True	False	False
smooth	smooth	ADJ	JJ	amod	whorls		True	False	False
;	;	PUNCT	:	punct	whorls		False	True	False
several	several	ADJ	JJ	amod	whorls		True	False	True
whorls	whorl	NOUN	NNS	appos	whorls		True	False	False
following	follow	VERB	VBG	acl	whorls		True	False	False
sculptured	sculpture	VERB	VBN	acl	whorls		True	False	False
with	with	ADP	IN	prep	sculptured		True	False	True
unequal	unequal	ADJ	JJ	amod	cords		True	False	False
spiral	spiral	ADJ	JJ	amod	cords		True	False	False
cords	cord	NOUN	NNS	pobj	with		True	False	False
,	,	PUNCT	,	punct	cords		False	True	False
as	as	ADV	RB	advmod	coarse		True	False	True
