Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
NEW	new	ADJ	JJ	amod	MOLLUSKS		True	False	False
LAND	land	NOUN	NN	compound	MOLLUSKS		True	False	False
MOLLUSKS	MOLLUSKS	PROPN	NNP	ROOT	MOLLUSKS		True	False	False
OF	of	ADP	IN	prep	MOLLUSKS		True	False	True
THE	the	DET	DT	det	EMPIRE		True	False	True
JAPANESE	japanese	ADJ	JJ	amod	EMPIRE	NORP	True	False	False
EMPIRE	EMPIRE	PROPN	NNP	pobj	OF		True	False	False
.	.	PUNCT	.	punct	MOLLUSKS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
HENRY	HENRY	PROPN	NNP	compound	PILSBRY	PERSON	True	False	False
A.	A.	PROPN	NNP	compound	PILSBRY	PERSON	False	False	False
PILSBRY	PILSBRY	PROPN	NNP	pobj	BY	PERSON	True	False	False
'	'	PUNCT	''	punct	PILSBRY		False	True	False
.	.	PUNCT	''	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	compound	sp		False	False	False
Alycaeus	Alycaeus	PROPN	NNP	compound	sp	TAXA	True	False	False
tanegasliimae	tanegasliimae	PROPN	NNP	compound	sp		True	False	False
n.	n.	NOUN	NN	compound	sp		False	False	False
sp	sp	PROPN	NNP	ROOT	sp		True	False	False
.	.	PUNCT	.	punct	sp		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Shell	shell	NOUN	NN	attr	"
"		True	False	False
similar	similar	ADJ	JJ	amod	Shell		True	False	False
in	in	ADP	IN	prep	similar		True	False	True
shape	shape	NOUN	NN	pobj	in		True	False	False
to	to	ADP	IN	prep	similar		True	False	True
A.	A.	PROPN	NNP	compound	harimensis	TAXA	False	False	False
harimensis	harimensis	PROPN	NNP	pobj	to	TAXA	True	False	False
.	.	PUNCT	.	punct	Shell		False	True	False
"
"	"
"	SPACE	_SP	npadvmod	brown		False	False	False
Pale	pale	ADJ	JJ	amod	brown		True	False	False
brown	brown	NOUN	NN	ROOT	brown		True	False	False
,	,	PUNCT	,	punct	brown		False	True	False
the	the	DET	DT	det	whorls		True	False	True
early	early	ADJ	JJ	amod	whorls		True	False	False
whorls	whorl	NOUN	NNS	nsubj	red		True	False	False
orange	orange	ADJ	JJ	amod	red		True	False	False
-	-	PUNCT	HYPH	punct	red		False	True	False
red	red	ADJ	JJ	conj	brown		True	False	False
,	,	PUNCT	,	punct	red		False	True	False
or	or	CCONJ	CC	cc	red		True	False	True
uniform	uniform	ADJ	JJ	amod	corneous		True	False	False
whitish	whitish	ADJ	JJ	amod	corneous		True	False	False
-	-	PUNCT	HYPH	punct	corneous		False	True	False
corneous	corneous	ADJ	JJ	conj	red		True	False	False
.	.	PUNCT	.	punct	brown		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Whorls	whorl	NOUN	NNS	attr	"
"		True	False	False
3^	3^	NUM	CD	nummod	Whorls		False	False	False
,	,	PUNCT	,	punct	Whorls		False	True	False
the	the	DET	DT	det	last		True	False	True
last	last	ADJ	JJ	nsubj	descending		True	False	True
slowly	slowly	ADV	RB	advmod	descending		True	False	False
descending	descend	VERB	VBG	amod	constricted		True	False	False
,	,	PUNCT	,	punct	constricted		False	True	False
moderately	moderately	ADV	RB	advmod	constricted		True	False	False
constricted	constricted	ADJ	JJ	amod	Whorls		True	False	False
,	,	PUNCT	,	punct	Whorls		False	True	False
then	then	ADV	RB	advmod	Whorls		True	False	True
swollen	swollen	ADJ	JJ	amod	Whorls		True	False	False
again	again	ADV	RB	advmod	swollen		True	False	True
.	.	PUNCT	.	punct	Whorls		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Sculpture	sculpture	NOUN	NN	ROOT	Sculpture		True	False	False
of	of	ADP	IN	prep	Sculpture		True	False	True
crowded	crowded	ADJ	JJ	amod	strise		True	False	False
rib	rib	NOUN	NN	compound	strise		True	False	False
-	-	PUNCT	HYPH	punct	strise		False	True	False
strise	strise	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	Sculpture		False	True	False
finer	fine	ADJ	JJR	amod	Sculpture		True	False	False
at	at	ADP	IN	prep	finer		True	False	True
the	the	DET	DT	det	constriction		True	False	True
constriction	constriction	NOUN	NN	pobj	at		True	False	False
;	;	PUNCT	:	punct	Sculpture		False	True	False
no	no	DET	DT	det	strire		True	False	True
spiral	spiral	ADJ	JJ	amod	strire		True	False	False
strire	strire	NOUN	NN	appos	Sculpture		True	False	False
.	.	PUNCT	.	punct	strire		False	True	False
"
"	"
"	SPACE	_SP	punct	Sculpture		False	False	False
Aperture	aperture	NOUN	NN	appos	Sculpture		True	False	False
very	very	ADV	RB	advmod	oblique		True	False	True
oblique	oblique	ADJ	JJ	amod	circular		True	False	False
,	,	PUNCT	,	punct	circular		False	True	False
circular	circular	ADJ	JJ	amod	Aperture		True	False	False
,	,	PUNCT	,	punct	double		False	True	False
the	the	DET	DT	det	peristome		True	False	True
peristome	peristome	NOUN	NN	nsubj	double		True	False	False
double	double	ADJ	JJ	conj	Aperture		True	False	False
.	.	PUNCT	.	punct	Sculpture		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Operculum	operculum	NOUN	NN	nsubj	smooth		True	False	False
nearly	nearly	ADV	RB	advmod	smooth		True	False	False
smooth	smooth	ADJ	JJ	ccomp	projecting		True	False	False
,	,	PUNCT	,	punct	projecting		False	True	False
the	the	DET	DT	det	edges		True	False	True
edges	edge	NOUN	NNS	nsubj	projecting		True	False	False
of	of	ADP	IN	prep	edges		True	False	True
the	the	DET	DT	det	whorls		True	False	True
whorls	whorl	NOUN	NNS	pobj	of		True	False	False
slightly	slightly	ADV	RB	advmod	projecting		True	False	False
projecting	project	VERB	VBG	acomp	"
"		True	False	False
.	.	PUNCT	.	punct	projecting		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Alt	alt	NOUN	NN	attr	"
"		True	False	False
,	,	PUNCT	,	punct	diam		False	True	False
1.7	1.7	NUM	CD	nummod	diam	QUANTITY	False	False	False
.	.	NUM	CD	nummod	diam	QUANTITY	False	True	False
diam	diam	NOUN	NN	appos	Alt	QUANTITY	True	False	False
.	.	NOUN	NN	prep	diam	QUANTITY	False	True	False
"
"	"
"	SPACE	_SP	punct	Alt	QUANTITY	False	False	False
3	3	NUM	CD	nummod	mm	QUANTITY	False	False	False
mm	mm	NOUN	NNS	dobj	"
"	QUANTITY	True	False	False
.	.	PUNCT	.	punct	mm		False	True	False
"
"	"
"	SPACE	_SP	punct	Alt		False	False	False
Tane	Tane	PROPN	NNP	compound	shima	PERSON	True	False	False
-	-	PUNCT	HYPH	punct	shima	PERSON	False	True	False
ga	ga	PROPN	NNP	compound	shima	PERSON	True	False	False
-	-	PUNCT	HYPH	punct	shima	PERSON	False	True	False
shima	shima	PROPN	NNP	appos	Alt	PERSON	True	False	False
,	,	PUNCT	,	punct	shima		False	True	False
Osumi	Osumi	PROPN	NNP	appos	shima	PERSON	True	False	False
(	(	PUNCT	-LRB-	punct	shima		False	True	False
Mr.	Mr.	PROPN	NNP	compound	Hirase		False	False	False
Y.	Y.	PROPN	NNP	compound	Hirase		False	False	False
Hirase	Hirase	PROPN	NNP	appos	shima		True	False	False
,	,	PUNCT	,	punct	Hirase		False	True	False
No	No	PROPN	NNP	appos	shima		True	False	True
.	.	NOUN	NN	appos	shima		False	True	False
"
"	"
"	SPACE	_SP	punct	shima		False	False	False
723	723	NUM	CD	nummod	"
"	CARDINAL	False	False	False
)	)	PUNCT	.	punct	723		False	True	False
.	.	PUNCT	.	punct	shima		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Closely	closely	ADV	RB	advmod	related		True	False	False
related	relate	VERB	VBN	amod	"
"		True	False	False
to	to	ADP	IN	prep	related		True	False	True
A.	A.	PROPN	NNP	compound	harimensis	TAXA	False	False	False
harimensis	harimensis	PROPN	NNP	pobj	to	TAXA	True	False	False
,	,	PUNCT	,	punct	related		False	True	False
but	but	CCONJ	CC	cc	related		True	False	True
that	that	DET	DT	nsubj	is		True	False	True
is	be	VERB	VBZ	conj	related		True	False	True
a	a	DET	DT	det	species		True	False	True
much	much	ADV	RB	advmod	larger		True	False	True
larger	large	ADJ	JJR	amod	species		True	False	False
species	species	NOUN	NN	attr	is		True	False	False
.	.	PUNCT	.	punct	is		False	True	False
"
"	"
"	SPACE	_SP	punct	thickened		False	False	False
Carychium	carychium	NOUN	NN	compound	Shell	TAXA	True	False	False
pessimum	pessimum	NOUN	NN	nmod	sp	TAXA	True	False	False
n.	n.	NOUN	NN	compound	sp		False	False	False
sp	sp	NOUN	NN	compound	.		True	False	False
.	.	NOUN	NN	appos	Carychium		False	True	False
"
"	"
"	SPACE	_SP	punct	Carychium		False	False	False
Shell	shell	NOUN	NN	nsubj	thickened		True	False	False
very	very	ADV	RB	advmod	minute		True	False	True
minute	minute	ADJ	JJ	amod	striate		True	False	False
,	,	PUNCT	,	punct	striate		False	True	False
corneous	corneous	ADJ	JJ	amod	white		True	False	False
-	-	PUNCT	HYPH	punct	white		False	True	False
white	white	ADJ	JJ	amod	striate		True	False	False
,	,	PUNCT	,	punct	striate		False	True	False
fusiform	fusiform	ADJ	JJ	amod	conic		True	False	False
-	-	PUNCT	HYPH	punct	conic		False	True	False
conic	conic	ADJ	JJ	amod	striate		True	False	False
,	,	PUNCT	,	punct	striate		False	True	False
minutely	minutely	ADV	RB	advmod	striate		True	False	False
striate	striate	NOUN	NN	appos	Shell		True	False	False
.	.	PUNCT	.	punct	Shell		False	True	False
"
"	"
"	SPACE	_SP	appos	Shell		False	False	False
•	•	PUNCT	``	punct	Shell		False	True	False
AVhorls	AVhorls	PROPN	NNP	appos	Shell		True	False	False
4f	4f	NUM	CD	nummod	AVhorls		False	False	False
.	.	PUNCT	.	punct	AVhorls		False	True	False
"
"	"
"	SPACE	_SP	punct	Shell		False	False	False
convex	convex	NOUN	NN	appos	Shell		True	False	False
.	.	PUNCT	.	punct	convex		False	True	False
"
"	"
"	SPACE	_SP	punct	Shell		False	False	False
Aperture	aperture	NOUN	NN	compound	ovate		True	False	False
ovate	ovate	NOUN	NN	dep	thickened		True	False	False
,	,	PUNCT	,	punct	thickened		False	True	False
the	the	DET	DT	det	peristome		True	False	True
peristome	peristome	NOUN	NN	nsubj	expanded		True	False	False
well	well	ADV	RB	advmod	expanded		True	False	True
expanded	expand	VERB	VBN	amod	thickened		True	False	False
,	,	PUNCT	,	punct	thickened		False	True	False
very	very	ADV	RB	advmod	much		True	False	True
much	much	ADV	RB	advmod	thickened		True	False	True
thickened	thicken	VERB	VBN	ROOT	thickened		True	False	False
within	within	ADV	RB	advmod	thickened		True	False	True
,	,	PUNCT	,	punct	thickened		False	True	False
with	with	ADP	IN	prep	thickened		True	False	True
a	a	DET	DT	det	prominence		True	False	True
strong	strong	ADJ	JJ	amod	prominence		True	False	False
tooth	tooth	NOUN	NN	npadvmod	like		True	False	False
-	-	PUNCT	HYPH	punct	like		False	True	False
like	like	ADJ	JJ	amod	prominence		True	False	False
prominence	prominence	NOUN	NN	pobj	with		True	False	False
just	just	ADV	RB	advmod	above		True	False	True
above	above	ADP	IN	prep	prominence		True	False	True
the	the	DET	DT	det	middle		True	False	True
middle	middle	NOUN	NN	pobj	above		True	False	False
of	of	ADP	IN	prep	middle		True	False	True
the	the	DET	DT	det	lip		True	False	True
outer	outer	ADJ	JJ	amod	lip		True	False	False
lip	lip	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	prominence		False	True	False
marked	mark	VERB	VBN	acl	prominence		True	False	False
by	by	ADP	IN	agent	marked		True	False	True
a	a	DET	DT	det	groove		True	False	True
groove	groove	NOUN	NN	pobj	by		True	False	False
behind	behind	ADP	IN	prep	groove		True	False	True
the	the	DET	DT	det	lip		True	False	True
lip	lip	NOUN	NN	pobj	behind		True	False	False
.	.	PUNCT	.	punct	thickened		False	True	False
"
"	"
"	SPACE	_SP	dobj	receding		False	False	False
Columella	columella	NOUN	NN	dep	receding		True	False	False
truncate	truncate	NOUN	NN	appos	Columella		True	False	False
