Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
CONTRIBUTIONS	contribution	NOUN	NNS	ROOT	CONTRIBUTIONS		True	False	False
TO	to	ADP	IN	prep	CONTRIBUTIONS		True	False	True
A	a	DET	DT	det	KNOWLEDGE		True	False	True
KNOWLEDGE	knowledge	NOUN	NN	pobj	TO		True	False	False
OF	of	ADP	IN	prep	KNOWLEDGE		True	False	True
THE	the	DET	DT	det	HYMENOPTERA		True	False	True
HYMENOPTERA	hymenoptera	NOUN	NN	pobj	OF		True	False	False
OF	of	ADP	IN	prep	HYMENOPTERA		True	False	True
BRAZIL	BRAZIL	PROPN	NNP	pobj	OF		True	False	False
,	,	PUNCT	,	punct	CONTRIBUTIONS		False	True	False
No	no	NOUN	NN	appos	CONTRIBUTIONS		True	False	True
.	.	PROPN	NNP	appos	CONTRIBUTIONS		False	True	False
"
"	"
"	SPACE	_SP	punct	CONTRIBUTIONS		False	False	False
7	7	NUM	CD	nummod	EUMENID^		False	False	False
-	-	PUNCT	HYPH	punct	EUMENID^		False	True	False
EUMENID^	EUMENID^	PROPN	NNP	appos	CONTRIBUTIONS		False	False	False
(	(	PUNCT	-LRB-	punct	EUMENID^		False	True	False
GENERA	GENERA	PROPN	NNP	compound	ZETHUS		True	False	False
ZETHUS	ZETHUS	PROPN	NNP	appos	EUMENID^		True	False	False
.	.	PUNCT	.	punct	EUMENID^		False	True	False
"
"	"
"	SPACE	_SP	punct	CONTRIBUTIONS		False	False	False
LABUS	LABUS	PROPN	NNP	appos	CONTRIBUTIONS		True	False	False
.	.	PUNCT	.	appos	LABUS		False	True	False
"
"	"
"	SPACE	_SP	punct	CONTRIBUTIONS		False	False	False
ZETHOIDES	ZETHOIDES	PROPN	NNP	appos	CONTRIBUTIONS		True	False	False
,	,	PUNCT	,	punct	ZETHOIDES		False	True	False
EUMENES	EUMENES	PROPN	NNP	conj	ZETHOIDES		True	False	False
,	,	PUNCT	,	punct	EUMENES		False	True	False
MONTEZUMIA	MONTEZUMIA	PROPN	NNP	conj	EUMENES		True	False	False
AND	and	CCONJ	CC	cc	MONTEZUMIA		True	False	True
NORTONIA	NORTONIA	PROPN	NNP	conj	MONTEZUMIA		True	False	False
.	.	PUNCT	.	punct	CONTRIBUTIONS		False	True	False
)	)	PUNCT	.	punct	CONTRIBUTIONS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
WILLIAM	WILLIAM	PROPN	NNP	compound	J.	PERSON	True	False	False
J.	J.	PROPN	NNP	pobj	BY	PERSON	False	False	False
"
"	"
"	SPACE	_SP	conj	BY	PERSON	False	False	False
FOX	FOX	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	relates		False	False	False
The	the	DET	DT	det	paper		True	False	True
present	present	ADJ	JJ	amod	paper		True	False	False
paper	paper	NOUN	NN	nsubj	relates		True	False	False
,	,	PUNCT	,	punct	paper		False	True	False
the	the	DET	DT	det	seventh		True	False	True
seventh	seventh	ADJ	JJ	appos	paper	ORDINAL	True	False	False
of	of	ADP	IN	prep	seventh		True	False	True
the	the	DET	DT	det	series		True	False	True
series	series	NOUN	NN	pobj	of		True	False	False
dealing	deal	VERB	VBG	acl	series		True	False	False
with	with	ADP	IN	prep	dealing		True	False	True
Mr	Mr	PROPN	NNP	nmod	Smith		True	False	False
,	,	PUNCT	,	punct	Smith		False	True	False
H.	H.	PROPN	NNP	compound	Smith	PERSON	False	False	False
H.	H.	PROPN	NNP	compound	Smith	PERSON	False	False	False
Smith	Smith	PROPN	NNP	poss	collections	PERSON	True	False	False
's	's	PART	POS	case	Smith		False	False	True
collections	collection	NOUN	NNS	pobj	with		True	False	False
,	,	PUNCT	,	punct	paper		False	True	False
relates	relate	VERB	VBZ	ROOT	relates		True	False	False
to	to	ADP	IN	prep	relates		True	False	True
the	the	DET	DT	det	Ava.sps		True	False	True
solitary	solitary	ADJ	JJ	amod	Ava.sps		True	False	False
Ava.sps	Ava.sps	PROPN	NNP	pobj	to		False	False	False
,	,	PUNCT	,	punct	relates		False	True	False
and	and	CCONJ	CC	cc	relates		True	False	True
is	be	AUX	VBZ	auxpass	presented		True	False	True
