Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
ELECTIONS	election	NOUN	NNS	ROOT	ELECTIONS		True	False	False
DURING	dure	VERB	VBG	prep	ELECTIONS	DATE	True	False	True
1898	1898	NUM	CD	pobj	DURING	DATE	False	False	False
.	.	PUNCT	.	punct	ELECTIONS		False	True	False
"
"	"
"	SPACE	_SP	compound	MEMBERS		False	False	False
MEMBERS	member	NOUN	NNS	ROOT	MEMBERS		True	False	False
.	.	PUNCT	.	punct	MEMBERS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
January	January	PROPN	NNP	npadvmod	"
"	DATE	True	False	False
25	25	NUM	CD	nummod	January	DATE	False	False	False
.	.	PUNCT	.	punct	January		False	True	False
"
"	"
"	SPACE	_SP	punct	Castle		False	False	False
—	—	PUNCT	``	punct	Castle		False	True	False
D.	D.	PROPN	NNP	compound	Castle	PERSON	False	False	False
M.	M.	PROPN	NNP	compound	Castle	PERSON	False	False	False
Castle	Castle	PROPN	NNP	ROOT	Castle	PERSON	True	False	False
,	,	PUNCT	,	punct	Castle		False	True	False
M.	M.	PROPN	NNP	compound	D.		False	False	False
D.	D.	PROPN	NNP	appos	Castle		False	False	False
,	,	PUNCT	,	punct	Castle		False	True	False
Caroline	Caroline	PROPN	NNP	compound	Burgin	PERSON	True	False	False
A.	A.	PROPN	NNP	compound	Burgin	PERSON	False	False	False
Burgin	Burgin	PROPN	NNP	appos	Castle	PERSON	True	False	False
,	,	PUNCT	,	punct	Castle		False	True	False
Charles	Charles	PROPN	NNP	compound	Sower	PERSON	True	False	False
G.	G.	PROPN	NNP	compound	Sower	PERSON	False	False	False
Sower	Sower	PROPN	NNP	appos	Castle	PERSON	True	False	False
,	,	PUNCT	,	punct	Castle		False	True	False
Israel	Israel	PROPN	NNP	compound	Morris	PERSON	True	False	False
W.	W.	PROPN	NNP	compound	Morris	PERSON	False	False	False
Morris	Morris	PROPN	NNP	appos	Castle	PERSON	True	False	False
.	.	PUNCT	.	punct	Castle		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
