Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
DESCRIPTIONS	description	NOUN	NNS	ROOT	DESCRIPTIONS		True	False	False
OF	of	ADP	IN	prep	DESCRIPTIONS		True	False	True
NEW	new	ADJ	JJ	amod	SPECIES		True	False	False
SPECIES	specie	NOUN	NNS	pobj	OF		True	False	False
OF	of	ADP	IN	prep	SPECIES		True	False	True
INVERTEBRATE	invertebrate	ADJ	JJ	amod	FOSSILS		True	False	False
FOSSILS	fossil	NOUN	NNS	pobj	OF		True	False	False
FROM	from	ADP	IN	prep	FOSSILS		True	False	True
THE	the	DET	DT	det	ROCKS		True	False	True
CARBONIFEROUS	carboniferous	ADJ	JJ	amod	SILURIAN		True	False	False
AND	and	CCONJ	CC	cc	CARBONIFEROUS		True	False	True
UPPER	upper	ADJ	JJ	conj	CARBONIFEROUS		True	False	False
SILURIAN	silurian	ADJ	JJ	amod	ROCKS		True	False	False
ROCKS	rock	NOUN	NNS	pobj	FROM		True	False	False
OF	of	ADP	IN	prep	ROCKS		True	False	True
ILLINOIS	ILLINOIS	PROPN	NNP	pobj	OF	GPE	True	False	False
AND	and	CCONJ	CC	cc	ILLINOIS		True	False	True
INDIANA	INDIANA	PROPN	NNP	conj	ILLINOIS	GPE	True	False	False
.	.	PUNCT	.	punct	DESCRIPTIONS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
C.	C.	PROPN	NNP	compound	A.	PERSON	False	False	False
A.	A.	PROPN	NNP	nmod	WHITE	PERSON	False	False	False
"
"	"
"	SPACE	_SP	punct	WHITE	PERSON	False	False	False
""""	""""	PUNCT	``	punct	WHITE	PERSON	False	True	False
WHITE	WHITE	PROPN	NNP	pobj	BY		True	False	False
,	,	PUNCT	,	punct	WHITE		False	True	False
M.D.	M.D.	PROPN	NNP	appos	WHITE		False	False	False
"
"	"
"	SPACE	_SP	punct	are		False	False	False
The	the	DET	DT	det	fossils		True	False	True
fossils	fossil	NOUN	NNS	nsubj	are		True	False	False
herein	herein	ADV	RB	advmod	described		True	False	True
described	describe	VERB	VBN	acl	fossils		True	False	False
are	be	AUX	VBP	ROOT	are		True	False	True
a	a	DET	DT	det	part		True	False	True
part	part	NOUN	NN	attr	are		True	False	True
of	of	ADP	IN	prep	part		True	False	True
an	an	DET	DT	det	collection		True	False	True
important	important	ADJ	JJ	amod	collection		True	False	False
collection	collection	NOUN	NN	pobj	of		True	False	False
that	that	DET	WDT	nsubjpass	sent		True	False	True
has	have	AUX	VBZ	aux	sent		True	False	True
been	be	AUX	VBN	auxpass	sent		True	False	True
sent	send	VERB	VBN	relcl	collection		True	False	False
to	to	ADP	IN	dative	sent		True	False	True
me	I	PRON	PRP	pobj	to		True	False	True
for	for	ADP	IN	prep	sent		True	False	True
study	study	NOUN	NN	pobj	for		True	False	False
by	by	ADP	IN	agent	study		True	False	True
Mi-	Mi-	PROPN	NNP	pobj	by		False	False	False
.	.	PUNCT	.	punct	Mi-		False	True	False
"
"	"
"	SPACE	_SP	punct	are		False	False	False
William	William	PROPN	NNP	compound	Giule}^		True	False	False
Giule}^	Giule}^	PROPN	NNP	punct	are		False	False	False
,	,	PUNCT	,	punct	are		False	True	False
of	of	ADP	IN	prep	are		True	False	True
Danville	Danville	PROPN	NNP	pobj	of	GPE	True	False	False
,	,	PUNCT	,	punct	Danville		False	True	False
Illinois	Illinois	PROPN	NNP	appos	Danville	GPE	True	False	False
,	,	PUNCT	,	punct	Danville		False	True	False
at	at	ADP	IN	prep	made		True	False	True
which	which	DET	WDT	pobj	at		True	False	True
localit}a	localit}a	X	XX	det	part		False	False	False
large	large	ADJ	JJ	amod	part		True	False	False
part	part	NOUN	NN	nsubjpass	made		True	False	True
of	of	ADP	IN	prep	part		True	False	True
the	the	DET	DT	det	collection		True	False	True
collection	collection	NOUN	NN	pobj	of		True	False	False
was	be	AUX	VBD	auxpass	made		True	False	True
made	make	VERB	VBN	relcl	fossils		True	False	True
.	.	PUNCT	.	punct	are		False	True	False
"
"	"
"	SPACE	_SP	punct	obtained		False	False	False
Others	other	NOUN	NNS	nsubjpass	obtained		True	False	True
were	be	AUX	VBD	auxpass	obtained		True	False	True
obtained	obtain	VERB	VBN	ROOT	obtained		True	False	False
by	by	ADP	IN	agent	obtained		True	False	True
him	he	PRON	PRP	pobj	by		True	False	True
,	,	PUNCT	,	punct	by		False	True	False
and	and	CCONJ	CC	cc	by		True	False	True
by	by	ADP	IN	conj	by		True	False	True
Mr.	Mr.	PROPN	NNP	compound	Gibson		False	False	False
William	William	PROPN	NNP	compound	Gibson	PERSON	True	False	False
Gibson	Gibson	PROPN	NNP	pobj	by	PERSON	True	False	False
,	,	PUNCT	,	punct	Gibson		False	True	False
from	from	ADP	IN	prep	by		True	False	True
well	well	ADV	RB	advmod	known		True	False	True
-	-	PUNCT	HYPH	punct	known		False	True	False
known	know	VERB	VBN	amod	localities		True	False	False
localities	locality	NOUN	NNS	pobj	from		True	False	False
,	,	PUNCT	,	punct	localities		False	True	False
and	and	CCONJ	CC	cc	localities		True	False	True
some	some	DET	DT	det	ones		True	False	True
new	new	ADJ	JJ	amod	ones		True	False	False
ones	one	NOUN	NNS	conj	localities		True	False	False
