Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
PILSBRY	PILSBRY	PROPN	NNP	compound	MOLLUSCA	PERSON	True	False	False
.	.	PUNCT	.	punct	PILSBRY	PERSON	False	True	False
"
"	"
"	SPACE	_SP	punct	PILSBRY	PERSON	False	False	False
MOLLUSCA	MOLLUSCA	PROPN	NNP	ROOT	MOLLUSCA	PERSON	True	False	False
OF	of	ADP	IN	prep	MOLLUSCA		True	False	True
THE	the	DET	DT	det	STATES	LOC	True	False	True
SOUTHWESTERN	SOUTHWESTERN	PROPN	NNP	compound	STATES	LOC	True	False	False
STATES	STATES	PROPN	NNPS	pobj	OF	LOC	True	False	False
.	.	PUNCT	.	punct	MOLLUSCA		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
April	April	PROPN	NNP	npadvmod	"
"	DATE	True	False	False
4	4	NUM	CD	nummod	April	DATE	False	False	False
.	.	PUNCT	.	punct	April		False	True	False
"
"	"
"	SPACE	_SP	compound	Brown		False	False	False
Mr.	Mr.	PROPN	NNP	compound	Brown		False	False	False
Arthur	Arthur	PROPN	NNP	compound	Brown	PERSON	True	False	False
Erwin	Erwin	PROPN	NNP	compound	Brown	PERSON	True	False	False
Brown	Brown	PROPN	NNP	ROOT	Brown	PERSON	True	False	False
,	,	PUNCT	,	punct	Brown		False	True	False
Vice	Vice	PROPN	NNP	appos	Brown		True	False	False
-	-	PROPN	NNP	appos	Brown		False	True	False
President	President	PROPN	NNP	appos	Brown		True	False	False
,	,	PUNCT	,	punct	Brown		False	True	False
in	in	ADP	IN	prep	Brown		True	False	True
the	the	DET	DT	det	Chair		True	False	True
Chair	chair	NOUN	NN	pobj	in		True	False	False
.	.	PUNCT	.	punct	Brown		False	True	False
"
"	"
"	SPACE	_SP	npadvmod	present		False	False	False
Sixteen	sixteen	NUM	CD	nummod	persons	CARDINAL	True	False	False
persons	person	NOUN	NNS	nsubj	present		True	False	False
present	present	ADJ	JJ	ROOT	present		True	False	False
.	.	PUNCT	.	punct	present		False	True	False
"
"	"
"	SPACE	_SP	punct	announced		False	False	False
The	the	DET	DT	det	death		True	False	True
death	death	NOUN	NN	nsubjpass	announced		True	False	False
of	of	ADP	IN	prep	death		True	False	True
Henri	Henri	PROPN	NNP	nmod	Saussure	PERSON	True	False	False
de	de	X	FW	nmod	Saussure	PERSON	True	False	False
Saussure	Saussure	PROPN	NNP	pobj	of	PERSON	True	False	False
,	,	PUNCT	,	punct	Saussure		False	True	False
a	a	DET	DT	det	Correspondent		True	False	True
Correspondent	correspondent	NOUN	NN	appos	Saussure		True	False	False
,	,	PUNCT	,	punct	Saussure		False	True	False
February	February	PROPN	NNP	appos	Saussure	DATE	True	False	False
20	20	NUM	CD	nummod	February	DATE	False	False	False
,	,	PUNCT	,	punct	February	DATE	False	True	False
1905	1905	NUM	CD	nummod	February	DATE	False	False	False
,	,	PUNCT	,	punct	Saussure		False	True	False
was	be	AUX	VBD	auxpass	announced		True	False	True
announced	announce	VERB	VBN	ROOT	announced		True	False	False
.	.	PUNCT	.	punct	announced		False	True	False
"
"	"
"	SPACE	_SP	punct	made		False	False	False
Everett	Everett	PROPN	NNP	compound	Phillips	PERSON	True	False	False
F.	F.	PROPN	NNP	compound	Phillips	PERSON	False	False	False
Phillips	Phillips	PROPN	NNP	nsubj	made	PERSON	True	False	False
made	make	VERB	VBD	ROOT	made		True	False	True
a	a	DET	DT	det	communication		True	False	True
communication	communication	NOUN	NN	dobj	made		True	False	False
on	on	ADP	IN	prep	communication		True	False	True
variations	variation	NOUN	NNS	pobj	on		True	False	False
and	and	CCONJ	CC	cc	variations		True	False	True
correlations	correlation	NOUN	NNS	conj	variations		True	False	False
