Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
INDEX	index	NOUN	NN	nsubj	DESCRIBED		True	False	False
TO	to	ADP	IN	prep	INDEX		True	False	True
GENERA	genera	NOUN	NN	pobj	TO		True	False	False
,	,	PUNCT	,	punct	GENERA		False	True	False
SPECIES	specie	NOUN	NNS	appos	GENERA		True	False	False
,	,	PUNCT	,	punct	SPECIES		False	True	False
ETC	etc	X	FW	nmod	SPECIES		True	False	False
.	.	PUNCT	,	punct	INDEX		False	True	False
,	,	PUNCT	,	punct	INDEX		False	True	False
DESCRIBED	describe	VERB	VBN	ROOT	DESCRIBED		True	False	False
AND	and	CCONJ	CC	cc	DESCRIBED		True	False	True
Species	specie	NOUN	NNS	nsubjpass	indicated		True	False	False
described	describe	VERB	VBN	acl	Species		True	False	False
as	as	ADP	IN	prep	described		True	False	True
new	new	ADJ	JJ	amod	as		True	False	False
are	be	AUX	VBP	auxpass	indicated		True	False	True
indicated	indicate	VERB	VBN	ROOT	indicated		True	False	False
by	by	ADP	IN	agent	indicated		True	False	True
heavy	heavy	ADJ	JJ	amod	faced		True	False	False
-	-	PUNCT	HYPH	punct	faced		False	True	False
faced	faced	ADJ	JJ	amod	synonyms		True	False	False
,	,	PUNCT	,	punct	synonyms		False	True	False
synonyms	synonym	NOUN	NNS	pobj	by		True	False	False
by	by	ADP	IN	prep	indicated		True	False	True
italic	italic	ADJ	JJ	amod	figures		True	False	False
figures	figure	NOUN	NNS	pobj	by		True	False	False
.	.	PUNCT	.	punct	indicated		False	True	False
"
"	"
"	SPACE	_SP	punct	indicated		False	False	False
Abia	Abia	PROPN	NNP	npadvmod	indicated	TAXA	True	False	False
13	13	NUM	CD	nummod	Abia		False	False	False
Abutilon	Abutilon	PROPN	NNP	compound	abutilon	TAXA	True	False	False
abutilon	abutilon	PROPN	NNP	appos	Abia	TAXA	True	False	False
492	492	NUM	CD	nummod	spinipes		False	False	False
Acanthoctenus	Acanthoctenus	PROPN	NNP	compound	spinipes	TAXA	True	False	False
spinipes	spinipe	NOUN	NNS	appos	Abia	TAXA	True	False	False
217	217	NUM	CD	nummod	rufescens		False	False	False
Acanthopelma	Acanthopelma	PROPN	NNP	compound	rufescens	TAXA	True	False	False
rufescens	rufescens	PROPN	NNP	appos	Abia	TAXA	True	False	False
195	195	NUM	CD	nummod	fringilloides		False	False	False
Accipiter	Accipiter	PROPN	NNP	compound	fringilloides	TAXA	True	False	False
fringilloides	fringilloides	PROPN	NNP	appos	Abia	TAXA	True	False	False
357	357	NUM	CD	punct	indicated		False	False	False
Acer	Acer	PROPN	NNP	ROOT	Acer	TAXA	True	False	False
rub	rub	NOUN	NN	ROOT	rub		True	False	False
rum	rum	NOUN	NN	ROOT	rum		True	False	False
70	70	NUM	CD	nummod	millefolia		False	False	False
,	,	PUNCT	,	punct	70		False	True	False
71	71	NUM	CD	appos	70	CARDINAL	False	False	False
,	,	PUNCT	,	punct	70		False	True	False
94	94	NUM	CD	det	70		False	False	False
Achillea	Achillea	PROPN	NNP	compound	millefolia	TAXA	True	False	False
millefolia	millefolia	PROPN	NNP	ROOT	millefolia	TAXA	True	False	False
494	494	NUM	CD	nummod	Acilius		False	False	False
Acilius	Acilius	PROPN	NNP	appos	millefolia	TAXA	True	False	False
6	6	NUM	CD	appos	Acilius		False	False	False
,	,	PUNCT	,	punct	Acilius		False	True	False
7	7	NUM	CD	appos	Acilius	CARDINAL	False	False	False
,	,	PUNCT	,	punct	Acilius		False	True	False
10	10	NUM	CD	appos	Acilius		False	False	False
Aerididae	Aerididae	PROPN	NNP	appos	millefolia		True	False	False
130	130	NUM	CD	dep	419	CARDINAL	False	False	False
,	,	PUNCT	,	punct	130		False	True	False
419	419	NUM	CD	appos	Aerididae	CARDINAL	False	False	False
Aerosoma	Aerosoma	PROPN	NNP	compound	bisicata	TAXA	True	False	False
bisicata	bisicata	PROPN	NNP	appos	millefolia	TAXA	True	False	False
213	213	NUM	CD	nummod	fidelis		False	False	False
fidelis	fidelis	X	FW	appos	bisicata		True	False	False
212	212	NUM	CD	nummod	gracilis		False	False	False
gracilis	gracilis	PROPN	NNP	appos	bisicata		True	False	False
212	212	NUM	CD	nummod	iusequalis		False	False	False
iusequalis	iusequalis	NOUN	NN	appos	bisicata		True	False	False
212	212	NUM	CD	nummod	mammillata		False	False	False
mammillata	mammillata	NOUN	NN	appos	bisicata		True	False	False
213	213	NUM	CD	nummod	obtusispina		False	False	False
obtusispina	obtusispina	NOUN	NN	appos	bisicata		True	False	False
212	212	NUM	CD	nummod	patruelis		False	False	False
patruelis	patruelis	NOUN	NN	nmod	obtusispina		True	False	False
212	212	NUM	CD	nummod	sexspinosa		False	False	False
sexspinosa	sexspinosa	NOUN	NN	nmod	obtusispina		True	False	False
213	213	NUM	CD	nummod	spinosa		False	False	False
spinosa	spinosa	NOUN	NN	nmod	sexspinosa		True	False	False
213	213	NUM	CD	nummod	triserrata		False	False	False
triserrata	triserrata	NOUN	NN	nmod	spinosa		True	False	False
212	212	NUM	CD	nummod	crassum		False	False	False
Acrvdium	Acrvdium	PROPN	NNP	compound	crassum	TAXA	True	False	False
crassum	crassum	X	FW	appos	millefolia	TAXA	True	False	False
113	113	NUM	CD	nummod	incurvatum		False	False	False
,	,	PUNCT	,	punct	incurvatum		False	True	False
130	130	NUM	CD	nummod	granulatum		False	False	False
granulatum	granulatum	NOUN	NN	dep	incurvatum		True	False	False
419	419	NUM	CD	nummod	incurvatum		False	False	False
incurvatum	incurvatum	NOUN	NN	appos	crassum		True	False	False
131	131	NUM	CD	nummod	macularia		False	False	False
Actitis	Actitis	PROPN	NNP	compound	macularia	TAXA	True	False	False
macularia	macularia	PROPN	NNP	nmod	incurvatum	TAXA	True	False	False
356	356	NUM	CD	nummod	millefolia		False	False	False
Adelia	Adelia	PROPN	NNP	compound	segregata	TAXA	True	False	False
segregata	segregata	PROPN	NNP	appos	millefolia	TAXA	True	False	False
480	480	NUM	CD	nummod	semipalmata		False	False	False
.Egialitis	.Egialitis	PROPN	NNP	compound	semipalmata		False	False	False
semipalmata	semipalmata	PROPN	NNP	appos	segregata		True	False	False
356	356	NUM	CD	nummod	vocifera		False	False	False
vocifera	vocifera	PROPN	NNP	appos	millefolia		True	False	False
356	356	NUM	CD	nummod	wilsoni		False	False	False
wilsoni	wilsoni	PROPN	NNP	appos	millefolia		True	False	False
356	356	NUM	CD	nummod	arizonensis		False	False	False
.Eoloplus	.Eoloplus	PROPN	NNP	nmod	arizonensis		False	False	False
arizonensis	arizonensis	PROPN	NNP	appos	millefolia		True	False	False
465	465	NUM	CD	appos	millefolia		False	False	False
,	,	PUNCT	,	punct	millefolia		False	True	False
466	466	NUM	CD	nummod	elegans		False	False	False
elegans	elegan	NOUN	NNS	appos	millefolia		True	False	False
112	112	NUM	CD	appos	elegans		False	False	False
,	,	PUNCT	,	punct	millefolia		False	True	False
160	160	NUM	CD	nummod	oculatus		False	False	False
oculatus	oculatus	PROPN	NNP	appos	millefolia		True	False	False
466	466	NUM	CD	nummod	tenuipennis		False	False	False
tenuipennis	tenuipennis	NOUN	NN	appos	oculatus		True	False	False
465	465	NUM	CD	nummod	millefolia		False	False	False
-Esculus	-Esculus	PROPN	NNP	compound	hippocastanum		False	False	False
hippocastanum	hippocastanum	PROPN	NNP	appos	millefolia		True	False	False
.	.	PUNCT	.	punct	millefolia		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
58	58	NUM	CD	nummod	Agalena		False	False	False
,	,	PUNCT	,	punct	58		False	True	False
60	60	NUM	CD	appos	58	CARDINAL	False	False	False
,	,	PUNCT	,	punct	60		False	True	False
69	69	NUM	CD	appos	60	CARDINAL	False	False	False
,	,	PUNCT	,	punct	58		False	True	False
70	70	NUM	CD	appos	58	CARDINAL	False	False	False
,	,	PUNCT	,	punct	58		False	True	False
71	71	NUM	CD	appos	58	CARDINAL	False	False	False
,	,	PUNCT	,	punct	58		False	True	False
94	94	NUM	CD	appos	58	CARDINAL	False	False	False
,	,	PUNCT	,	punct	94		False	True	False
103	103	NUM	CD	appos	94	CARDINAL	False	False	False
,	,	PUNCT	,	punct	103		False	True	False
104	104	NUM	CD	appos	103		False	False	False
Agalena	Agalena	PROPN	NNP	ROOT	Agalena	TAXA	True	False	False
:	:	PUNCT	:	punct	Agalena		False	True	False
303,548	303,548	NUM	CD	nummod	costata	CARDINAL	False	False	False
