Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
PILSBRY	PILSBRY	PROPN	NNP	ROOT	PILSBRY		True	False	False
.	.	PUNCT	.	punct	PILSBRY		False	True	False
"
"	"
"	SPACE	_SP	punct	PILSBRY		False	False	False
MOLLUSCA	MOLLUSCA	PROPN	NNP	appos	PILSBRY		True	False	False
OF	of	ADP	IN	prep	MOLLUSCA		True	False	True
THE	the	DET	DT	det	STATES		True	False	True
SOUTHWESTERN	SOUTHWESTERN	PROPN	NNP	compound	STATES		True	False	False
STATES	STATES	PROPN	NNPS	pobj	OF		True	False	False
.	.	PUNCT	.	punct	MOLLUSCA		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
PLATE	plate	NOUN	NN	dep	"
"		True	False	False
XII	XII	PROPN	NNP	appos	PLATE		True	False	False
.	.	PUNCT	.	appos	PLATE		False	True	False
"
"	"
"	SPACE	_SP	poss	€		False	False	False
o	o	X	FW	dobj	"
"		True	False	False
€	€	PUNCT	``	prep	"
"		False	False	False
1	1	NUM	CD	dobj	€		False	False	False
1415	1415	NUM	CD	nummod	1		False	False	False
(	(	PUNCT	-LRB-	punct	Z		False	True	False
Z	Z	PROPN	NNP	appos	1415		True	False	False
(	(	PUNCT	-LRB-	punct	Z		False	True	False
6	6	NUM	CD	nummod	Z	CARDINAL	False	False	False
"
"	"
"	SPACE	_SP	aux	"
"		False	False	False
