Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
MOLLUSCA	MOLLUSCA	PROPN	NNP	ROOT	MOLLUSCA		True	False	False
OF	of	ADP	IN	prep	MOLLUSCA		True	False	True
THE	the	DET	DT	det	MOUNTAINS		True	False	True
GREAT	GREAT	PROPN	NNP	compound	MOUNTAINS		True	False	False
SMOKY	SMOKY	PROPN	NNP	compound	MOUNTAINS		True	False	False
MOUNTAINS	MOUNTAINS	PROPN	NNPS	pobj	OF		True	False	False
.	.	PUNCT	.	punct	MOLLUSCA		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	ROOT	BY		True	False	True
HEXRY	HEXRY	PROPN	NNP	compound	PILSBRY	PERSON	True	False	False
A.	a.	NOUN	NN	compound	PILSBRY	PERSON	False	False	False
PILSBRY	PILSBRY	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	gatliered		False	False	False
The	the	DET	DT	det	material		True	False	True
material	material	NOUN	NN	nsubjpass	gatliered		True	False	False
recorded	record	VERB	VBN	acl	material		True	False	False
aud	aud	X	XX	dep	described		True	False	False
described	describe	VERB	VBN	advcl	recorded		True	False	False
in	in	ADP	IN	prep	described		True	False	True
tliis	tliis	PROPN	NNP	compound	paper		True	False	False
paper	paper	NOUN	NN	pobj	in		True	False	False
was	be	AUX	VBD	auxpass	gatliered		True	False	True
gatliered	gatliere	VERB	VBN	ROOT	gatliered		True	False	False
by	by	ADP	IN	agent	gatliered		True	False	True
a	a	DET	DT	det	party		True	False	True
party	party	NOUN	NN	pobj	by		True	False	False
of	of	ADP	IN	prep	party		True	False	True
live	live	ADJ	JJ	amod	naturalists		True	False	False
naturalists	naturalist	NOUN	NNS	pobj	of		True	False	False
,	,	PUNCT	,	punct	naturalists		False	True	False
Messrs	Messrs	PROPN	NNPS	appos	naturalists		True	False	False
,	,	PUNCT	,	punct	Messrs		False	True	False
J.	J.	PROPN	NNP	compound	Ferriss	PERSON	False	False	False
H.	H.	PROPN	NNP	compound	Ferriss	PERSON	False	False	False
Ferriss	Ferriss	PROPN	NNP	conj	Messrs	PERSON	True	False	False
,	,	PUNCT	,	punct	Ferriss		False	True	False
Bryant	Bryant	PROPN	NNP	compound	Walker	PERSON	True	False	False
Walker	Walker	PROPN	NNP	conj	Ferriss	PERSON	True	False	False
,	,	PUNCT	,	punct	Walker		False	True	False
George	George	PROPN	NNP	compound	Clapp	PERSON	True	False	False
H.	H.	PROPN	NNP	compound	Clapp	PERSON	False	False	False
Clapp	Clapp	PROPN	NNP	conj	Walker	PERSON	True	False	False
,	,	PUNCT	,	punct	Clapp		False	True	False
