Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
OBSERVATIONS	observation	NOUN	NNS	ROOT	OBSERVATIONS		True	False	False
ON	on	ADP	IN	prep	OBSERVATIONS		True	False	True
NESTS	nest	NOUN	NNS	pobj	ON		True	False	False
OF	of	ADP	IN	prep	NESTS		True	False	True
SAYORNIS	SAYORNIS	PROPN	NNP	compound	FUSCTJS		True	False	False
FUSCTJS	FUSCTJS	PROPN	NNP	pobj	OF		True	False	False
.	.	PUNCT	.	punct	OBSERVATIONS		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	ROOT	BY		True	False	True
THOS	THOS	PROPN	NNP	pobj	BY		True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	BY		False	False	False
0	0	NUM	CD	nummod	"
"		False	False	False
.	.	PUNCT	.	case	0		False	True	False
"
"	"
"	SPACE	_SP	punct	BY		False	False	False
GENTRY	GENTRY	PROPN	NNP	pobj	BY		True	False	False
.	.	PUNCT	.	punct	GENTRY		False	True	False
"
"	"
"	SPACE	_SP	punct	is		False	False	False
It	it	PRON	PRP	nsubj	is		True	False	True
is	be	AUX	VBZ	ROOT	is		True	False	True
the	the	DET	DT	det	opinion		True	False	True
commonly	commonly	ADV	RB	advmod	received		True	False	False
received	receive	VERB	VBN	amod	opinion		True	False	False
opinion	opinion	NOUN	NN	attr	is		True	False	False
that	that	SCONJ	IN	mark	uniformlybuild		True	False	True
birds	bird	NOUN	NNS	nsubj	uniformlybuild		True	False	False
of	of	ADP	IN	prep	birds		True	False	True
the	the	DET	DT	det	sjDecies		True	False	True
same	same	ADJ	JJ	amod	sjDecies		True	False	True
sjDecies	sjdecie	NOUN	NNS	pobj	of		True	False	False
uniformlybuild	uniformlybuild	VERB	VBP	ccomp	is		True	False	False
their	their	PRON	PRP$	poss	nests		True	False	True
nests	nest	NOUN	NNS	dobj	uniformlybuild		True	False	False
of	of	ADP	IN	prep	nests		True	False	True
the	the	DET	DT	det	materials		True	False	True
same	same	ADJ	JJ	amod	materials		True	False	True
materials	material	NOUN	NNS	pobj	of		True	False	False
and	and	CCONJ	CC	cc	of		True	False	True
in	in	ADP	IN	conj	of		True	False	True
the	the	DET	DT	det	form		True	False	True
same	same	ADJ	JJ	amod	form		True	False	True
form	form	NOUN	NN	pobj	in		True	False	False
and	and	CCONJ	CC	cc	form		True	False	True
situation	situation	NOUN	NN	conj	form		True	False	False
though	though	SCONJ	IN	mark	inhabit		True	False	True
they	they	PRON	PRP	nsubj	inhabit		True	False	True
inhabit	inhabit	VERB	VBP	advcl	uniformlybuild		True	False	False
different	different	ADJ	JJ	amod	climates		True	False	False
climates	climate	NOUN	NNS	dobj	inhabit		True	False	False
.	.	PUNCT	.	punct	uniformlybuild		False	True	False
"
"	"
"	SPACE	_SP	punct	is		False	False	False
This	this	DET	DT	nsubj	is		True	False	True
,	,	PUNCT	,	punct	is		False	True	False
however	however	ADV	RB	advmod	is		True	False	True
,	,	PUNCT	,	punct	is		False	True	False
is	be	AUX	VBZ	ccomp	is		True	False	True
not	not	PART	RB	neg	is		True	False	True
invariably	invariably	ADV	RB	advmod	is		True	False	False
the	the	DET	DT	det	case		True	False	True
case	case	NOUN	NN	attr	is		True	False	False
,	,	PUNCT	,	punct	is		False	True	False
as	as	ADP	IN	mark	show		True	False	True
a	a	DET	DT	det	observations		True	False	True
few	few	ADJ	JJ	amod	observations		True	False	True
observations	observation	NOUN	NNS	nsubj	show		True	False	False
