Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
GEOLOGY	geology	NOUN	NN	ROOT	GEOLOGY		True	False	False
OF	of	ADP	IN	prep	GEOLOGY		True	False	True
THE	the	DET	DT	det	CLAYS		True	False	True
MUSSEL	mussel	NOUN	NN	compound	BEARING		True	False	False
-	-	PUNCT	HYPH	punct	BEARING		False	True	False
BEARING	bear	VERB	VBG	amod	CLAYS		True	False	False
CLAYS	clay	NOUN	NNS	pobj	OF		True	False	False
OF	of	ADP	IN	prep	CLAYS		True	False	True
FISH	FISH	PROPN	NNP	compound	HOUSE	FAC	True	False	False
-	-	PUNCT	HYPH	punct	HOUSE	FAC	False	True	False
HOUSE	HOUSE	PROPN	NNP	pobj	OF	FAC	True	False	False
,	,	PUNCT	,	punct	HOUSE		False	True	False
NEW	NEW	PROPN	NNP	compound	JERSEY	GPE	True	False	False
JERSEY	JERSEY	PROPN	NNP	npadvmod	HOUSE	GPE	True	False	False
.	.	PUNCT	.	punct	GEOLOGY		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
BY	by	ADP	IN	prep	"
"		True	False	True
HENRY	HENRY	PROPN	NNP	compound	PILSBRY	PERSON	True	False	False
A.	A.	PROPN	NNP	compound	PILSBRY	PERSON	False	False	False
PILSBRY	PILSBRY	PROPN	NNP	pobj	BY	PERSON	True	False	False
.	.	PUNCT	.	punct	BY		False	True	False
"
"	"
"	SPACE	_SP	punct	noticed		False	False	False
The	the	DET	DT	det	deposit		True	False	True
deposit	deposit	NOUN	NN	nsubjpass	noticed		True	False	False
containing	contain	VERB	VBG	acl	deposit		True	False	False
fresh	fresh	ADJ	JJ	amod	water		True	False	False
-	-	PUNCT	HYPH	punct	water		False	True	False
water	water	NOUN	NN	compound	mussels		True	False	False
mussels	mussel	NOUN	NNS	dobj	containing		True	False	False
of	of	ADP	IN	prep	mussels		True	False	True
the	the	DET	DT	det	genera		True	False	True
genera	genera	NOUN	NN	pobj	of		True	False	False
Uriio	Uriio	PROPN	NNP	appos	genera		True	False	False
and	and	CCONJ	CC	cc	Uriio		True	False	True
Anodonta	Anodonta	PROPN	NNP	conj	Uriio	TAXA	True	False	False
,	,	PUNCT	,	punct	deposit		False	True	False
situated	situate	VERB	VBN	acl	deposit		True	False	False
at	at	ADP	IN	prep	situated		True	False	True
